filename,prompt
"0,0,72.png","a package of gauze pads on a black background, gauze, medical supplies, plush leather pads, plush leather pad, soft pads, silicone cover, knee pads, surgical implements, soft volume absorbation, elbow pads, surgical supplies, celadon glaze, product image, cardstock, high resolution product photo, 100lb cardstock"
"0,0,81.png","a package of gauze pads on a black background, gauze, plush leather pads, soft pads, medical supplies, plush leather pad, knee pads, elbow pads, game asset, soft volume absorbation, surgical implements, surgical supplies, octane redner, medical equipment, bluestone walls, medical labels, cardstock, white bandage tape on fists"
"0,0,9.png","a package of gauze's pads on a black background, gauze, plush leather pads, soft pads, medical supplies, plush leather pad, surgical supplies, game asset, gaussian blur, surgical mask covering mouth, focus and ( gaussian blur ), surgical gear, medical equipment, surgical equipment, elbow pads, surgical implements, real caustics, fake caustics"
"0,0,90.png","a package of gauze pads on a black background, gauze, plush leather pads, medical supplies, plush leather pad, surgical implements, soft pads, knee pads, celadon glaze, surgical supplies, cardstock, medical equipment, white bandage tape on fists, square rimmed glasses, 100lb cardstock, surgical equipment, silicone cover"
"0,108,-18.png","a blue box sitting on top of a black background, medical supplies, high quality topical render, clay render, chemrail, ocatane render, octrane render, cinema 4 d sharp focus, 3d rendered model, clean 3 d render, 3dexcite, rendered in corona, cycle render, high definition 3 d render, 3 d clay render"
"0,108,-27.png","a blue box sitting on top of a black background, cinema 4 d sharp focus, filmic render, rendered in corona, rendered in 3 dsmax, 3d rendered model, high quality topical render, cereal box, high definition 3 d render, well rendered.:1, rendered 3d model, rpg item render, material pack, rendered in maya"
"0,108,-36.png","a blue box sitting on top of a black background, filmic render, cinema 4 d sharp focus, well rendered.:1, rendered in high octane, 3d rendered model, rendered in corona, medical supplies, videogame 3d render, high definition 3 d render, rendered 3d model, 3 d rendered, 3d rendered, daz occlusion"
"0,108,-45.png","a blue box sitting on top of a black background, well rendered.:1, filmic render, medical supplies, high definition 3 d render, high definition render, rendered in pov - ray, rendered 3d model, 3d rendered model, videogame 3d render, rendered in high octane, high quality 3 d render, high quality 3d render, baked bean skin texture"
"0,108,-54.png","an image of a blue box on a black background, baked bean skin texture, medical supplies, daz occlusion, 3 d object, 3d object, inventory item, food particles, well rendered.:1, inspect in inventory image, fbx, untextured, high quality topical render, textured 3 d, 3 d rendered, 3d rendered, 3d game object"
"0,108,-63.png","a blue box on a black background, box cutter, inventory item, inspect in inventory image, untextured, rpg item render, baked bean skin texture, 3d object, medical supplies, 3 d object, shopping cart icon, display item, lockbox, videogame asset, 3d asset, 3d game object, faint dynamic lighting, low quality 3d model"
"0,108,-72.png","an object is shown in the dark sky, untextured, inspect in inventory image, 3d gun model, low quality 3d model, box cutter, inventory item, rpg item render, game asset, in-game 3d model, seperated game asset, 3 d object, 3d object, ultra sharp - - ar 1 6 : 9, smoke grenade"
"0,108,-81.png","a black and white photo of a tube of toothpaste, inspect in inventory image, untextured, inventory item, box cutter, well rendered.:1, rpg item render, faint dynamic lighting, low quality 3d model, shopping cart icon, 3 d object, 3d object, airplane hanger background, raytraced highlights, thin dof, food particles, display item"
"0,108,-9.png","a blue box sitting on top of a black background, medical supplies, gauze, bandages, surgical supplies, game asset, gaussian blur, material pack, soft pads, medical mask, bandage taped fists, seperated game asset, substance painter, cardstock, povray, plush leather pad, game pack, plush leather pads"
"0,108,-90.png","a black and white photo of an object on a black background, inspect in inventory image, untextured, inventory item, low quality 3d model, well rendered.:1, add text: auto repair, roblox screenshot, shelf, box cutter, ultra rendered, display item, shopping cart icon, high quality paper, advertisment, faked ticket, food particles"
"0,108,0.png","a blue box with a black background, medical supplies, surgical supplies, material pack, bandages, rendered in corona, seperated game asset, urine collection bag, game asset, texture pack, high quality topical render, well rendered.:1, substance material, noxious poison diaper, game pack, cardstock, substance painter, rpg item render, cream paper"
"0,108,18.png","a blue book sitting on top of a black surface, gauze, medical supplies, in-game 3d model, surgical supplies, game asset, gaussian blur, ocatane render, substance 3 d, 3d marketplace, povray, rpg item render, substance render, seperated game asset, 3d product, 3d game object"
"0,108,27.png","a blue box sitting on top of a black background, gaussian blur, focus and ( gaussian blur ), rpg item render, 3d game object, 3d rendered model, game asset, cinema 4 d sharp focus, blender rendering, tiny gaussian blur, blender model, blender 3d, blender3d, 3d blender, blender 3 d, 3d product"
"0,108,36.png","a box of toothpaste on a black background, gaussian blur, game asset, focus and ( gaussian blur ), 3dcg, 3 dcg, rpg item render, 3d rendered model, gauze, seperated game asset, videogame 3d render, blender rendering, filmic render, 3d game object, 3d product, rendered 3d model"
"0,108,45.png","a box of toothpaste on a black background, 3 d product render, 3d rendered model, 3d product, soft 3d render, filmic render, videogame 3d render, rendered in corona, render corona, smooth surface render, lightwave 3d, rendered in 3 dsmax, 3 d finalrender, 3d finalrender, product render"
"0,108,54.png","a box of toothpaste on a black background, 3d product, smooth surface render, game asset, soft pads, papier colle, cardstock, screen space global illumination, medical supplies, silicone cover, maxon cinema 4d, cinema 4 d sharp focus, gum tissue, 3d game object, soft 3d render, material pack, 3d rendered model"
"0,108,63.png","a box of toothpaste on a black background, game asset, 3d game object, soft pads, game case, silicone cover, 3d product, videogame 3d render, games 3 d, smooth surface render, 3d rendered model, seperated game asset, 3 d product render, 3d ios interface design jony ive, game design asset pack, medical supplies"
"0,108,72.png","a tube of toothpaste on a black background, 3d game object, 3d product, cinema 4 d sharp focus, rpg item render, smooth surface render, 3d rendered model, gum tissue, filmic render, rendered in high octane, rendered in 3 dsmax, 3 d clay render, 3d clay render, maxon cinema 4d, videogame 3d render"
"0,108,81.png","a tube of toothpaste on a black background, game asset, plush leather pad, 3d game object, games 3 d, soft pads, game case, medical supplies, silicone cover, in-game 3d model, 2d game asset, 3d product, seperated game asset, game pack, game render, platform game, cardstock, coarse paper"
"0,108,9.png","a blue box sitting on top of a black background, medical supplies, surgical supplies, gauze, game asset, in-game 3d model, gaussian blur, 3d marketplace, seperated game asset, focus and ( gaussian blur ), material pack, medical mask, epic 3 d oxaguian, substance material, surgical gear, games 3 d"
"0,108,90.png","a tube of toothpaste on a black background, gum rubber outsole, gauze, gum tissue, soft pads, flares anamorphic, plush leather pad, seamless game texture, smooth surface render, gumroad, plush leather pads, drum pads, filmic render, medical supplies, guilloche, rendered in maya and houdini, rendered in cinema4d"
"0,126,-18.png","a blue box sitting on top of a black background, high quality topical render, cel shaded pbr, material pack, heavy newsprint raster, baked bean skin texture, flowstatepaint, sharp focus 3 d, visible paint texture, bright render, seamless game texture, pbr texture, uv map, screen space global illumination, raytraced highlights"
"0,126,-27.png","a blue box sitting on top of a black background, rendered in pov - ray, high quality topical render, well rendered.:1, high definition 3 d render, high definition render, 3 d render even lit, high quality 3 d render, high quality 3d render, daz occlusion, 3d rendered model, vue 3d render, 3d rendered"
"0,126,-36.png","a large blue box on a black background, 3dexcite, 3 d software, high definition 3 d render, daz occlusion, high quality 3 d render, high quality 3d render, 3d rendered model, well rendered.:1, highly detailed 3 d render, highly detailed 3d render, rendered in pov - ray, fbx, high definition render"
"0,126,-45.png","a blue box that is floating in the air, 3dexcite, 3 d software, 3d rendered model, 3 d rendering!, 3d rendering!, optane render, sidefx, autodesk 3 d rendering, autodesk 3d rendering, rendered in nvidia's omniverse, well rendered.:1, high quality 3 d render, high quality 3d render"
"0,126,-54.png","a blue box floating in the air on a black background, 3dexcite, seamless game texture, well rendered.:1, high quality 3 d render, high quality 3d render, rendered in pov - ray, 3 d render even lit, daz occlusion, faint dynamic lighting, 3d rendered model, 3d rendering!, videogame 3d render"
"0,126,-63.png","a blue box sitting on top of a black surface, cereal box, untextured, 3 d object, 3d object, modeled in 3 d, 3d game object, seamless game texture, floating spellbook, well rendered.:1, low angle dimetric rendering, no textures, high quality 3d render, high quality 3 d render, daz occlusion"
"0,126,-72.png","a computer screen with a black background, box cutter, untextured, inspect in inventory image, inventory item, medical supplies, paint knife, scratched vial, lockbox, low quality 3d model, baked bean skin texture, 3d object, 3 d object, rectangle, perfume bottle, cigarette, display item, surgical supplies, textured 3 d"
"0,126,-81.png","a computer screen with a black background, box cutter, untextured, inspect in inventory image, inventory item, baked bean skin texture, rpg item render, paint knife, cigarette, item, hairband, rectangle, medical supplies, surgical supplies, legendary item, syringe, items, bandages, textured 3 d, heavy grain-s 150"
"0,126,-9.png","a blue box sitting on top of a black background, food particles, high quality topical render, visible paint texture, cel shaded pbr, paintchips, material pack, pbr texture, fluid bag, flowstatepaint, medical supplies, parchment paper, pbr render, pouches, pbr materials, impasto paint, povray, urine collection bag, sand particles"
"0,126,-90.png","a computer screen with a black background, inspect in inventory image, untextured, box cutter, connector, low quality 3d model, lockbox, inventory item, skin : tjalf sparnaay, gun scraps, add text: auto repair, heavy grain-s 150, rectangle, display item, octave render"
"0,126,0.png","a blue box that is open on a black background, liquid glue spots, cinema 4 d sharp focus, focus and ( gaussian blur ), plush leather pads, high quality topical render, soft pads, medical supplies, food particles, material pack, gaussian blur, game asset, sharp focus 3 d, clay render, visible paint texture, surgical supplies"
"0,126,18.png","a blue binder on a black background, gaussian blur, game asset, focus and ( gaussian blur ), medical supplies, plush leather pads, cardstock, soft pads, plush leather pad, daz3d genesis iray shaders, game case, in-game 3d model, vray caustics, material pack, 100lb cardstock"
"0,126,27.png","a picture of a blue box on a black background, soft pads, well rendered.:1, high quality topical render, plush leather pads, rpg item render, rendered in high octane, game asset, cinema 4 d sharp focus, 3d rendered, 3 d rendered, rendered in corona, seperated game asset, medical supplies, material pack, tiny gaussian blur"
"0,126,36.png","a blue box sitting on top of a black surface, material pack, 3 d software, smooth surface render, well rendered.:1, high quality topical render, cinema 4 d sharp focus, anorld render, render in blender, 3d rendered model, sharp render, high sample render, 3d asset, rpg item render, rendered in high octane"
"0,126,45.png","a picture of a blue box on a black background, sharp focus 3 d, cinema 4 d sharp focus, 3d rendered model, 3d product, 3d game object, rendered in pov - ray, sidefx, 3d asset, rpg item render, well rendered.:1, 3 d software, videogame 3d render, 3d with depth of field"
"0,126,54.png","a box of toothpaste on a black background, sharp focus 3 d, 3dexcite, optane render, 3d product, cinema 4 d sharp focus, 3d rendered model, 3 d software, sidefx, 3 d product render, a 3D render, render 3 d, 3 - d render, with 3d render, with 3 d render"
"0,126,63.png","a carton of toothpaste on a black background, cinema 4 d sharp focus, sharp focus 3 d, a 3D render, rendered in maya, render in blender, 3d-render, rendered in 3 dsmax, 3 - d render, filmic render, 3d rendered model, 3 drender, well rendered.:1, with 3d render"
"0,126,72.png","a package of toothpaste on a black background, sharp focus 3 d, 3d product, cinema 4 d sharp focus, 3d game object, vray caustics, videogame 3d render, 3dexcite, filmic render, 3d rendered model, 3d object, 3 d object, screen space global illumination, optical lens flare fx, game asset"
"0,126,81.png","a package of toothpaste on a black background, flares anamorphic, cfg _ scale 1 5, 3d product, sharp focus 3 d, jewel case, film render, cinema 4 d sharp focus, 3d rendered model, rubber stamp, vcr tape, 3dexcite, product image, pair of keycards on table, game case, caseless ammunition"
"0,126,9.png","a blue box on a black background, plush leather pads, soft pads, plush leather pad, medical supplies, material pack, game asset, surgical supplies, liquid glue spots, clay render, food particles, gaussian blur, bandages, high quality topical render, baked bean skin texture, drum pads, glabrous, game pack, rpg item render, gum tissue"
"0,126,90.png","a tube of toothpaste on a black background, flares anamorphic, cinema 4 d sharp focus, 3d product, 3d rendered model, medical supplies, game asset, box cutter, rendered in 3 dsmax, caseless ammunition, sharp focus 3 d, display item, business card, 3dexcite, 3d with depth of field"
"0,144,-18.png","a large blue box sitting on top of a black background, soft pads, material pack, plush leather pads, plush leather pad, game asset, high quality topical render, texture pack, food particles, clay render, cardstock, seamless game texture, game pack, seperated game asset, gaussian blur, emissive material, videogame asset, asset pack"
"0,144,-27.png","a large blue box sitting on top of a black background, clay render, high quality topical render, 3d clay render, 3 d clay render, material pack, cinema 4 d sharp focus, vray caustics, rendered in pov - ray, seamless game texture, cel shaded pbr, texture pack, fake 3d meshes!!, smooth surface render, game asset"
"0,144,-36.png","a computer monitor sitting on top of a blue box, high quality topical render, rendered in pov - ray, heavy newsprint raster, clay render, high sample render, material pack, filmic render, well rendered.:1, uv map, 100lb cardstock, 3d clay render, 3 d clay render, high quality 3 d render"
"0,144,-45.png","a computer monitor sitting on top of a desk, high quality topical render, well rendered.:1, filmic render, rendered in pov - ray, 3d rendered model, videogame 3d render, 3 d software, 3 d animated, 3d animated, high sample render, seamless game texture, 3d finalrender, 3 d finalrender"
"0,144,-54.png","a book is flying through the air on a black background, no textures, well rendered.:1, high quality topical render, seamless game texture, untextured, high quality 3 d render, high quality 3d render, fake 3d meshes!!, roblox screenshot, rendered in pov - ray, webgl render, 3d animated, 3 d animated"
"0,144,-63.png","a close up of a computer screen on a black background, roblox screenshot, untextured, cereal box, roblox, no textures, faint dynamic lighting, 3d object, 3 d object, fake 3d meshes!!, walter white in roblox, inspect in inventory image, seamless game texture, high quality 3 d render, high quality 3d render"
"0,144,-72.png","a close up of a blue envelope on a black background, untextured, cereal box, food particles, roblox screenshot, inspect in inventory image, 3d object, 3 d object, baked bean skin texture, faint dynamic lighting, no textures, raytraced highlights, solid object in a void, low quality 3d model, well rendered.:1, walter white in roblox"
"0,144,-81.png","a computer generated image of a black background, untextured, inspect in inventory image, box cutter, inventory item, lockbox, rectangle, baked bean skin texture, low quality 3d model, rectangular, item, 3 d object, 3d object, smoke grenade, display item, items, modular item, solid object in a void, item art"
"0,144,-9.png","a close up of a box on a black background, soft pads, plush leather pads, plush leather pad, game asset, medical supplies, material pack, seperated game asset, surgical supplies, drum pads, game case, in-game 3d model, cardstock, 3 d product render, diaper-shaped, seamless game texture, 3d game object"
"0,144,-90.png","an overhead view of an electronic device on a black background, inspect in inventory image, untextured, add text: auto repair, inventory item, roblox screenshot, low quality 3d model, heavy grain-s 150, display item, box cutter, truck, highly detailed object content, food particles, well rendered.:1, ( ( ( ( ( garbage truck"
"0,144,0.png","a blue box that is open on a black background, plush leather pads, soft pads, plush leather pad, 3 d product render, medical supplies, game asset, 3d product, product render, product design render, rendered in 3 dsmax, luxcore render, material pack, coarse paper, soft volume absorbation, gauze"
"0,144,18.png","a blue box that is open on a black background, soft pads, plush leather pads, plush leather pad, drum pads, knee pads, gauze, game asset, medical supplies, bandages, surgical supplies, material pack, seperated game asset, seamless game texture, 4 k seamless mud texture, elbow pads, daz3d genesis iray shaders"
"0,144,27.png","a picture of a blue box on a black background, plush leather pads, soft pads, plush leather pad, medical supplies, material pack, game asset, seamless game texture, in-game 3d model, seperated game asset, daz3d genesis iray shaders, surgical supplies, 3 d rendered, 3d rendered, rpg item render"
"0,144,36.png","a box of toothpaste on a black background, soft pads, gauze, plush leather pads, game asset, rpg item render, 3 d product render, plush leather pad, seperated game asset, medical supplies, rendered in 3 dsmax, product render, in-game 3d model, surgical supplies, 3 d rendered, 3d rendered"
"0,144,45.png","a box of toothpaste on a black background, cinema 4d bright light render, uv map, cinema 4 d sharp focus, rpg item render, game asset, smooth surface render, bright render, material pack, 3 d product render, clay render, 3 d clay render, 3d clay render, well rendered.:1, 3 d finalrender, rendered in 3 dsmax"
"0,144,54.png","a close up of a box on a black background, cinema 4 d sharp focus, rpg item render, 3d game object, game asset, octave render, rendered in corona, octane renderer”, studio quality smooth render, sharp render, blender rendering, filmic render, render in blender, soft 3d render, rendered in high octane, 3 - d render"
"0,144,63.png","a close up of a package on a black background, cinema 4 d sharp focus, rpg item render, 3d game object, blender rendering, daz occlusion, depth blur, octane renderer”, 3d rendered model, 3d product, clay render, render in blender, game asset, studio quality smooth render, 3 d render 1 5 0 mm lens"
"0,144,72.png","a package of toothpaste on a black background, 3dexcite, 3d product, sharp focus 3 d, 3d game object, 3d rendered model, cinema 4 d sharp focus, 100lb cardstock, cardstock, 3 - d render, videogame 3d render, 3 d software, a 3D render, high quality product image”"
"0,144,81.png","a tube of toothpaste on a black background, 3d game object, seamless game texture, rendered in pov - ray, sharp focus 3 d, 3d with depth of field, 3 d render 1 5 0 mm lens, cinema 4 d sharp focus, daz occlusion, videogame 3d render, game asset, rendered in 3 dsmax, vray caustics"
"0,144,9.png","a blue box that is open on a black background, soft pads, plush leather pads, plush leather pad, gauze, medical supplies, game asset, bandages, drum pads, knee pads, material pack, 3 d product render, surgical supplies, textured 3 d, product render, elbow pads, seperated game asset, 3d product, diaper-shaped"
"0,144,90.png","a tube of toothpaste on a black background, sharp focus 3 d, cinema 4 d sharp focus, flares anamorphic, 3d rendered model, miniature product photo, rendered in 3 dsmax, gum tissue, 3d with depth of field, seamless game texture, deckle edge, serrated point, centerd, high resolution product photo, modeled in 3 d"
"0,162,-18.png","a close up of a book on a black background, soft pads, plush leather pads, plush leather pad, gauze, game asset, medical supplies, drum pads, material pack, seperated game asset, knee pads, bandages, surgical supplies, orange and cyan paint decals, hud included, cardstock, garry's mod, high quality topical render"
"0,162,-27.png","a close up of a book on a black background, high quality topical render, game asset, seamless game texture, videogame asset, paintchips, gaussian blur, flowstatepaint, liquid glue spots, material pack, seperated game asset, soft pads, uv map, video game asset, food particles, octane renderer”, game texture, 3d game object"
"0,162,-36.png","a close up of a book on a black background, impasto paint, clay render, flowstatepaint, 100lb cardstock, cardstock, 3d clay render, 3 d clay render, coarse paper, liquid glue spots, chartpak ad markers, game asset, vray caustics, pastel colorful mold, direct glaze"
"0,162,-45.png","a blue book sitting on top of a black surface, high quality topical render, seamless game texture, clay render, cardstock, 3 d software, game asset, cereal box, heavy newsprint raster, 3d asset, 100lb cardstock, videogame asset, seperated game asset, 3d rendered model, high quality 3 d render"
"0,162,-54.png","a close up of a book on a black background, high quality topical render, walter white in roblox, roblox screenshot, seamless game texture, cardstock, roblox, heavy newsprint raster, low quality 3d model, high quality 3 d render, high quality 3d render, cereal box, fake 3d meshes!!, 3 d software, high quality rendering"
"0,162,-63.png","a close up of a box on a black background, roblox screenshot, cereal box, seamless game texture, walter white in roblox, medical supplies, roblox, cardstock, with labels. high quality, high quality topical render, inspect in inventory image, well rendered.:1, fbx, videogame asset, untextured, tiny gaussian blur, high quality 3d render"
"0,162,-72.png","a blue box sitting on top of a black surface, cereal box, roblox screenshot, walter white in roblox, untextured, food particles, roblox, box, inspect in inventory image, faint dynamic lighting, seamless game texture, low quality 3d model, high quality 3 d render, high quality 3d render, no textures, baked bean skin texture, roblox avatar"
"0,162,-81.png","an object is flying through the air on a black background, untextured, inspect in inventory image, lockbox, inventory item, low quality 3d model, box cutter, hairband, modular item, legendary item, game asset, small gadget, rob schneider is a stapler, seperated game asset, videogame asset, baked bean skin texture"
"0,162,-9.png","a close up of a blue folder on a black background, gauze, plush leather pads, soft pads, plush leather pad, medical supplies, game asset, surgical supplies, surgical implements, hud included, medical equipment, white bandage tape on fists, surgical gear, surgical equipment, 3dcoat h 648, focus and ( gaussian blur )"
"0,162,-90.png","a close up of an object in the sky, untextured, inspect in inventory image, low quality 3d model, well rendered.:1, rendered 3d model, roblox screenshot, faint dynamic lighting, octsne render, inventory item, 3d rendered, 3 d rendered, 3dcoat h 648, 3d rendered model, rendered in pov - ray"
"0,162,0.png","a close up of a dvd on a black background, plush leather pads, soft pads, plush leather pad, gauze, medical supplies, game asset, drum pads, white bandage tape on fists, elbow pads, knee pads, surgical supplies, 3d product, 3 d product render, bandage taped fists, gauntlets, bandages"
"0,162,18.png","a close up of a box on a black background, gauze, plush leather pads, plush leather pad, white bandage tape on fists, soft pads, game asset, bandage taped fists, bandages, elbow pads, white bandages on fists, medical supplies, knee pads, seamless game texture, emissive material, bandage on arms"
"0,162,27.png","a close up of a box on a black background, gauze, plush leather pads, plush leather pad, surgical supplies, medical supplies, game asset, soft pads, in-game 3d model, white bandage tape on fists, bandages, 3 d product render, seperated game asset, seamless game texture, white bandages on fists"
"0,162,36.png","a blue box that is open on a black background, gauze, soft pads, plush leather pads, medical supplies, surgical supplies, 3 d product render, game asset, product render, plush leather pad, rendered in 3 dsmax, 3d product, in-game 3d model, seperated game asset, rpg item render, surgical equipment, bandages"
"0,162,45.png","a close up of a box on a black background, gauze, medical supplies, sharp focus 3 d, soft pads, 3 d product render, focus and ( gaussian blur ), gaussian blur, game asset, plush leather pad, plush leather pads, 3d product, product render, rendered in 3 dsmax, cinema 4 d sharp focus, surgical supplies"
"0,162,54.png","a close up of a box on a black background, high quality topical render, cardstock, rendered in high octane, seperated game asset, sharp focus 3 d, game asset, seamless game texture, octane renderer”, 3d rendered, 3 d rendered, octave render, rpg item render, octane lighting, smooth surface render, cinema 4 d sharp focus"
"0,162,63.png","a close up of a box on a black background, rendered in pov - ray, high quality topical render, rpg item render, low angle dimetric rendering, smooth surface render, blender rendering, 3 d rendered, 3d rendered, well rendered.:1, uv map, 3d-render, rendered in corona, high sample render, render in blender"
"0,162,72.png","a box of chewing gum on a black background, rendered in pov - ray, sharp focus 3 d, well rendered.:1, rendered image, 3d with depth of field, low angle dimetric rendering, 3d-render, rendered in 3 dsmax, rpg item render, 3 d render 1 5 0 mm lens, 3d rendered model, 3dexcite"
"0,162,81.png","a box of creme on a black background, rendered in pov - ray, equirectangular projection, eyelevel perspective image, 3d with depth of field, 3 d render 1 5 0 mm lens, equirectangular, low angle dimetric rendering, sharp focus 3 d, 3d-render, pincushion lens effect, daz occlusion, flares anamorphic"
"0,162,9.png","a close up of a box on a black background, gauze, plush leather pads, plush leather pad, soft pads, game asset, medical supplies, white bandage tape on fists, zaun, elbow pads, surgical supplies, bandages, knee pads, 3 d product render, seamless game texture, bandage taped fists, 3d product"
"0,162,90.png","a tube of toothpaste on a black background, pincushion lens effect, pinhole, pinhole analogue photo quality, sharp focus 3 d, rendered in pov - ray, pinhole camera, eyelevel perspective image, rendered image, wide-angle lens vanishing point, pinhole photo, miniature product photo, equirectangular projection, equirectangular, pinhole camera effect"
"0,18,-18.png","a package of gauze pads on a black background, gauze, quixel, medical supplies, seperated game asset, surgical supplies, game asset, gaussian blur, in-game 3d model, gum tissue, focus and ( gaussian blur ), 3d game object, garry's mod, fake caustics, medical mask, hud included"
"0,18,-27.png","a book that is sitting on top of a table, gauze, marvelous designer substance, seperated game asset, quixel, game asset, seamless game texture, 3d game object, quixel mixer, gaussian blur, gaseous materials, gum tissue, quixel textures, videogame asset, surgical supplies, sparse floating particles"
"0,18,-36.png","a book that is sitting on top of a table, quixel, quixel mixer, deckle edge, vray caustics, octane renderer”, quixel megascan, quixel textures, octane renderer, volumetric object, gaussian blur, volumetric diffuse shading, cinema 4 d sharp focus, medical supplies"
"0,18,-45.png","a close up of a book on a black background, quixel, seperated game asset, medical supplies, porcelain organic tissue, 3d game object, surgical supplies, well rendered.:1, volumetric object, gauze, game asset, marvelous designer substance, gum tissue, vray caustics, seamless game texture, inventory item, diaper-shaped"
"0,18,-54.png","a stack of books sitting on top of each other, medical book, read a directory book, deckle edge, concept artbook, flying magic books, well rendered.:1, floating spellbook, magic book, volumetric object, seperated game asset, raytraced highlights, lost grimoire, untextured, anatomy book, flying books, holding spell book"
"0,18,-63.png","a close up of a package on a black background, read a directory book, floating spellbook, deckle edge, medical book, well rendered.:1, white map library, magic book, 3d game object, filmic render, volumetric object, flying magic books, concept artbook, lost grimoire, raytraced highlights"
"0,18,-72.png","a blue box sitting on top of a black surface, read a directory book, the book is closed, loot of books, lost grimoire, big opened book, floating spellbook, cereal box, inspect in inventory image, food particles, book of the dead, flying books, big open book, flying magic books, a book, books flying around, magic book"
