filename,prompt
"0,108,36.png","a fighter jet flying through a dark sky, anorld render, moonray render, uncompressed png, octsne render, octain render, in-game 3d model, octante render, ocatne render, aeromorph, rhino rendered, rhinoceros 3d, 3d rendered model, octave render, white alien squid"
"0,108,45.png","a fighter jet flying through a dark sky, moonray render, in-game 3d model, 3d rendered model, octsne render, anorld render, ( ( ( ( ( bomb, cgi render, ue5 render, rendered 3d model, 3d cgi render, 3 d cgi render, ocatane render, 3 d model, 3d model"
"0,108,54.png","a close up of a toothbrush on a black background, moonray render, in-game 3d model, caseless ammunition, 3d rendered model, 3d model, 3 d model, monochrome 3 d model, strafing attack plane, 3dexcite, anorld render, ( ( ( ( ( bomb, with small object details, ocatne render"
"0,108,63.png","a knife sticking out of the side of a black wall, speculum, sheath, nasal strip, holding dagger, scratched vial, serrated point, cinema 4 d sharp focus, a folding knife, 3d rendered model, caseless ammunition, earie setting, product image, box cutter, sharp-lens, sharp nose with rounded edges, prostheses"
"0,108,72.png","a black and white photo of a razor blade, speculum, sheath, product photograph, serrated point, holding dagger, a folding knife, sharp nose with rounded edges, sharpen high quality, sharp foccus ilustration, earie setting, inspired by Vija Celmins, product image, high resolution product photo, tack sharp, sharpen"
"0,108,81.png","a black and white photo of a razor blade, speculum, holding dagger, sheath, earie setting, product photograph, serrated point, glossy white metal, scratched vial, small gadget, glass and metal : : peugot onyx, product image, high resolution product photo, a folding knife, prostheses, sharp foccus ilustration"
"0,108,9.png","a black and white photo of a fish in the dark, world of war spaceships, small spaceships, blimps, aeromorph, flying whales, moonray render, sky whales, turbosquid, floats in space, nier automata spaceship style, low quality 3d model, seperated game asset, floating metallic objects, untextured"
"0,108,90.png","a knife sticking out of the side of a knife, speculum, sheath, holding dagger, earie setting, intubation equipment, instrument of life, surgical implements, prostheses, small gadget, silver gelatine realistic, scratched vial, softbox key light, hinged titanium legs, high resolution product photo, glass labware"
"0,126,-18.png","a pair of scissors on a black background, 3 d hammer modeling, seperated game asset, first person weapon, in-game 3d model, scissors, untextured, 3d game object, game asset, low quality 3d model, rendered 3d model, rendered in 3 dsmax, raytraced blade, blender-hard-surface, 3d rendered model"
"0,126,-27.png","a close up of a pair of scissors on a black background, scissors, raytraced blade, seperated game asset, 3 d hammer modeling, untextured, an ambient occlusion render, ambient occlusion render, octave render, rendered in 3 dsmax, 3d game object, rendered in maya, blender rendering, rendered in blender"
"0,126,-36.png","a close up of a pair of scissors on a black background, scissors, raytraced blade, curved blades on each hand, seperated game asset, 3 d hammer modeling, rendered with renderman, rendered in maya, rendered with blender, blender rendering, ambient occlusion render, rendered on unreal 3 d, rendered in blender, an ambient occlusion render"
"0,126,-45.png","a close up of a plane flying in the sky, scissors, raytraced blade, curved blades on each hand, rendered with blender, rendered in blender, 3 d hammer modeling, blender rendering, rendered in 3 dsmax, an ambient occlusion render, rendered in maya, untextured, rendered with renderman, seperated game asset, octave render"
"0,126,-54.png","a large black object flying through the air, raytraced blade, scissors, speculum, seperated game asset, marvelous designer substance, 3d rendered model, octave render, an ambient occlusion render, 3dexcite, ambient occlusion render, rendered with blender, untextured, rendered in 3 dsmax, rendered in maya"
"0,126,-63.png","a large bird flying through a dark sky, black leahter gloves, highly realistic hands, cloth sim, 3 d render of a full female body, black leather gloves, gloves and jewelry. motion, 3 d model rip, low - poly hands, sparse floating particles, cybernetic limbs, seperated game asset, rendered in pov - ray, holding dagger"
"0,126,-72.png","an airplane flying in the sky at night, black leahter gloves, untextured, raytraced blade, seperated game asset, low quality 3d model, 3 d render of a full female body, sheath, 3d rendered model, octave render, holding dagger, in-game 3d model, smooth surface render, rpg item render"
"0,126,-81.png","an airplane flying in the sky at night, 3 d hammer modeling, untextured, in-game 3d model, halberd, low quality 3d model, seperated game asset, sheath, speculum, raytraced blade, first person weapon, 3d rendered model, 3d gun model, 3d game object, octave render, game asset"
"0,126,-9.png","a pair of scissors on a black background, 3 d hammer modeling, scissors, raytraced blade, cinema 4 d sharp focus, rendered in 3 dsmax, blender rendering, rendered in maya and houdini, 3d rendered model, inspired by Vija Celmins, rendered in arnold, rendered with renderman, octave render, seperated game asset"
"0,126,-90.png","a knife in the dark with a black background, 3 d hammer modeling, hammer weapon, low quality 3d model, untextured, in-game 3d model, seperated game asset, rpg item render, pickaxe, 3d gun model, holding dagger, paint knife, rendered 3d model, medieval weapon, sheath, 3 d model rip"
"0,126,0.png","a pair of scissors on a black background, raytraced blade, 3 d hammer modeling, untextured, cinema 4 d sharp focus, scissors, 3d rendered model, cinema 4d :9 detailed face: 8, rendered in 3 dsmax, inspired by Vija Celmins, rendered in maya and houdini, rendered with renderman, seperated game asset"
"0,126,18.png","a pair of scissors sitting on top of a black surface, in-game 3d model, world of war spaceships, 3d rendered model, untextured, raytraced blade, scissors, seperated game asset, rendered 3d model, moonray render, curved blades on each hand, ue5 render, low quality 3d model, game asset"
"0,126,27.png","a close up of a pair of scissors on a black background, in-game 3d model, world of war spaceships, 3d rendered model, untextured, moonray render, fuselage, small spaceships, game asset, low quality 3d model, top secret space plane, blue v2 rocket in space, seperated game asset, shortbow"
"0,126,36.png","a close up of a pair of scissors on a black background, in-game 3d model, moonray render, world of war spaceships, ue5 render, octsne render, 3d rendered model, blue v2 rocket in space, top secret space plane, venus squid astronaut, small spaceships, fuselage, uncompressed png, game asset"
"0,126,45.png","a fighter jet flying through a dark sky, moonray render, ue5 render, in-game 3d model, 3d rendered model, octsne render, octave render, 3dexcite, blue v2 rocket in space, ocatne render, rendered 3d model, robotic limb, with small object details, alien space ship flying in space"
"0,126,54.png","a fighter jet flying through a dark sky, robotic limb, mechanical arm, holding dagger, robotic left arm, cybernetic limbs, mechanical-limbs, robot arm, robotic arm, in-game 3d model, mechanical limbs, one arm of the robot body, plated arm, cybernetic implant h 768, cybernetic implant"
"0,126,63.png","a close up of a knife on a black background, 3d rendered model, z-brush sculpt, in-game 3d model, cinema 4d :9 detailed face: 8, cybernetic implant h 768, 3dexcite, retopology, cinema 4 d sharp focus, rendered in 3 dsmax, hard surface model, 3 d product render"
"0,126,72.png","a close up of a toothbrush in the dark, speculum, a folding knife, serrated point, sheath, holding dagger, sharp nose with rounded edges, sharp foccus ilustration, product image, exquisite handle, cinema 4 d sharp focus, 3 d product render, 3d rendered model, product photograph, high resolution product photo, z-brush sculpt"
"0,126,81.png","a black and white photo of a knife in the dark, holding dagger, speculum, cinema 4 d sharp focus, 3d rendered model, dazzling gem in the hilt, serrated point, 3 d product render, sheath, a folding knife, exquisite handle, sharp foccus ilustration, small gadget, earie setting, hinged titanium legs"
"0,126,9.png","a pair of scissors on a black background, scissors, 3 d hammer modeling, raytraced blade, inspired by Vija Celmins, 3d rendered model, in-game 3d model, cinema 4 d sharp focus, rendered in maya and houdini, untextured, rendered in 3 dsmax, blender rendering, rendered in maya, scissor people"
"0,126,90.png","a black and white photo of a knife in the dark, speculum, holding dagger, a folding knife, sheath, serrated point, sharp foccus ilustration, hinged titanium legs, sleek metal ears, sharp nose with rounded edges, boucheron, product image, titanium mechanical parts, earie setting, sharp and dangerous sleek design"
"0,144,-18.png","a pair of scissors on a black background, 3 d hammer modeling, seperated game asset, crescent wrench, in-game 3d model, octave render, hard surface model, scissors, rendered in 3 dsmax, game asset, blender-hard-surface, ambient occlusion render, hard surface modeling, marvelous designer substance, 3d rendered model"
"0,144,-27.png","a close up of a pair of scissors on a black background, 3 d hammer modeling, seperated game asset, scissors, in-game 3d model, crescent wrench, marvelous designer substance, first person weapon, game asset, marmoset toolbag, untextured, 3d game object, rendered on unreal 3 d, hard surface model, rendered 3d model"
"0,144,-36.png","a pair of scissors sitting on top of a black surface, 3 d hammer modeling, in-game 3d model, scissors, seperated game asset, marvelous designer substance, crescent wrench, 3d rendered model, rendered 3d model, rendered in 3 dsmax, ambient occlusion render, black leahter gloves, an ambient occlusion render"
"0,144,-45.png","a close up of a pair of scissors on a black background, marvelous designer substance, scissors, in-game 3d model, 3 d hammer modeling, seperated game asset, 3d rendered model, rendered 3d model, crescent wrench, an ambient occlusion render, ambient occlusion render, blender-hard-surface, hard surface model"
"0,144,-54.png","a close up of a pair of scissors on a black background, octave render, 3 d hammer modeling, scissors, speculum, an ambient occlusion render, ambient occlusion render, in-game 3d model, 3d rendered model, bat claws, with small object details, raytraced blade, blender rendering, inspired by Vija Celmins"
"0,144,-63.png","a close up of a pair of scissors on a black background, raytraced blade, 3 d hammer modeling, octave render, in-game 3d model, speculum, with small object details, 3d rendered model, low quality 3d model, bat claws, povray, sheath, 3d game object, blender rendering, claw"
"0,144,-72.png","an airplane flying in the sky at night, speculum, sheath, in-game 3d model, 3 d hammer modeling, holding dagger, seperated game asset, 3d rendered model, serrated point, octave render, surgical implements, low quality 3d model, 3d game object, game asset, first person weapon, raytraced blade"
"0,144,-81.png","an airplane flying in the sky at night, 3 d hammer modeling, speculum, in-game 3d model, 3d rendered model, smooth surface render, sheath, cinema 4 d sharp focus, blender-hard-surface, serrated point, 3dcoat h 648, 3dexcite, quixel mixer, low quality 3d model"
"0,144,-9.png","a pair of scissors on a black background, in-game 3d model, 3 d hammer modeling, 3d rendered model, hard surface model, rendered in 3 dsmax, seperated game asset, blender-hard-surface, rendered 3d model, octave render, rendered in maya and houdini, rendered with renderman, hard surface modeling"
"0,144,-90.png","a black and white photo of a toothbrush in the dark, 3 d hammer modeling, in-game 3d model, sheath, ultra sharp - - ar 1 6 : 9, small gadget, low quality 3d model, untextured, halberd, seperated game asset, stylized stl, paint knife, 3d rendered model, speculum"
"0,144,0.png","a pair of scissors on a black background, 3 d hammer modeling, crescent wrench, blender-hard-surface, in-game 3d model, rendered in 3 dsmax, seperated game asset, 3d rendered model, octave render, rendered in maya and houdini, scissors, hard surface model, rendered with renderman, 3d realistic materials"
"0,144,18.png","a pair of scissors on a black background, in-game 3d model, 3 d hammer modeling, seperated game asset, crescent wrench, 3d rendered model, hard surface model, blender-hard-surface, game asset, rendered 3d model, 3d realistic materials, scissors, rendered in 3 dsmax, hard surface modeling, hard surface modelling"
"0,144,27.png","a pair of scissors on a black background, in-game 3d model, 3 d hammer modeling, scissors, raytraced blade, 3d rendered model, cinema 4 d sharp focus, blender-hard-surface, hard surface model, rendered in 3 dsmax, seperated game asset, crescent wrench, rendered in maya and houdini, hard surface modeling"
"0,144,36.png","a pair of scissors on a black background, scissors, speculum, surgical implements, in-game 3d model, game asset, hard surface model, sheath, 3d rendered model, seperated game asset, scissor people, curved blades on each hand, surgical supplies, shortbow, a folding knife, box cutter"
"0,144,45.png","a fighter jet flying through a dark sky, in-game 3d model, moonray render, 3d rendered model, top secret space plane, world of war spaceships, ue5 render, venus squid astronaut, fuselage, monochrome 3 d model, holding dagger, blue v2 rocket in space, game asset, caseless ammunition, sheath, 3d model"
"0,144,54.png","a space shuttle is flying through the dark sky, moonray render, in-game 3d model, 3d rendered model, robotic limb, octave render, holding dagger, 3dexcite, prostheses, octsne render, ocatne render, zaha hadid octane highly render, venus squid astronaut, ue5 render, rendered 3d model"
"0,144,63.png","a close up of a knife on a black background, shortbow, in-game 3d model, game asset, sheath, holding pistol, cybernetic implant h 768, seperated game asset, octsne render, futuristic pistol, uncompressed png, ethernet cable, plated arm, untextured, holding dagger, rapier"
"0,144,72.png","a close up of a knife on a black background, in-game 3d model, ultra sharp - - ar 1 6 : 9, holding dagger, ue5 render, game asset, octsne render, sheath, 3d rendered model, moonray render, shortbow, cybernetic implant h 768, untextured"
"0,144,81.png","a knife in the dark on a black background, knife, holding knife, bloody knife, tactical knife, untextured, holding dagger, ultra sharp - - ar 1 6 : 9, a folding knife, wielding knife, box cutter, game asset, in-game 3d model, seperated game asset, bloody knife in right hand, sheath, tanny skin"
"0,144,9.png","a pair of scissors on a black background, in-game 3d model, raytraced blade, 3 d hammer modeling, seperated game asset, 3d rendered model, scissors, blender-hard-surface, untextured, rendered in 3 dsmax, inspired by Vija Celmins, modeled in 3 d, hard surface model, rendered in maya"
"0,144,90.png","a knife sticking out of the side of a knife, holding dagger, holding knife, knife, sheath, tactical knife, tanny skin, bloody knife, ultra sharp - - ar 1 6 : 9, highly detailed skin, a folding knife, shortbow, bloody knife in right hand, cosmetics, serrated point, skin : tjalf sparnaay"
"0,162,-18.png","a pair of scissors sitting on top of a black surface, 3 d hammer modeling, crescent wrench, seperated game asset, in-game 3d model, scissors, hard surface model, blender-hard-surface, hard surface modeling, rendered in 3 dsmax, retopology, gun scraps, game asset, 3d game object"
"0,162,-27.png","a pair of scissors on a black background, 3 d hammer modeling, in-game 3d model, crescent wrench, seperated game asset, scissors, octave render, hard surface model, marvelous designer substance, 3d rendered model, game asset, raytraced blade, rendered in 3 dsmax, first person weapon, ambient occlusion render"
"0,162,-36.png","a close up of a pair of scissors on a black background, crescent wrench, 3 d hammer modeling, octave render, in-game 3d model, hard surface model, ambient occlusion render, scissors, an ambient occlusion render, 3d rendered model, rendered in 3 dsmax, marvelous designer substance, seperated game asset, retopology"
"0,162,-45.png","a pair of scissors in the dark on a black background, 3 d hammer modeling, crescent wrench, scissors, octave render, inspired by Vija Celmins, marvelous designer substance, rendered in 3 dsmax, in-game 3d model, ambient occlusion render, 3d rendered model, rendered with renderman, an ambient occlusion render"
"0,162,-54.png","a pair of scissors sitting on top of a black surface, octave render, 3 d hammer modeling, inspired by Vija Celmins, ambient occlusion render, scissors, an ambient occlusion render, crescent wrench, rendered in 3 dsmax, 3d rendered model, rendered with renderman, bw 3 d render, rendered in maya"
"0,162,-63.png","a bird flying in the sky at night, octave render, speculum, 3 d hammer modeling, ambient occlusion render, scissors, an ambient occlusion render, crescent wrench, surgical implements, bat claws, emissive material, black leahter gloves, emissive bssrdf, 3d rendered model, photorealistic-n 9"
"0,162,-72.png","a bird flying in the sky at night, raytraced blade, speculum, octave render, crescent wrench, neck shackle, black leahter gloves, in-game 3d model, 3d rendered model, an ambient occlusion render, wrenches, ambient occlusion render, an scp anomalous object, 3dexcite"
"0,162,-81.png","a white object floating in the air on a black background, 3 d hammer modeling, 3d rendered model, speculum, smooth surface render, sheath, raytraced blade, spray brush, microphone silluette, blender-hard-surface, untextured, subsurface scattering skin, z-brush sculpt, gavel, rendered 3d model, povray"
"0,162,-9.png","a pair of scissors on a black background, 3 d hammer modeling, crescent wrench, in-game 3d model, seperated game asset, blender-hard-surface, hard surface model, 3d rendered model, rendered in 3 dsmax, scissors, first person weapon, hard surface modeling, octave render, retopology, raytraced blade"
"0,162,-90.png","an airplane flying in the sky at night, 3 d hammer modeling, untextured, 3d gun model, 3d rendered model, in-game 3d model, halberd, low quality 3d model, smooth surface render, 3d game object, blender-hard-surface, sheath, rendered 3d model, hammer weapon, an ambient occlusion render"
"0,162,0.png","a pair of scissors on a black background, 3 d hammer modeling, hard surface model, blender-hard-surface, crescent wrench, in-game 3d model, 3d rendered model, rendered in 3 dsmax, hard surface modeling, seperated game asset, octave render, hard surface 3 d, rendered with renderman, hard surface modelling"
"0,162,18.png","a pair of scissors on a black background, 3 d hammer modeling, in-game 3d model, hard surface model, blender-hard-surface, 3d rendered model, crescent wrench, houdini-hard-surface, hard surface modeling, seperated game asset, hard surface modelling, rendered in 3 dsmax, quixel mixer"
"0,162,27.png","a pair of scissors on a black background, in-game 3d model, hard surface model, 3 d hammer modeling, seperated game asset, 3d rendered model, game asset, hard surface modeling, blender-hard-surface, hard surface modelling, rendered in 3 dsmax, marvelous designer substance, scissors, houdini-hard-surface, substance painter"
"0,162,36.png","a pair of scissors on a black background, in-game 3d model, scissors, curved blades on each hand, game asset, seperated game asset, sheath, hard surface model, 3d rendered model, speculum, surgical implements, 3 d hammer modeling, prop, bat claws, first person weapon, rendered in 3 dsmax"
"0,162,45.png","a pair of scissors on a black background, in-game 3d model, scissors, surgical implements, game asset, seperated game asset, speculum, hard surface model, 3 d hammer modeling, sheath, 3d rendered model, box cutter, a folding knife, crescent wrench, surgical supplies, the god of small scissors!!, first person weapon"
"0,162,54.png","a close up of a plane flying in the sky, robotic limb, sheath, in-game 3d model, hard surface model, game asset, caseless ammunition, speculum, cyborg aircraft parts, holding dagger, hinged titanium legs, prostheses, robotic left arm, robotic arm, curved blades on each hand, robotic limbs, seperated game asset"
"0,162,63.png","a close up of a pair of scissors on a black background, robotic limb, robotic left arm, robotic arm, speculum, prostheses, cybernetic implant h 768, robotic prosthetic arm, mechanical arm, surgical implements, robot arm, robotic limbs, in-game 3d model, biomechanical open chewing mouth, sheath"
"0,162,72.png","a close up of a knife on a black background, sheath, a folding knife, extended clip, box cutter, product image, holding dagger, 3d rendered model, robotic left arm, holding knife, hinged titanium legs, 3dexcite, small gadget, high resolution product photo, speculum, extremely detailed frontal angle, robotic limb, prostheses"
"0,162,81.png","a knife sticking out of the side of a knife, 3 d hammer modeling, sheath, holding dagger, flat metal antenna, small gadget, 3d rendered model, in-game 3d model, quixel mixer, game asset, crescent wrench, seperated game asset, first person weapon, holding knife, smooth surface render, cinema 4 d sharp focus"
"0,162,9.png","a pair of scissors on a black background, 3 d hammer modeling, hard surface model, in-game 3d model, blender-hard-surface, 3d rendered model, crescent wrench, octave render, rendered in 3 dsmax, hard surface modeling, houdini-hard-surface, realistic shaded robotic parts, hard surface modelling, rendered 3d model"
"0,162,90.png","a propeller plane flying in the sky at night, holding dagger, sheath, holding knife, game asset, knife, titanium buff, 3 d hammer modeling, halberd, sharpen high quality, seperated game asset, shortbow, glaive, first person weapon, holding sabre, ultra sharp - - ar 1 6 : 9, hammer weapon, plated arm"
"0,18,-18.png","a pair of scissors sitting on top of a black surface, scissors, speculum, z-brush sculpt, hard surface model, seperated game asset, game asset, surgical implements, mechanical-limbs, realistic shaded robotic parts, claw, sharp robot dragon claws, 3d game object, blender-hard-surface, hard surface modeling, grey metal body"
"0,18,-27.png","a pair of scissors on a black background, scissors, z-brush sculpt, speculum, hard surface model, seperated game asset, 3 d hammer modeling, surgical implements, stylized stl, game asset, hardsurface modelling, biomechanical open chewing mouth, articulated joints, blender-hard-surface, monster manula, hiperrealist"
"0,18,-36.png","a pair of scissors on a black background, scissors, z-brush sculpt, 3dexcite, speculum, sheath, 3dcoat h 648, stylized stl, hard surface model, biomechanical open chewing mouth, surgical implements, 3 d hammer modeling, blender-hard-surface, seperated game asset, prostheses"
"0,18,-45.png","a pair of scissors sitting on top of a black surface, hinged titanium legs, monster manula, biomechanical open chewing mouth, prostheses, 5 points of articulation, articulated joints, sheath, mechanical-limbs, z-brush sculpt, bump in form of hand, hands pressed together in bow, 3dexcite, realistic shaded robotic parts"
"0,18,-54.png","a pair of scissors sitting on top of a black surface, 3dexcite, biomechanical open chewing mouth, sheath, octave render, speculum, monochrome 3 d model, reshift 3 d, prostheses, hinged titanium legs, 3d rendered model, 5 points of articulation, holding dagger, stylized stl"
"0,18,-63.png","a black and white photo of a pair of scissors, monochrome 3 d model, in-game 3d model, 3d rendered model, 3dexcite, 3 d model, 3d model, an ambient occlusion render, with small object details, povray, moonray render, raytraced blade, untextured, octave render"
"0,18,-72.png","an airplane flying in the sky at night, world of war spaceships, in-game 3d model, 3d rendered model, ue5 render, moonray render, rpg item render, octave render, rendered 3d model, with small object details, untextured, povray, monochrome 3 d model, spaceship hull texture, 3 d model"
