filename,prompt
"0,126,54.png","a close up of a box of cigarettes on a black background, csgo sticker, box cutter, inspect in inventory image, lockbox, octave render, 3dcoat h 648, nvidia optix, screen space global illumination, tane skin, :6 smoke grenades, sidefx, inventory item, nvidia geforce"
"0,126,63.png","a package of toothbrushes on a black background, box cutter, 3 d hammer modeling, lockbox, 3d product, inspect in inventory image, 3d rendered model, crescent wrench, spray brush, modular item, syringe, rpg item render, detailed pistol trigger, inventory item, small gadget, 3d gun model, csgo sticker"
"0,126,72.png","a package of toilet paper on a black background, box cutter, small gadget, caseless ammunition, csgo sticker, sharp focus 3 d, :6 smoke grenades, inventory item, 3d product, pair of keycards on table, 3dcoat h 648, cybernetic implant h 768, with labels. high quality"
"0,126,81.png","a close up of a packaging on a black background, csgo sticker, box cutter, inspect in inventory image, detailed pistol trigger, bump in form of hand, first person weapon, crescent wrench, pair of keycards on table, small gadget, holding pistol, in-game 3d model, cybernetic implant h 768, sharp focus 3 d, lockbox"
"0,126,9.png","a black and white photo of a battery, octane renderer”, octave render, octane lighting, garry's mod, well rendered.:1, octan render, dof 1. 3, high quality topical render, oil on canevas, quixel, 3d rendered model, in game capture 3d render, octane renderer, gaussian blur"
"0,126,90.png","a close up of a nintendo wii game controller, visor screen for face, pair of keycards on table, medium sensor, product image, nvidia optix, product label, official product image, box cutter, vr iridium visor, nasal strip, flat metal antenna, ui card, connector, detailed product image, bump in form of hand, a folding knife"
"0,144,-18.png","a black and green box on a black background, octane renderer”, octave render, octane renderer, rendered in corona, octane render dynamic lighting, octane lighting, 3d 8k octan render, 3d rendered model, octan render, in game capture 3d render, well rendered.:1, rendered in high octane, 3d with depth of field"
"0,144,-27.png","a close up of a box on a black background, octave render, octane renderer”, 3d 8k octan render, rendered in corona, octane renderer, octan render, octane render dynamic lighting, octane lighting, optane render, well rendered.:1, 3d rendered model, rendered in arnold, rendered in high octane, 4 k octan render"
"0,144,-36.png","a close up of a package on a black background, octane renderer”, octane render dynamic lighting, well rendered.:1, octane renderer, octave render, 3d rendered model, in game capture 3d render, rendered in corona, vray caustics, 3d with depth of field, 3d 8k octan render, thin dof"
"0,144,-45.png","a close up of a battery on a black background, octane render dynamic lighting, octane renderer”, rendered in corona, well rendered.:1, 3d game object, octane renderer, cryengine render, 3d rendered model, 3d 8k octan render, octave render, 3 d render 1 5 0 mm lens, rendered in arnold"
"0,144,-54.png","a close up of a battery on a black background, rendered in corona, octane renderer”, octane render dynamic lighting, 3 d render 1 5 0 mm lens, 3d game object, 3d rendered model, well rendered.:1, rendered in arnold, octan render, 3d 8k octan render, cinema 4 d sharp focus, octave render"
"0,144,-63.png","a close up of a battery on a black background, 3 d render 1 5 0 mm lens, cinema 4 d sharp focus, 3d rendered model, octave render, rpg item render, thin dof, rendered in corona, rtx rendering, high quality topical render, well rendered.:1, 3d with depth of field, sidefx"
"0,144,-72.png","a close up of a battery on a black background, inspect in inventory image, :6 smoke grenades, smoke grenade, rpg item render, in dayz, in tarkov, smoke grenades, high quality topical render, 3dcoat h 648, emissive bssrdf, green: 0.5, caseless ammunition, csgo sticker"
"0,144,-81.png","a close up of a battery on a black background, inspect in inventory image, :6 smoke grenades, in dayz, smoke grenade, inventory item, green: 0.5, box cutter, paint knife, rpg item render, damage paper, smoke grenades, 4 k sharpening, csgo sticker, chroma green background, 3dcoat h 648"
"0,144,-9.png","a close up of a battery on a black background, octane renderer”, octave render, octane renderer, octan render, rendered in corona, well rendered.:1, high quality topical render, octane renderer. cgsociety, 3d 8k octan render, 3d rendered model, clay render, octane render dynamic lighting, rendered on unreal 3 d"
"0,144,-90.png","a close up of a battery on a black background, cinnamon #b57e59 skin color, inspect in inventory image, marker”, green: 0.5, :6 smoke grenades, colorized pencil, csgo sticker, damage paper, black marker, fulcolor octane remder, gta 5 skin tone, 3dcoat h 648, in dayz"
"0,144,0.png","a close up of a battery on a black background, octane renderer”, octan render, rendered in corona, octane renderer, octave render, 3d rendered model, octane lighting, in game capture 3d render, well rendered.:1, octane renderer. cgsociety, fulcolor octane remder, octane render dynamic lighting"
"0,144,18.png","a black and white photo of a battery, octave render, octan render, octane renderer”, 3d 8k octan render, octane renderer, octane lighting, rendered in corona, 3d rendered model, octane render dynamic lighting, in game capture 3d render, well rendered.:1, octane renderer. cgsociety, 4 k octan render"
"0,144,27.png","a black and white photo of a battery, octan render, octane renderer”, octave render, octane renderer, 3d rendered model, octane lighting, octane renderer. cgsociety, well rendered.:1, octane render dynamic lighting, 3d 8k octan render, octrane render, rendered in corona, fulcolor octane remder"
"0,144,36.png","a couple of batteries sitting on top of a black surface, octave render, octan render, octane lighting, octane renderer”, 3d rendered model, well rendered.:1, rendered in corona, 3d product, 3 d product render, octane render dynamic lighting, 3d rendering!, 3 d rendering!, ambient occlusion render, octane renderer"
"0,144,45.png","a close up of a box of cigarettes on a black background, octane lighting, csgo sticker, cinematic counter light, octane render dynamic lighting, octave render, octan render, octane renderer”, 3d rendered model, caseless ammunition, fulcolor octane remder, quixel, cinematics lighting, inspect in inventory image, chewing on a video card"
"0,144,54.png","a close up of a box of cigarettes on a black background, box cutter, caseless ammunition, csgo sticker, inspect in inventory image, 3dcoat h 648, 3dexcite, lockbox, cybernetic implant h 768, moonray render, nootropic stimulant, screen space global illumination, 4 k sharpening, 3d product"
"0,144,63.png","a close up of a cell phone on a black background, caseless ammunition, rubber stamp, box cutter, cybernetic implant h 768, with labels. high quality, sharpen high quality, :6 smoke grenades, csgo sticker, damage paper, soft white rubber, 3dcoat h 648, screen space global illumination, spray brush"
"0,144,72.png","a close up of a battery on a black background, cybernetic implant h 768, box cutter, spot-lighting, screen space global illumination, spray brush, torch light, small gadget, product lighting, sharp focus 3 d, ligtt sword, csgo sticker, with labels. high quality, sharpen high quality, fluorescent lamp, very soft diffuses lights"
"0,144,81.png","a close up of a packaging on a black background, small vials and pouches on belt, cybernetic implant h 768, pair of keycards on table, box cutter, small rectangular glasses, surgical implements, visor screen for face, screen space global illumination, nootropic stimulant, inventory item, electronic wires, with labels. high quality"
"0,144,9.png","a black and green tone toner on a black background, octave render, octane renderer”, 3d rendered model, rendered in corona, well rendered.:1, octane renderer, octan render, 3 d finalrender, 3d finalrender, clay render, textured 3 d, octane lighting, 3d 8k octan render, 3d rendering!"
"0,144,90.png","a close up of a packaging on a black background, cybernetic implant h 768, first person shooter game hud, service ticket close up, target reticles, visor screen for face, inspect in inventory image, game hud, ui card, chewing on a video card, medical labels, 5 points of articulation, box cutter, rpg game inventory item"
"0,162,-18.png","a close up of a black and green box on a black background, octave render, octan render, octane renderer”, fulcolor octane remder, octane lighting, 3d 8k octan render, 3d rendered model, octane renderer, rendered in corona, 4 k octan render, in game capture 3d render, octrane render"
"0,162,-27.png","a close up of a package on a black background, octave render, octane renderer”, octan render, octane renderer, octane renderer. cgsociety, well rendered.:1, octane render dynamic lighting, 3d rendered model, rendered in corona, 3d 8k octan render, in game capture 3d render, oil on canevas"
"0,162,-36.png","a package of cigarettes sitting on top of a black background, octane renderer”, octane renderer, octan render, octave render, octane render dynamic lighting, octane renderer. cgsociety, cryengine render, well rendered.:1, rendered in corona, cryengine octane blender, octrane render, 3d rendered model, 3d 8k octan render"
"0,162,-45.png","a close up of a battery on a black background, octane renderer”, octane renderer, octave render, octane render dynamic lighting, octane renderer. cgsociety, octan render, cryengine render, rendered in arnold, well rendered.:1, octane render w 1024, octane render h 1024, 3d rendered model"
"0,162,-54.png","a close up of a battery on a black background, octane render dynamic lighting, octane renderer”, 3d game object, octave render, octane renderer, cryengine render, well rendered.:1, 3d rendered model, rpg item render, octane renderer. cgsociety, 3 d render 1 5 0 mm lens, in game capture 3d render"
"0,162,-63.png","a close up of a battery on a black background, rpg item render, in dayz, well rendered.:1, 3d rendered model, inspect in inventory image, raytraced highlights, rtx rendering, rendered 3d model, rendered in corona, filmic render, 3 d render 1 5 0 mm lens, thin dof, 3d game object"
"0,162,-72.png","a close up of a battery on a black background, inspect in inventory image, in dayz, rpg item render, :6 smoke grenades, smoke grenade, in tarkov, food particles, low quality 3d model, smoke grenades, in-game 3d model, untextured, high quality topical render, rendered 3d model, 3d rendered model"
"0,162,-81.png","a close up of a battery on a black background, inspect in inventory image, :6 smoke grenades, smoke grenade, smoke grenades, in dayz, in tarkov, csgo sticker, green: 0.5, inventory item, game hud, first person shooter game hud, rpg item render, seperated game asset, chroma green background, green skin"
"0,162,-9.png","a close up of a battery on a black background, octan render, 3d rendered model, oil on canevas, octave render, rendered in corona, 3d 8k octan render, octane renderer”, in game capture 3d render, well rendered.:1, octane renderer, high quality topical render, 3d product"
"0,162,-90.png","a close up of a battery on a black background, inspect in inventory image, box cutter, :6 smoke grenades, 4 k sharpening, hp mp stamina bars, csgo sticker, cybernetic implant h 768, inventory item, 40mm tape, with labels. high quality, game hud, sharpen high quality, game asset, black marker"
"0,162,0.png","a close up of a battery on a black background, octan render, octave render, oil on canevas, octane renderer”, fulcolor octane remder, octane lighting, ocatane render, 3d rendered model, in game capture 3d render, octrane render, octane remder, octane renderer, octane renter, octsne render"
"0,162,18.png","a black and white photo of a battery, octave render, octan render, fulcolor octane remder, octane lighting, in game capture 3d render, octane renderer”, 3d rendered model, octsne render, octane renderer, 3d 8k octan render, well rendered.:1, octrane render, rendered in corona"
"0,162,27.png","a black and white photo of a black and green tone tone tone tone tone tone tone tone, octane renderer”, candle volumetric, 3d rendered model, octan render, octane renderer, octave render, oil on canevas, fulcolor octane remder, well rendered.:1, smoke grenade, in game capture 3d render, cryengine render"
"0,162,36.png","a box of cigarettes on a black background, octane lighting, screen space global illumination, fulcolor octane remder, candle volumetric, octave render, octane renderer”, oil on canevas, caseless ammunition, smoke grenade, 3d rendered model, 3dcoat h 648, octan render, in game capture 3d render, csgo sticker"
"0,162,45.png","a box of cigarettes on a black background, oil on canevas, octave render, octan render, candle volumetric, 3d rendered model, octane renderer”, octane lighting, 3d product, well rendered.:1, rendered in maya, uv map, rendered in corona, 3 d finalrender, 3d finalrender, moonray render, blender rendering"
"0,162,54.png","a black and green carton of cigarettes on a black background, screen space global illumination, lumen global illumination, linux mint, global illumination lighting, cinematic lighting h 704, moonray render, 3d rendered model, filmic render, 3d product, nvidia omniverse, cinematics lighting, highly detailed vfx espresso, uv map, 3 d product render"
"0,162,63.png","a box of cigarettes on a black background, 3dexcite, 3 d product render, product render, 3d product, product image, ambient reflective occlusion, product design render, spray brush, rubber stamp, cybernetic implant h 768, detailed product image, product lighting, z-brush, featured on z brush, caseless ammunition"
"0,162,72.png","a close up of a cell phone on a black background, pair of keycards on table, box cutter, cybernetic implant h 768, rubber stamp, sharpen high quality, extended clip, spray brush, product image, spot-lighting, caseless ammunition, 3d product, softbox key light, product lighting, sharp focus 3 d, product label"
"0,162,81.png","a package of cigarettes on a black background, cybernetic implant h 768, small vials and pouches on belt, inspect in inventory image, spray brush, caseless ammunition, box cutter, visor screen for face, target reticles, pair of keycards on table, smoke grenade, :6 smoke grenades, inventory item, syringe"
"0,162,9.png","a close up of a battery on a black background, octan render, octave render, octane renderer”, 3d rendered model, well rendered.:1, octane renderer, in-game 3d model, clay render, rendered in corona, rendered 3d model, 3d 8k octan render, in game capture 3d render, high quality topical render"
"0,162,90.png","a close up of a package of food on a black background, spray brush, sharpen high quality, cybernetic implant h 768, box cutter, smart sharpen, commercial washroom hand dryer, rubber stamp, a folding knife, caseless ammunition, z-brush, dry brush wash, holding knife, extended clip, pair of keycards on table"
"0,18,-18.png","a box of can openers on a black background, can, tin can, cans, open, can of paint, in dayz, opengl, soda cans, open belly, holding a tin can, contain, inspect in inventory image, crescent wrench, seperated game asset, garry's mod, american canteen, seamless game texture, in game engine"
"0,18,-27.png","a box of can openers on a black background, can, tin can, open, cans, in dayz, can of paint, opengl, contain, soda cans, open belly, garry's mod, holding a tin can, inspect in inventory image, in game engine, 3d game object, seperated game asset, :6 smoke grenades"
"0,18,-36.png","a box of can openers on a black background, can, open, tin can, cans, can of paint, in dayz, opengl, open belly, contain, holding a tin can, octan render, soda cans, 3d game object, seperated game asset, caseless ammunition, in game engine, garry's mod, one object content"
"0,18,-45.png","an opened can opener on a black background, can, tin can, cans, in dayz, can of paint, open, soda cans, holding a tin can, contain, one object content, opengl, 3d game object, seperated game asset, inspect in inventory image, game asset, in game engine, open belly, random object position"
"0,18,-54.png","a close up of a battery on a black background, tin can, can, cans, octan render, soda cans, holding a tin can, can of paint, in dayz, 3d game object, rpg item render, octane renderer”, game asset, seperated game asset, inspect in inventory image, american canteen, :6 smoke grenades"
"0,18,-63.png","a close up of a battery on a black background, in dayz, tin can, ingame image, inspect in inventory image, green: 0.5, (rust), octan render, can, first person gun, green skin!, well rendered.:1, contain, green skin, in game capture 3d render, in-game 3d model"
"0,18,-72.png","a close up of a battery on a black background, in dayz, inspect in inventory image, green: 0.5, (rust), ingame image, food particles, garry's mod, inventory item, smoke grenade, :6 smoke grenades, csgo sticker, packaging of the world, green skin!, box cutter, arma 3, green skin, dayz"
"0,18,-81.png","a close up of a battery on a black background, in dayz, inspect in inventory image, green: 0.5, rpg item render, in tarkov, csgo sticker, box cutter, green skin!, images on the store website, ingame image, green skin, dayz, rubber stamp, (rust), smoke grenade, green: 0.25, inventory item"
"0,18,-9.png","a box of can openers on a black background, can, tin can, cans, can of paint, crescent wrench, open, in dayz, holding a tin can, open belly, soda cans, opengl, metal shutter, seperated game asset, american canteen, inspect in inventory image, seamless game texture, add text: auto repair"
"0,18,-90.png","a close up of a battery on a black background, with labels. high quality, linux mint, caran d'ache luminance, sharpen high quality, product label, metalic green, green ambient light, luxcore render, cinnamon #b57e59 skin color, dark emerald mist colors, gradient green black, colorized pencil"
"0,18,0.png","a box of can openers on a black background, can, cans, tin can, caseless ammunition, metal shutter, open, open books, can basdogan, crescent wrench, open happy mouth, package cover, with labels. high quality, open belly, opening, who can open the mind, sharpen high quality, open hand, product label, open door"
"0,18,18.png","a box of can openers on a black background, can, open, cans, opengl, tin can, can of paint, csgo sticker, in dayz, open belly, soda cans, contain, holding a tin can, crescent wrench, :6 smoke grenades, open books, seperated game asset, open hand, caseless ammunition"
