filename,prompt
"0,108,-81.png","a banana split in half on a black background, clumps of bananas, raymarching, physicality-based render, sliced banana, vray. subsurface scattering, 3 d raytraced masterpiece, subsurface scattering skin, diffuse subsurface scattering, a raytraced image, blender donut, fruitcore, topological renders, redshift renderer"
"0,108,-9.png","a bunch of bananas sitting on top of each other, bananas weapon, clumps of bananas, sliced banana, banana, bananas, banana color, 3 d raytraced masterpiece, seamless game texture, in-game 3d model, game asset, seperated game asset, low quality 3d model, videogame asset, 3d game object, high quality 3d realistic"
"0,108,-90.png","a banana split in half on a black background, inner ear, with small object details, subsurface scattering skin, hatched ear, physicality-based render, tooth wu : : quixel megascans, povray, mouse body, snail shell, radiosity rendering, vray. subsurface scattering, raymarching, maya 3 d"
"0,108,0.png","a bunch of bananas on a black background, bananas weapon, clumps of bananas, banana color, bananas, banana, game asset, seperated game asset, in-game 3d model, sliced banana, videogame asset, seamless game texture, 3d asset, gta 5 skin tone, 3d game object, low quality 3d model, hyper realistic 8 k textured"
"0,108,18.png","a bunch of ripe bananas on a black background, bananas weapon, clumps of bananas, bananas, banana, banana color, game asset, 3d game object, sliced banana, 3 d raytraced masterpiece, in-game 3d model, seperated game asset, seamless game texture, food particles, videogame asset, low quality 3d model, soft image shading"
"0,108,27.png","a bunch of bananas on a black background, bananas weapon, clumps of bananas, 3d game object, 3 d raytraced masterpiece, bananas, banana, sliced banana, game asset, modeled in 3 d, videogame asset, 3d object, 3 d object, a raytraced image, specular lighting, raytraced highlights, seamless game texture, 3d asset"
"0,108,36.png","a bunch of ripe bananas on a black background, 3 d raytraced masterpiece, clumps of bananas, 3d game object, bananas weapon, specular lighting, rendered in maya, soft image shading, ray traced lighting, modeled in 3 d, bananas, a raytraced image, game asset, 3d asset, 3d object, 3 d object"
"0,108,45.png","a bunch of ripe bananas on a black background, rendered in maya, 3 d raytraced masterpiece, clumps of bananas, rendered in renderman, specular lighting, rendered with renderman, modeled in 3 d, blender rendering, a raytraced image, 3d rendered, 3 d rendered, 3d rendered model, bananas, rendered with blender, ray traced lighting"
"0,108,54.png","a bunch of bananas sitting on top of each other, clumps of bananas, rendered in maya, 3 d raytraced masterpiece, rendered in renderman, specular lighting, rendered with renderman, a raytraced image, bananas, rendered in pov - ray, rendered in corona, diffuse subsurface scattering, 3 d rendered, 3d rendered"
"0,108,63.png","a bunch of bananas sitting on top of each other, clumps of bananas, bananas, rendered in maya, 3 d raytraced masterpiece, rendered in pov - ray, rendered in renderman, banana, specular lighting, 3d rendered, 3 d rendered, 3d game object, rendered in corona, rendered with renderman, modeled in 3 d, bananas weapon"
"0,108,72.png","a bunch of bananas sitting on top of each other, clumps of bananas, 3 d raytraced masterpiece, bananas, rendered in maya, 3d game object, modeled in 3 d, 3 d rendered, 3d rendered, rendered in pov - ray, a raytraced image, in-game 3d model, rendered in renderman, raymarching"
"0,108,81.png","a bunch of bananas sitting on top of each other, clumps of bananas, rendered in maya, 3d rendered model, bananas, 3 d rendered, 3d rendered, rendered in corona, 3d game object, bananas weapon, rendered on unreal 3 d, modeled in 3 d, rendered in renderman, 3 d raytraced masterpiece, rendered 3d model"
"0,108,9.png","a bunch of ripe bananas on a black background, bananas weapon, clumps of bananas, game asset, seamless game texture, banana, in-game 3d model, seperated game asset, bananas, videogame asset, banana color, sliced banana, 3d game object, 3 d raytraced masterpiece, low quality 3d model, 3d asset"
"0,108,90.png","a bunch of bananas sitting on top of each other, clumps of bananas, rendered in maya, rendered in corona, maya 3 d, 3d rendered, 3 d rendered, 3d rendered model, 3 d raytraced masterpiece, rendered in renderman, rendered in pov - ray, modeled in 3 d, rendered with renderman, videogame 3d render"
"0,126,-18.png","a bunch of bananas on a black background, clumps of bananas, sliced banana, 3 d raytraced masterpiece, diffuse subsurface scattering, bananas, rendered in renderman, soft diffuse lighting, banana, vray. subsurface scattering, in-game 3d model, subsurface scattering, arnold renderer, bananas weapon, 3d game object"
"0,126,-27.png","a bunch of bananas hanging from a tree, clumps of bananas, 3 d raytraced masterpiece, diffuse subsurface scattering, rendered in renderman, sliced banana, bananas, soft diffuse lighting, vray. subsurface scattering, subsurface scattering, rendered with renderman, rendered in pov - ray, bananas weapon, soft image shading"
"0,126,-36.png","a bunch of bananas sitting on top of each other, clumps of bananas, 3 d raytraced masterpiece, diffuse subsurface scattering, sliced banana, vray. subsurface scattering, rendered in renderman, a raytraced image, bananas, soft diffuse lighting, subsurface scattering, seamless game texture, bananas weapon, 3d game object"
"0,126,-45.png","a bunch of bananas sitting on top of each other, clumps of bananas, 3 d raytraced masterpiece, vray. subsurface scattering, sliced banana, bananas, diffuse subsurface scattering, rendered in renderman, rendered in pov - ray, rendered in maya, a raytraced image, banana, raytraced highlights, rendered in arnold"
"0,126,-54.png","a bunch of bananas sitting on top of each other, clumps of bananas, 3 d raytraced masterpiece, vray. subsurface scattering, sliced banana, rendered in pov - ray, a raytraced image, bananas, diffuse subsurface scattering, rendered in renderman, raytraced highlights, raymarching, rendered with renderman, rendered in maya"
"0,126,-63.png","a bunch of bananas sitting on top of each other, clumps of bananas, 3 d raytraced masterpiece, sliced banana, raymarching, bananas, a raytraced image, vray. subsurface scattering, 3d game object, diffuse subsurface scattering, banana, raytraced highlights, rendered with renderman, physicality-based render, 3 d rendered"
"0,126,-72.png","a bunch of bananas sitting on top of each other, clumps of bananas, sliced banana, raymarching, 3 d raytraced masterpiece, bananas, physicality-based render, banana, a raytraced image, vray. subsurface scattering, 3 d rendered, 3d rendered, rendered in maya, raytraced highlights, daily render, redshift renderer"
"0,126,-81.png","a couple of bananas sitting on top of each other, baked bean skin texture, 3d render of intricate wasp, with small object details, fruitcore, tooth wu : : quixel megascans, physicality-based render, 3 d bee, ocatne render, rendered in high octane, rendered in corona, raymarching, grain gelios lens"
"0,126,-9.png","a bunch of bananas sitting on top of each other, clumps of bananas, bananas weapon, 3 d raytraced masterpiece, bananas, sliced banana, banana, seperated game asset, in-game 3d model, seamless game texture, game asset, diffuse subsurface scattering, low quality 3d model, high quality 3d realism, 3d game object"
"0,126,-90.png","a close up of a banana on a black background, baked bean skin texture, subsurface scattering skin, raymarching, physicality-based render, clumps of bananas, with small object details, fruitcore, povray, tooth wu : : quixel megascans, maya 3 d, vray. subsurface scattering, rendered in corona"
"0,126,0.png","a bunch of bananas sitting on top of each other, clumps of bananas, 3 d raytraced masterpiece, bananas weapon, seamless game texture, sliced banana, bananas, banana, in-game 3d model, seperated game asset, game asset, diffuse subsurface scattering, high quality 3d realistic, videogame asset, low quality 3d model"
"0,126,18.png","a bunch of bananas on a black background, 3 d raytraced masterpiece, clumps of bananas, 3d game object, in-game 3d model, bananas weapon, seamless game texture, modeled in 3 d, game asset, videogame asset, sliced banana, diffuse subsurface scattering, seperated game asset, a raytraced image"
"0,126,27.png","a bunch of bananas sitting on top of each other, 3 d raytraced masterpiece, clumps of bananas, 3d game object, bananas weapon, soft image shading, diffuse subsurface scattering, specular lighting, bananas, modeled in 3 d, raytraced highlights, sliced banana, rendered in pov - ray, ray traced lighting, 3 d object"
"0,126,36.png","a bunch of bananas on a black background, clumps of bananas, bananas weapon, 3d game object, sliced banana, 3 d raytraced masterpiece, bananas, modeled in 3 d, banana, in-game 3d model, soft image shading, game asset, rendered in maya, 3d object, 3 d object, specular lighting, a raytraced image"
"0,126,45.png","a bunch of bananas sitting on top of each other, clumps of bananas, 3 d raytraced masterpiece, bananas, bananas weapon, banana, rendered in maya, modeled in 3 d, 3d rendered, 3 d rendered, a raytraced image, sliced banana, 3d game object, high quality 3d realistic, in-game 3d model"
"0,126,54.png","a bunch of bananas sitting on top of each other, clumps of bananas, 3 d raytraced masterpiece, rendered in maya, maya 3 d, specular lighting, rendered in renderman, 3 d rendered, 3d rendered, diffuse subsurface scattering, modeled in 3 d, 3d rendered model, 3d game object, rendered with renderman"
"0,126,63.png","a bunch of bananas sitting on top of each other, clumps of bananas, bananas, 3 d raytraced masterpiece, rendered in maya, maya 3 d, diffuse subsurface scattering, 3d rendered, 3 d rendered, 3d game object, in-game 3d model, modeled in 3 d, banana, rendered in corona, bananas weapon, food particles"
"0,126,72.png","a bunch of bananas sitting on top of each other, clumps of bananas, modeled in 3 d, bananas, rendered in maya, rendered in corona, 3d rendered model, 3d rendered, 3 d raytraced masterpiece, 3 d rendered, 3d game object, in-game 3d model, maya 3 d, rendered 3d model, banana"
"0,126,81.png","a bunch of bananas with blue eyes on them, clumps of bananas, rendered in maya, bananas weapon, bananas, maya 3 d, modeled in 3 d, in-game 3d model, 3 d rendered, 3d rendered, rendered in corona, banana, 3 d raytraced masterpiece, 3d game object, 3d rendered model, 3 d modeling"
"0,126,9.png","a bunch of bananas sitting on top of each other, clumps of bananas, bananas weapon, seamless game texture, 3 d raytraced masterpiece, bananas, sliced banana, banana, in-game 3d model, game asset, 3d game object, seperated game asset, banana color, diffuse subsurface scattering, videogame asset, a raytraced image"
"0,126,90.png","a bunch of bananas sitting on top of each other, clumps of bananas, rendered in maya, bananas weapon, bananas, 3d rendered model, 3d rendered, 3 d rendered, 3 d raytraced masterpiece, modeled in 3 d, rendered in corona, 3d game object, rendered 3d model, banana, in-game 3d model"
"0,144,-18.png","a bunch of bananas hanging from a tree, clumps of bananas, bananas weapon, 3 d raytraced masterpiece, bananas, sliced banana, seperated game asset, game asset, banana, videogame asset, seamless game texture, photorealistic print of exotic, in-game 3d model, rendered in renderman, 3d game object, 3d asset"
"0,144,-27.png","a bunch of bananas hanging from a tree, clumps of bananas, 3 d raytraced masterpiece, bananas, vray. subsurface scattering, rendered in renderman, soft diffuse lighting, banana, diffuse subsurface scattering, rendered in maya, sliced banana, arnold renderer, an ambient occlusion render, photorealistic print of exotic"
"0,144,-36.png","a bunch of bananas hanging from a tree, clumps of bananas, 3 d raytraced masterpiece, bananas, vray. subsurface scattering, banana, rendered in renderman, sliced banana, diffuse subsurface scattering, soft diffuse lighting, masterpiece. rendered in blender, rendered in pov - ray, rendered with renderman, rendered in maya"
"0,144,-45.png","a bunch of bananas hanging from a tree, clumps of bananas, vray. subsurface scattering, 3 d raytraced masterpiece, diffuse subsurface scattering, soft diffuse lighting, bananas, rendered in pov - ray, redshift renderer, rendered in maya, rendered in renderman, an ambient occlusion render, octane renderer"
"0,144,-54.png","a bunch of bananas on a black background, 3 d raytraced masterpiece, clumps of bananas, diffuse subsurface scattering, bananas, vray. subsurface scattering, rendered in corona, rendered in pov - ray, sliced banana, photorealistic shading, seperated game asset, redshift renderer, rendered in maya, soft diffuse lighting"
"0,144,-63.png","a bunch of bananas hanging upside down on a black background, clumps of bananas, 3 d raytraced masterpiece, diffuse subsurface scattering, vray. subsurface scattering, redshift renderer, octane renderer”, octane renderer, rendered in corona, subsurface scattering, rendered in maya, subsurface scattering skin, a raytraced image"
"0,144,-72.png","a close up of a peeled banana on a black background, clumps of bananas, vray. subsurface scattering, 3 d raytraced masterpiece, diffuse subsurface scattering, octane renderer, redshift renderer, raytraced highlights, rendered in maya, octane renderer”, rendered in maya and houdini, subsurface scattering skin"
"0,144,-81.png","a banana split in half on a black background, clumps of bananas, subsurface scattering skin, maya 3 d, vray. subsurface scattering, 3 d raytraced masterpiece, rendered in corona, sliced banana, diffuse subsurface scattering, rendered in maya and houdini, raytraced highlights, rendered in maya, physicality-based render"
"0,144,-9.png","a bunch of bananas hanging from a tree, clumps of bananas, bananas weapon, 3 d raytraced masterpiece, banana, bananas, seperated game asset, in-game 3d model, rendered in renderman, game asset, masterpiece. rendered in blender, photorealistic print of exotic, sliced banana, low quality 3d model, rendered 3d model"
"0,144,-90.png","a close up of a peeled banana on a black background, tooth wu : : quixel megascans, rendered in corona, physicality-based render, subsurface scattering skin, with small object details, 1 6 6 7. mandelbulb 3 d, povray, fruitcore, 3d render of intricate wasp, baked bean skin texture"
"0,144,0.png","a bunch of bananas sitting on top of each other, bananas weapon, clumps of bananas, seperated game asset, game asset, bananas, banana, in-game 3d model, 3 d raytraced masterpiece, sliced banana, banana color, low quality 3d model, seamless game texture, videogame asset, 3d game object, 3d asset"
"0,144,18.png","a bunch of bananas on a black background, donkey kong slips on a banana, 3 d raytraced masterpiece, bananas weapon, sliced banana, clumps of bananas, banana, seperated game asset, in-game 3d model, masterpiece. rendered in blender, 3d game object, seamless game texture, low quality 3d model, high quality 3d realistic"
"0,144,27.png","a bunch of bananas sitting on top of each other, 3 d raytraced masterpiece, clumps of bananas, rendered in maya, masterpiece. rendered in blender, rendered in renderman, bananas weapon, modeled in 3 d, donkey kong slips on a banana, 3d rendered, 3 d rendered, diffuse subsurface scattering, sliced banana, a raytraced image"
"0,144,36.png","a bunch of bananas sitting on top of each other, 3 d raytraced masterpiece, clumps of bananas, 3d game object, a raytraced image, 3 d rendered, 3d rendered, rendered in maya, sliced banana, in-game 3d model, bananas weapon, bananas, rendered in pov - ray, modeled in 3 d, soft image shading"
"0,144,45.png","a bunch of bananas sitting on top of each other, clumps of bananas, 3 d raytraced masterpiece, bananas, sliced banana, banana, rendered in maya, donkey kong slips on a banana, in-game 3d model, bananas weapon, 3 d rendered, 3d rendered, masterpiece. rendered in blender, high quality 3d realistic, modeled in 3 d"
"0,144,54.png","a bunch of bananas on a black background, clumps of bananas, bananas, bananas weapon, banana, 3 d raytraced masterpiece, in-game 3d model, high quality 3d realistic, high quality 3d realism, rendered in maya, low quality 3d model, 3d rendered, 3 d rendered, sliced banana, rendered 3d model, banana hat"
"0,144,63.png","a bunch of bananas sitting on top of each other, clumps of bananas, bananas, bananas weapon, banana, in-game 3d model, 3 d raytraced masterpiece, rendered in maya, low quality 3d model, high quality 3d realistic, 3d cgi, 3 d cgi, maya 3 d, high quality 3d realism, banana color"
"0,144,72.png","a bunch of bananas sitting on top of each other, clumps of bananas, bananas weapon, bananas, banana, in-game 3d model, low quality 3d model, rendered in maya, 3 d raytraced masterpiece, banana color, modeled in 3 d, 3 d rendered, 3d rendered, sliced banana, rendered 3d model, high quality 3d realistic"
"0,144,81.png","a bunch of bananas sitting on top of each other, bananas weapon, clumps of bananas, bananas, banana, banana color, in-game 3d model, low quality 3d model, rendered in maya, seperated game asset, game asset, rendered 3d model, food particles, sliced banana, rendered on unreal 3 d, modeled in 3 d"
"0,144,9.png","a bunch of bananas sitting on top of each other, bananas weapon, clumps of bananas, seperated game asset, game asset, banana, bananas, sliced banana, 3 d raytraced masterpiece, low quality 3d model, videogame asset, seamless game texture, in-game 3d model, donkey kong slips on a banana, high quality lowpoly art"
"0,144,90.png","a bunch of bananas sitting on top of each other, bananas weapon, clumps of bananas, bananas, banana, rendered in maya, 3d game object, rendered on unreal 3 d, 3 d raytraced masterpiece, rendered in renderman, rendered with renderman, rendered with blender, in-game 3d model, 3 d rendered, 3d rendered"
"0,162,-18.png","a bunch of bananas on a black background, clumps of bananas, seperated game asset, photorealistic print of exotic, game asset, 3 d raytraced masterpiece, 3d game object, rendered in maya, rendered on unreal 3 d, made with zbrush, rendered in renderman, bananas weapon, 3d asset, rendered in corona"
"0,162,-27.png","a bunch of bananas hanging upside down on a black background, clumps of bananas, photorealistic print of exotic, 3 d raytraced masterpiece, rendered in maya, seperated game asset, rendered in corona, marmoset render, masterpiece. rendered in blender, rendered in renderman, bananas, banana, an ambient occlusion render, rendered with renderman"
"0,162,-36.png","a bunch of bananas hanging upside down on a black background, clumps of bananas, dead fruits, 3 d raytraced masterpiece, an ambient occlusion render, seperated game asset, rendered in corona, rendered with renderman, rendered in renderman, rendered in pov - ray, rendered in maya, vray. subsurface scattering"
"0,162,-45.png","a bunch of bananas hanging upside down on a black background, clumps of bananas, 3 d raytraced masterpiece, rendered in corona, rendered in maya, vray. subsurface scattering, rendered in renderman, rendered with renderman, seperated game asset, rendered in pov - ray, an ambient occlusion render, masterpiece. rendered in blender"
"0,162,-54.png","a bunch of bananas hanging upside down on a black background, 3 d raytraced masterpiece, vray. subsurface scattering, clumps of bananas, diffuse subsurface scattering, rendered in corona, rendered in maya, an ambient occlusion render, rendered in pov - ray, rendered in renderman, rendered with renderman, redshift renderer"
"0,162,-63.png","a bunch of bananas hanging upside down on a black background, an ambient occlusion render, clumps of bananas, vray. subsurface scattering, 3 d raytraced masterpiece, ambient occlusion render, rendered in corona, rendered in maya, redshift renderer, diffuse subsurface scattering, rendered in maya and houdini"
"0,162,-72.png","a close up of a bunch of bananas on a black background, clumps of bananas, vray. subsurface scattering, maya 3 d, 3 d raytraced masterpiece, rendered in maya, diffuse subsurface scattering, made with zbrush, iray shaders, rendered in renderman, subsurface scattering skin, rendered in corona"
"0,162,-81.png","a bunch of bananas on a black background, 3 d raytraced masterpiece, clumps of bananas, rendered in maya, vray. subsurface scattering, maya 3 d, rendered in maya and houdini, rendered in corona, rendered in renderman, raytraced highlights, rendered with renderman, rendered in maya 4 d, an ambient occlusion render"
"0,162,-9.png","a bunch of bananas on a black background, clumps of bananas, bananas weapon, seperated game asset, bananas, photorealistic print of exotic, game asset, banana, 3d game object, marmoset render, 3 d raytraced masterpiece, in-game 3d model, rendered in renderman, rendered in maya, rendered 3d model"
"0,162,-90.png","a close up of a bunch of bananas on a black background, tooth wu : : quixel megascans, fruitcore, physicality-based render, povray, rendered in high octane, rendered in corona, maya 3 d, vray. subsurface scattering, subsurface scattering skin, trending on mentalray"
"0,162,0.png","a bunch of bananas on a black background, clumps of bananas, 3 d raytraced masterpiece, seperated game asset, 3d game object, bananas, bananas weapon, game asset, sliced banana, rendered in pov - ray, banana, banana color, redshift renderer, photorealistic print of exotic, in-game 3d model, rendered in corona"
"0,162,18.png","a bunch of bananas sitting on top of each other, bananas weapon, clumps of bananas, banana, sliced banana, in-game 3d model, banana color, bananas, low quality 3d model, 3 d raytraced masterpiece, donkey kong slips on a banana, seperated game asset, game asset, 3d game object, fruitcore"
"0,162,27.png","a bunch of bananas sitting on top of each other, clumps of bananas, bananas weapon, bananas, banana hat, 3 d raytraced masterpiece, sliced banana, banana, donkey kong slips on a banana, masterpiece. rendered in blender, modeled in 3 d, in-game 3d model, high quality 3d realistic, high quality 3d realism"
"0,162,36.png","a bunch of bananas sitting on top of each other, clumps of bananas, bananas weapon, donkey kong slips on a banana, banana, bananas, 3 d raytraced masterpiece, banana hat, sliced banana, high quality 3d realistic, in-game 3d model, low quality 3d model, high quality 3d realism, the banana blue gang"
"0,162,45.png","a bunch of bananas on a black background, clumps of bananas, bananas weapon, bananas, in-game 3d model, banana, 3 d raytraced masterpiece, sliced banana, rendered in maya, banana hat, low quality 3d model, donkey kong slips on a banana, high quality 3d realistic, seperated game asset, masterpiece. rendered in blender"
"0,162,54.png","a bunch of bananas sitting on top of each other, clumps of bananas, bananas weapon, bananas, in-game 3d model, banana, 3 d raytraced masterpiece, low quality 3d model, banana hat, sliced banana, rendered in maya, seperated game asset, 3d game object, high quality 3d realistic, modeled in 3 d"
"0,162,63.png","a bunch of bananas sitting on top of each other, clumps of bananas, bananas weapon, bananas, in-game 3d model, banana, rendered in maya, rendered on unreal 3 d, 3d rendered, 3 d rendered, rendered 3d model, 3d rendered model, rendered in corona, banana color, 3 d raytraced masterpiece"
"0,162,72.png","a bunch of bananas sitting on top of each other, clumps of bananas, bananas weapon, bananas, banana, in-game 3d model, rendered in maya, modeled in 3 d, 3d rendered model, giant bananas natural disaster, 3d game object, rendered 3d model, 3 d rendered, 3d rendered, sliced banana"
"0,162,81.png","a bunch of bananas on a black background, bananas weapon, clumps of bananas, bananas, banana, rendered in maya, in-game 3d model, modeled in 3 d, 3 d raytraced masterpiece, rendered in corona, rendered 3d model, banana color, 3d rendered, 3 d rendered, maya 3 d, 3d rendered model"
"0,162,9.png","a bunch of bananas sitting on top of each other, clumps of bananas, 3 d raytraced masterpiece, bananas weapon, 3d game object, bananas, game asset, banana, seperated game asset, sliced banana, in-game 3d model, banana color, low quality 3d model, a raytraced image, photorealistic print of exotic"
"0,162,90.png","a bunch of bananas on a black background, bananas weapon, banana, bananas, clumps of bananas, in-game 3d model, banana color, rendered in maya, 3d game object, 3 d raytraced masterpiece, sliced banana, rendered on unreal 3 d, modeled in 3 d, seperated game asset, rendered 3d model, game asset"
"0,18,-18.png","a bunch of bananas sitting on top of each other, clumps of bananas, 3d game object, 3 d raytraced masterpiece, modeled in 3 d, sliced banana, bananas weapon, bananas, a raytraced image, in-game 3d model, masterpiece. rendered in blender, banana, rendered 3d model, rendered in maya"
