filename,prompt
"0,0,45.png","a black and white photo of a plane in the sky, white biomechanicaldetails, spoon slim figure, cybernetic implant h 768, hinged titanium legs, articulated joints, spoon pear slim loli figure, pudica pose gesture, robot arm skeleton, mechanical-limbs, fleshy skeletal body, neck shackle, holly herndon origami statue"
"0,0,54.png","a close up of a toothbrush on a black background, white biomechanicaldetails, mechanical-limbs, cybernetic implant h 768, spoon slim figure, thick smooth warframe legs, thick warframe legs, bone scepter, skin : tjalf sparnaay, cybernetic limbs, holding pistol, mechanical limbs, pudica pose gesture"
"0,0,63.png","a close up of a toothbrush on a black background, skin : tjalf sparnaay, shortbow, holding pistol, fantasy scythe, white biomechanicaldetails, long detailed ornate scythe, scorpion whip, pickaxe, game asset, archer bow, ultra sharp - - ar 1 6 : 9, scythe design, white scary skin"
"0,0,72.png","a close up of a faucet on a black background, wheatly from portal 2, shortbow, cybernetic implant h 768, holding dagger, white biomechanicaldetails, ultra sharp - - ar 1 6 : 9, rapier, medical supplies, ornithopter, speculum, game asset, seperated game asset, surgical implements"
"0,0,81.png","a black and white photo of a faucet in the dark, cybernetic implant h 768, a folding knife, shortbow, box cutter, sheath, ornithopter, serrated point, titanium mechanical parts, holding dagger, glaive, ultra sharp - - ar 1 6 : 9, speculum, riffle on chest, hard surface model"
"0,0,9.png","a black and white photo of an airplane in the sky, speculum, surgical implements, neck shackle, ornithopter, surgical equipment, cybernetic implant h 768, medical equipment, medical supplies, rapier, hooked nose and square jaw, halberd, sheath, shortbow, surgical supplies, 3dexcite"
"0,0,90.png","a black and white photo of a toilet paper dispenser, cybernetic implant h 768, cybernetic implant, serrated point, a folding knife, holding dagger, shortbow, sheath, speculum, surgical implements, box cutter, grey metal body, ornithopter, flat metal antenna, titanium mechanical parts, cybernetic neck implant"
"0,108,-18.png","a close up of a metal object on a black background, untextured, crescent wrench, titanium mechanical parts, in-game 3d model, 3 d hammer modeling, low quality 3d model, seperated game asset, metalic parts, mimic. random position content, detailed pistol trigger, fused mecha parts, raytraced blade, hinged titanium legs"
"0,108,-27.png","a pair of scissors in the dark on a black background, crescent wrench, titanium mechanical parts, ultra sharp - - ar 1 6 : 9, speculum, skin : tjalf sparnaay, titanium skeleton, box cutter, iridescent titanium, untextured, gun scraps, detailed pistol trigger, shortbow, game asset, robotic arm"
"0,108,-36.png","a close up of a pair of scissors on a black background, ultra sharp - - ar 1 6 : 9, speculum, titanium mechanical parts, gun scraps, skin : tjalf sparnaay, in-game 3d model, untextured, iridescent titanium, mechanical arm, crescent wrench, robotic arm, titanium skeleton, robot arm"
"0,108,-45.png","a plane flying in the sky at night, ultra sharp - - ar 1 6 : 9, 3d gun model, untextured, futuristic pistol, gun scraps, speculum, in-game 3d model, skin : tjalf sparnaay, futuristic gun, detailed pistol trigger, game asset, raytraced blade, low quality 3d model"
"0,108,-54.png","a fighter jet flying through a dark sky, 3d gun model, untextured, in-game 3d model, raytraced blade, ultra sharp - - ar 1 6 : 9, gun scraps, speculum, a folding knife, low quality 3d model, 3d rendered model, seperated game asset, crescent wrench, shortbow, octave render"
"0,108,-63.png","a plane flying in the sky at night, in-game 3d model, box cutter, 3d gun model, gun scraps, seperated game asset, detailed pistol trigger, untextured, game asset, 3 d hammer modeling, 3d rendered model, crescent wrench, first person weapon, low quality 3d model, extended clip, 3d game object"
"0,108,-72.png","a pair of scissors sitting on top of a black surface, box cutter, in-game 3d model, seperated game asset, game asset, low quality 3d model, untextured, 3d gun model, gun scraps, ultra sharp - - ar 1 6 : 9, rendered 3d model, extended clip, speculum, 3 d hammer modeling"
"0,108,-81.png","a pair of scissors sitting on top of a black surface, in-game 3d model, untextured, 3 d hammer modeling, 3d gun model, game asset, low quality 3d model, box cutter, seperated game asset, speculum, rendered 3d model, 3d rendered model, sheath, first person weapon, surgical implements"
"0,108,-9.png","a black and white photo of a snowboarder in the air, isolated space station in space, alien space ship flying in space, with small object details, astronaut lost in liminal space, small starship near, spaceship in space, isometric top down left view, space ship in space, spaceship in dark space, spacecraft, 3d rendered model, tiny spaceship"
"0,108,-90.png","a pair of scissors sitting on top of a black surface, 3 d hammer modeling, in-game 3d model, untextured, low quality 3d model, box cutter, game asset, seperated game asset, rendered 3d model, knife, 3d rendered model, shepherd's crook, 3d gun model, 3d model, 3 d model"
"0,108,0.png","a pair of scissors are seen in the dark, with small object details, stylized stl, untextured, mechanical - parts, titanium mechanical parts, biomechanical open chewing mouth, seperated game asset, cyborg aircraft parts, astronaut lost in liminal space, 3d rendered model, an ambient occlusion render, in-game 3d model"
"0,108,18.png","a pair of scissors sitting on top of a black surface, titanium mechanical parts, metalic parts, cybernetic implant h 768, metal parts, fused aircraft parts, crescent wrench, chrome motorcycle parts, machine parts, mechanical - parts, cyborg aircraft parts, machineparts, steel plating, mechanical parts, cyborg parts, detailed mechanical parts, sheath"
"0,108,27.png","a pair of scissors on a black background, titanium mechanical parts, cybernetic implant h 768, metalic parts, a folding knife, cyborg aircraft parts, cyborg parts, white biomechanicaldetails, box cutter, fused aircraft parts, glossy white metal, crescent wrench, chrome motorcycle parts, shortbow, metal parts, concept art zippo lighter"
"0,108,36.png","a pair of scissors on a black background, ultra sharp - - ar 1 6 : 9, photo of a mechanical butterfly, titanium mechanical parts, cyborg wing, untextured, a folding knife, cyborg parts, frostbite 3 rendered, frostbite 3 engine rendered, knife, game asset, uncompressed png, aluminum, shortbow, metalic parts"
"0,108,45.png","a pair of scissors sitting on top of a black surface, alien space ship flying in space, zero g, it is flying through space, solar sail in space, small spacecraft in background, taken from orbit, space debris, an astronaut floating in space, flying in space, space junk, nasa image, running at the edge of space, seen from earth"
"0,108,54.png","a black and white photo of a knife in the dark, sword pointed at sky, a painting of white silver, a photo of sephiroth, open window ib background, claymore anime background, magical fairy floating in space, qliphoth, it is flying through space, an astronaut floating in space, anomander rake, excalibur"
"0,108,63.png","a black and white photo of a bird flying in the dark, rpg item render, uncompressed png, halberd, holding dagger, silver sword, sword pointed at sky, medievil spear, thorn background. d&d, bone scepter, a photo of sephiroth, metallic scepter, arrow, longspear, holds a black sword"
"0,108,72.png","a large knife sticking out of the side of a black wall, rpg item render, game asset, halberd, holding dagger, uncompressed png, untextured, seperated game asset, ligtt sword, league of legends inventory item, metallic scepter, rapier, serrated point, glaive, silver sword, skin : tjalf sparnaay"
"0,108,81.png","a white airplane flying through a dark sky, holding dagger, sheath, seperated game asset, game asset, untextured, shortbow, metallic scepter, sharp silver armor fuchsia skin, ligtt sword, scratched vial, dazzling gem in the hilt, skin : tjalf sparnaay, style of ghost blade, rpg item render, halberd"
"0,108,9.png","a close up of a pair of scissors on a black background, titanium mechanical parts, cyborg aircraft parts, cybernetic implant h 768, white biomechanicaldetails, with small object details, crescent wrench, 3dexcite, metalic parts, 3d rendered model, in-game 3d model, detailed mechanical parts, fused aircraft parts"
"0,108,90.png","a white airplane flying in the dark sky, shortbow, holding dagger, seperated game asset, untextured, game asset, sheath, cybernetic implant h 768, ultra sharp - - ar 1 6 : 9, ocatne render, sharp silver armor fuchsia skin, skin : tjalf sparnaay, box cutter, scratched vial"
"0,126,-18.png","a black and white photo of a person jumping in the air, untextured, 3 d hammer modeling, cyborg frame concept, mechanical limbs, hinged titanium legs, in-game 3d model, mechanical - parts, low quality 3d model, mechanical-limbs, fused mecha parts, nier automata spaceship style, mechanical parts, cybernetic legs"
"0,126,-27.png","a black and white photo of a person jumping in the air, crescent wrench, mechanical-limbs, mechanical limbs, mechanical arm, 3 d hammer modeling, robot arm, in-game 3d model, robotic left arm, robotic arm, robotic limb, 3d rendered model, nasa canadarm, speculum, robot arm skeleton, astronaut lost in liminal space"
"0,126,-36.png","a black and white photo of a pair of scissors, 3 d hammer modeling, sci - fi weapon, untextured, 3d gun model, mechanical arm, robot arm, in-game 3d model, raytraced blade, robotic arm, mechanical limbs, robotic left arm, mechanical-limbs, low quality 3d model, robotic limb, metallic scepter"
"0,126,-45.png","a sci - fi fi fi fi fi fi fi fi fi fi fi fi fi fi fi fi fi fi fi fi fi fi fi fi fi, 3d gun model, 3 d hammer modeling, in-game 3d model, untextured, detailed pistol trigger, futuristic pistol, ultra sharp - - ar 1 6 : 9, raytraced blade, sci - fi weapon"
"0,126,-54.png","a close up of a knife on a black background, 3d gun model, in-game 3d model, untextured, seperated game asset, first person weapon, game asset, raytraced blade, 3 d hammer modeling, futuristic pistol, shortbow, low quality 3d model, detailed pistol trigger, sci - fi weapon, speculum"
"0,126,-63.png","a pair of scissors on a black background, untextured, in-game 3d model, speculum, 3d gun model, gun scraps, octave render, game asset, shortbow, seperated game asset, ultra sharp - - ar 1 6 : 9, box cutter, first person weapon, a folding knife, 3d rendered model"
"0,126,-72.png","a pair of scissors sitting on top of a black surface, untextured, riflegun, gun scraps, corner assault rifle, 3d gun model, bolt action rifle, shortbow, ultra sharp - - ar 1 6 : 9, skin : tjalf sparnaay, futuristic weapon shotgun, ultra realistic ar 16:9, assault rifle"
"0,126,-81.png","a close up of a knife on a black background, untextured, ultra sharp - - ar 1 6 : 9, skin : tjalf sparnaay, 3d gun model, in-game 3d model, low quality 3d model, sheath, corner assault rifle, snake oil skin, game asset, gun scraps, shepherd's crook, tanny skin"
"0,126,-9.png","a black and white photo of a person jumping in the air, cybernetic implant h 768, in-game 3d model, ue5 render, 3dexcite, seperated game asset, with small object details, untextured, 3d rendered model, game asset, small starship near, rendered 3d model, metalic parts"
"0,126,-90.png","a plane flying in the sky at night, untextured, 3 d hammer modeling, in-game 3d model, box cutter, shepherd's crook, speculum, seperated game asset, game asset, low quality 3d model, paint knife, povray, sheath, ultra sharp - - ar 1 6 : 9, surgical implements"
"0,126,0.png","a person falling off of a plane in the dark, untextured, skin : tjalf sparnaay, shortbow, game asset, gun scraps, wheatly from portal 2, 3d gun model, corner assault rifle, nier automata spaceship style, revolver on chair, futuristic pistol, seperated game asset, starship-troopers-rifle"
"0,126,18.png","a pair of scissors sitting on top of a black surface, untextured, ultra sharp - - ar 1 6 : 9, white biomechanicaldetails, shortbow, uncompressed png, uav, frostbite 3 rendered, inspect in inventory image, cyborg wing, titanium mechanical parts, game asset, titanium white, frostbite 3 engine rendered"
"0,126,27.png","a pair of scissors on a black background, untextured, moonray render, ue5 render, cybernetic implant h 768, in-game 3d model, uncompressed png, monochrome 3 d model, an ambient occlusion render, titanium mechanical parts, ambient occlusion render, with small object details, uav, sharp sleek cyborg dragon head"
"0,126,36.png","a pair of scissors are shown in the dark, untextured, alien space ship flying in space, spaceship in space, in-game 3d model, found in space, tiny spaceship, an astronaut floating in space, frostbite 3 engine rendered, moonray render, space ship in space, taken from orbit, tiny spaceship!!, frostbite 3 rendered"
"0,126,45.png","a white bird flying in the dark sky, alien space ship flying in space, top secret space plane, fighter jet in flight, it is flying through space, space ship in space, taken from orbit, space shuttle, spaceship in dark space, spaceship in space, space debris, realistic photo from nasa, science fiction spacecraft, astronaut lost in liminal space"
"0,126,54.png","a black and white photo of a bird flying in the sky, alien space ship flying in space, nasa image, blue v2 rocket in space, realistic photo from nasa, nasa picture, nasa photograph, taken from orbit, top secret space plane, seen from earth, small spacecraft in background, it is flying through space, nasa photo, credit nasa"
"0,126,63.png","a white kite flying in the dark sky, alien space ship flying in space, nasa image, blue v2 rocket in space, realistic photo from nasa, solar sail in space, spacex starship rocket launch, nasa photograph, space ship in space, nasa picture, space craft, top secret space plane, credit nasa, it is flying through space, nasa photo, nasa images"
"0,126,72.png","an umbrella is flying in the dark sky, holding dagger, silver sword, sharp render, rpg item render, anomander rake, rapier, sword pointed at sky, dagger, scimitar, medievil spear, basic steel sword, curved sword, knife, ligtt sword, medieval sword, longsword, fantasy sword of warrior, excalibur, tack sharp"
"0,126,81.png","an airplane flying in the sky at night, nasa image, octsne render, ue5 render, nubulae hubble, small starship near, sheath, nasa images, found in space, nasa picture, alien space ship flying in space, ultra sharp - - ar 1 6 : 9, science fiction spacecraft, space ship in space, solar sail in space"
"0,126,9.png","a pair of scissors are in the dark, untextured, cybernetic implant h 768, seperated game asset, game asset, white biomechanicaldetails, mimic. random position content, in-game 3d model, detailed pistol trigger, inspect in inventory image, ultra sharp - - ar 1 6 : 9, box cutter, map key"
"0,126,90.png","an airplane is flying in the dark sky, nasa image, nasa images, ue5 render, uhd image, blue v2 rocket in space, seen from earth, nasa picture, satellite photo, nasa photograph, viewed from earth, ue 5, ue5, complete body view, space shuttle, top secret space plane, octsne render, footage from space camera"
"0,144,-18.png","a black and white photo of a person in the air, seperated game asset, game asset, sci - fi weapon, untextured, 3 d hammer modeling, halberd, 3d gun model, first person weapon, rapier, shepherd's crook, shortbow, in-game 3d model, sulaco star destroyer drop ship, glaive"
"0,144,-27.png","a space shuttle is flying through the dark sky, 3d gun model, untextured, blueprint of a laser space gun, sci - fi weapon, 3 d hammer modeling, in-game 3d model, 3d rendered model, prominent keel-mounted railgun, blender model, 3 d render 1 5 0 mm lens, low quality 3d model, rapier"
"0,144,-36.png","a plane flying in the sky at night, 3 d hammer modeling, untextured, speculum, blueprint of a laser space gun, crescent wrench, 3d gun model, 3d rendered model, physicality-based render, mechanical limbs, an ambient occlusion render, robot arm, octave render, raytraced blade"
"0,144,-45.png","a pair of scissors on a black background, 3d gun model, 3 d hammer modeling, in-game 3d model, speculum, first person weapon, sci - fi weapon, gun scraps, crescent wrench, untextured, detailed pistol trigger, 3d rendered model, wrenches, futuristic weapon, crossbow, game asset, first person gun"
"0,144,-54.png","a pair of scissors sitting on top of a black surface, 3 d hammer modeling, 3d gun model, in-game 3d model, speculum, first person weapon, sci - fi weapon, untextured, detailed pistol trigger, 3d rendered model, crescent wrench, gun scraps, hard surface model, seperated game asset, octave render"
"0,144,-63.png","a pair of scissors sitting on top of a black surface, 3d gun model, shortbow, in-game 3d model, untextured, first person weapon, crossbow, gun scraps, speculum, octave render, game asset, riflegun, seperated game asset, realistic weapon, syringe, 3d rendered model"
"0,144,-72.png","a pair of scissors on a black background, untextured, 3d gun model, riflegun, shortbow, gun scraps, in-game 3d model, corner assault rifle, octave render, futuristic weapon shotgun, first person weapon, crossbow, futuristic gun, riffle on chest, bolt action rifle, syringe, speculum, realistic gun"
"0,144,-81.png","a pair of scissors sitting on top of a black surface, untextured, box cutter, in-game 3d model, 3d gun model, gun scraps, speculum, paint knife, ultra sharp - - ar 1 6 : 9, sheath, game asset, seperated game asset, syringe, a folding knife, knife, shortbow"
"0,144,-9.png","a black and white photo of a person in the air, military drone, uav, ue5 render, ornithopter, 3d rendered model, cyborg aircraft parts, hovering drone, in-game 3d model, reaver drone, rendered 3d model, untextured, in game capture 3d render, 3dexcite"
"0,144,-90.png","a swiss army knife on a black background, untextured, in-game 3d model, uav, box cutter, game asset, seperated game asset, low quality 3d model, povray, paint knife, knife, 3 d hammer modeling, realistic weapon, shepherd's crook, 3d gun model, ultra sharp - - ar 1 6 : 9"
"0,144,0.png","a black and white photo of a pair of scissors, untextured, shortbow, game asset, rapier, seperated game asset, halberd, skin : tjalf sparnaay, ultra sharp - - ar 1 6 : 9, futuristic weapon, sci - fi weapon, holding dagger, polearm glaive, first person weapon, glaive"
"0,144,18.png","a black and white photo of a pair of scissors, uav, reaver drone, military drone, futuristic chrome drones, untextured, small starship near, game asset, in-game 3d model, drone, ornithopter, cyborg aircraft parts, seperated game asset, uncompressed png, found in space, hovering drone, alien space ship flying in space"
"0,144,27.png","a pair of scissors sitting on top of a black surface, untextured, ultra sharp - - ar 1 6 : 9, shortbow, uav, found in space, skin : tjalf sparnaay, uncompressed png, inspect in inventory image, white scary skin, game asset, seperated game asset, box cutter, in fortnite"
"0,144,36.png","a pair of scissors on a black background, ultra sharp - - ar 1 6 : 9, untextured, uncompressed png, shortbow, found in space, small starship near, moonray render, frostbite 3 rendered, zero g, octsne render, alien space ship flying in space, inspect in inventory image, halberd, lambda"
"0,144,45.png","an airplane is flying in the dark sky, alien space ship flying in space, small spacecraft in background, nasa image, spaceship in dark space, taken from orbit, space ship in space, small starship near, spaceship in space, zero g, top secret space plane, realistic photo from nasa, science fiction spacecraft, spaceship hull texture, uav, ue5 render"
"0,144,54.png","a fighter jet flying through a dark sky, alien space ship flying in space, ue5 render, octsne render, top secret space plane, taken from orbit, spaceship hull texture, space craft, space ship in space, it is flying through space, spacecraft, blue v2 rocket in space, spaceship in space, uav, realistic photo from nasa"
"0,144,63.png","a black and white photo of a toothbrush in the dark, untextured, octsne render, found in space, ue5 render, ultra sharp - - ar 1 6 : 9, blue v2 rocket in space, in-game 3d model, saturn v, legendary space ship, space shuttle, taken from orbit, space craft, top secret space plane"
"0,144,72.png","an airplane is flying in the dark sky, ue5 render, octsne render, small starship near, ue 5, ue5, nubulae hubble, uav, solar sail in space, sheath, moonray render, ultra sharp - - ar 1 6 : 9, small spacecraft in background, taken from orbit, nasa image, science fiction spacecraft"
"0,144,81.png","a space shuttle is flying through the dark sky, ue5 render, octsne render, ue 5, ue5, nasa image, nubulae hubble, small starship near, uav, complete body view, nasa picture, sheath, space shuttle, nasa images, detailed spacecraft, space craft, spacex starship rocket launch, credit nasa, spacecraft"
"0,144,9.png","a black and white photo of a pair of scissors, game asset, seperated game asset, untextured, in-game 3d model, uav, sci - fi weapon, ornithopter, shepherd's crook, 3 d hammer modeling, rapier, 3d gun model, reaver drone, shortbow, halberd, videogame asset"
"0,144,90.png","a space shuttle is flying through the dark sky, alien space ship flying in space, ue5 render, nasa image, top secret space plane, space ship in space, space shuttle, science fiction spacecraft, uav, nubulae hubble, zero g, octsne render, spaceship in space, spaceship in dark space, small starship near, nasa footage"
"0,162,-18.png","a space shuttle is flying through the dark sky, untextured, game asset, halberd, ornithopter, military drone, seperated game asset, gunship, strafing attack plane, rapier, in-game 3d model, shortbow, small elongated planes, realistic aircraft, uav, first person weapon, hovering drone"
"0,162,-27.png","a space shuttle is flying through the dark sky, untextured, seperated game asset, halberd, shortbow, rapier, game asset, 3d gun model, first person weapon, wheatly from portal 2, polearm glaive, in-game 3d model, robotic arm, sci - fi weapon, ornithopter, glaive"
"0,162,-36.png","an airplane flying in the sky at night, first person weapon, 3d gun model, surgical equipment, surgical implements, crossbow, gun scraps, nodachi, shortbow, speculum, in-game 3d model, rapier, shepherd's crook, seperated game asset, realistic weapon, untextured, first person gun, surgical supplies"
"0,162,-45.png","a pair of pliers hanging from a hook in the dark, crescent wrench, 3 d hammer modeling, 3d gun model, speculum, wrenches, surgical implements, sci - fi weapon, first person weapon, gun scraps, in-game 3d model, crossbow, surgical equipment, 3d rendered model, starship-troopers-rifle"
"0,162,-54.png","a knife sticking out of the side of a knife, 3d gun model, shortbow, crossbow, first person weapon, untextured, gun scraps, in-game 3d model, riflegun, first person gun, anti-tank rifle, low quality 3d model, corner assault rifle, realistic gun, 3d rendered model, bolt action rifle"
"0,162,-63.png","a knife sticking out of the side of a knife, 3d gun model, untextured, first person weapon, in-game 3d model, first person gun, riflegun, shortbow, 3d rendered model, low quality 3d model, bolt action rifle, game asset, crossbow, corner assault rifle, seperated game asset, gun scraps"
"0,162,-72.png","a pair of scissors sitting on top of a black surface, untextured, 3d gun model, in-game 3d model, riflegun, first person weapon, futuristic weapon shotgun, shortbow, gun scraps, first person gun, corner assault rifle, game asset, 3d rendered model, inspect in inventory image, crossbow, seperated game asset"
"0,162,-81.png","a knife in the dark with a black background, untextured, speculum, in-game 3d model, sheath, 3d gun model, box cutter, game asset, 3d rendered model, octave render, seperated game asset, plesiosaur, 3 d hammer modeling, low quality 3d model, glaive, a folding knife"
"0,162,-9.png","a man flying through the air on top of a snowboard, game asset, military drone, seperated game asset, untextured, hovering drone, ornithopter, uav, helicopter, gunship, helicopter drones, cyborg aircraft parts, halberd, in-game 3d model, reaver drone, photorealistic-n 9, wheatly from portal 2"
"0,162,-90.png","a swiss army knife on a black background, untextured, speculum, box cutter, sheath, in-game 3d model, holding knife, game asset, seperated game asset, surgical implements, paint knife, sickle, octave render, a folding knife, knife, povray, bump in form of hand, low quality 3d model"
"0,162,0.png","a fighter jet flying through a dark sky, military drone, uav, hovering drone, reaver drone, game asset, untextured, ornithopter, cyborg aircraft parts, helicopter, gunship, helicopter drones, seperated game asset, realistic aircrafts, shortbow, realistic aircraft, flying vehicles, sharp focus vector centered, attack vector, drone"
"0,162,18.png","a black and white photo of a plane in the sky, uav, military drone, shortbow, game asset, sci - fi weapon, futuristic weapon, seperated game asset, glaive, crossbow, ornithopter, reaver drone, rapier, untextured, ultra sharp - - ar 1 6 : 9, robotic arm, drone"
"0,162,27.png","a black and white photo of a pair of scissors, uav, game asset, ultra sharp - - ar 1 6 : 9, shortbow, military drone, seperated game asset, glaive, small gadget, skin : tjalf sparnaay, untextured, reaver drone, sickle, drone, octane rander, futuristic weapon, box cutter"
"0,162,36.png","a pair of scissors sitting on top of a piece of paper, shortbow, uav, small gadget, game asset, box cutter, glaive, untextured, skin : tjalf sparnaay, seperated game asset, ultra sharp - - ar 1 6 : 9, sickle, a folding knife, tanny skin, ornithopter"
"0,162,45.png","a space shuttle is flying through the dark sky, shortbow, box cutter, ultra sharp - - ar 1 6 : 9, untextured, game asset, uav, knife, seperated game asset, skin : tjalf sparnaay, a folding knife, glaive, naval background, ligtt sword, full body 8k, sheath"
"0,162,54.png","an airplane is flying in the dark sky, top secret space plane, space shuttle, spaceship hull texture, small starship near, uncompressed png, found in space, game asset, alien space ship flying in space, octsne render, untextured, space craft, skin : tjalf sparnaay, legendary space ship, nasa quality, uav"
"0,162,63.png","a small airplane flying through a dark sky, top secret space plane, ue5 render, nasa footage, alien space ship flying in space, ue5, ue 5, realistic photo from nasa, blue v2 rocket in space, octsne render, small spacecraft in background, spacex starship rocket launch, science fiction spacecraft, footage from space camera, nasa image, spacecraft"
"0,162,72.png","a black and white photo of a toothbrush in the dark, blue v2 rocket in space, alien space ship flying in space, in-game 3d model, octsne render, ue5 render, space ship in space, science fiction spacecraft, top secret space plane, !dream abandoned rocket ship, fuselage, nasa image, nasa footage"
"0,162,81.png","a toothbrush in the dark with a toothpaste tube sticking out of it, spacex starship rocket launch, ue5 render, nasa image, top secret space plane, artists impression, blue v2 rocket in space, moonray render, alien space ship flying in space, zero g, nasa footage, ue 5, ue5, artist's impression, space shuttle, nasa photograph"
"0,162,9.png","a large airplane flying through a dark sky, shortbow, uav, ornithopter, military drone, game asset, crossbow, halberd, futuristic weapon, rapier, glaive, sci - fi weapon, ultra sharp - - ar 1 6 : 9, longbow, untextured, seperated game asset, corner assault rifle"
"0,162,90.png","a white airplane flying through a dark sky, top secret space plane, unpublished photo of ufo, zero g, uav, alien space ship flying in space, of a ufo propulsion system, nasa photograph, nasa image, space ship in space, fuselage, nasa footage, bonestell, satelite imagery, small starship near, 3dexcite, space shuttle"
"0,18,-18.png","a black and white photo of a space shuttle, rapier, cybernetic implant h 768, archer bow, shepherd's crook, holding dagger, in-game 3d model, speculum, ornithopter, seperated game asset, shortbow, holding an epee, halberd, polearm glaive, game asset"
"0,18,-27.png","a black and white photo of a space shuttle, cybernetic implant h 768, speculum, surgical equipment, surgical implements, in-game 3d model, syringe, ornithopter, robotic arm, medical supplies, surgical supplies, sheath, robotic left arm, titanium mechanical parts, robot arm, seperated game asset"
"0,18,-36.png","a black and white photo of a space shuttle, cybernetic implant h 768, syringe, box cutter, speculum, auto graflex, titanium mechanical parts, sheath, small gadget, in-game 3d model, robot arm, ultra sharp - - ar 1 6 : 9, robotic arm, hard surface model, extended clip"
"0,18,-45.png","a black and white photo of a medical device, box cutter, ultra sharp - - ar 1 6 : 9, wheatly from portal 2, sheath, skin : tjalf sparnaay, shortbow, small gadget, holding pistol, seperated game asset, uav, speculum, ligtt sword, auto graflex, game asset, syringe"
"0,18,-54.png","a small airplane flying through a dark sky, box cutter, ultra sharp - - ar 1 6 : 9, shortbow, sheath, octave render, untextured, moonray render, skin : tjalf sparnaay, povray, seperated game asset, cybernetic implant h 768, knife, uav, ligtt sword"
"0,18,-63.png","a close up of a toothbrush in the dark, untextured, raytraced blade, seperated game asset, box cutter, povray, game asset, titanium mechanical parts, knife, a folding knife, skin : tjalf sparnaay, glaive, in-game 3d model, low quality 3d model, uav, sheath"
"0,18,-72.png","a toothbrush in the dark on a black background, povray, knife, seperated game asset, game asset, shortbow, prop, untextured, box cutter, paint knife, uav, a folding knife, raytraced blade, glaive, sheath, in-game 3d model, octsne render, holding knife, low quality 3d model"
