filename,prompt
"0,108,-36.png","an image of a green apple in the dark, fractal flame. highly_detailded, octae render, fractal flame, uncompressed png, octrane render, anorld render, a raytraced image, octsne render, 3 d raytraced masterpiece, cycles4d, octave render, cycles4d render, inspired by Ma Yuan, untextured"
"0,108,-45.png","a close up of a green object in the dark, fractal flame. highly_detailded, anorld render, octae render, fractal flame, 3 d head of green hedgehog, 3 d raytraced masterpiece, cycles4d, an alien fruit, octave render, alien portrait, a raytraced image, octrane render, rendered image, inspired by Ma Yuan"
"0,108,-54.png","an image of a green object in the dark, fractal flame. highly_detailded, a raytraced image, liminal space photography, 3 d raytraced masterpiece, spaceengine, inspired by Ma Yuan, anorld render, an orange, an alien fruit, orange subsurface scattering, cycles4d render, fruitcore, octae render, depth map"
"0,108,-63.png","an image of a green object in the dark, fractal flame. highly_detailded, inspired by Ma Yuan, inspired by Vija Celmins, an alien fruit, anorld render, fractal flame, fruitcore, sprouting, photoscan, liminal space photography, spaceengine, cycles4d render, cycles4d, cgi render"
"0,108,-72.png","a close up of a green object in the dark, fractal flame. highly_detailded, fractal flame, anorld render, sprouting, inspired by Ma Yuan, a green, green: 0.5, here is one olive, octsne render, spherical body, olive, fruitcore, rendered image, photoscan, octave render"
"0,108,-81.png","a close up of a green object in the dark, fractal flame, fractal flame. highly_detailded, baked bean skin texture, here is one olive, anorld render, octsne render, radiosity rendering, sprouting, olive, inspired by Ma Yuan, oval face, heavy grain-s 150, spherical body, rendered image"
"0,108,-9.png","a close up of a green apple in the dark, fractal flame. highly_detailded, outer wilds screenshot, a raytraced image, outer wilds, fractal flame, 3 d raytraced masterpiece, octante render, anorld render, octrane render, slimy pus oozing specular, cycles4d, octave render"
"0,108,-90.png","a close up of a green object in the dark, fractal flame. highly_detailded, fractal flame, anorld render, spherical body, depth map, green bioluminescent chrometype, octsne render, inspired by Ma Yuan, radiosity rendering, smooth bioluminescent skin, pale green glow, oval face, untextured"
"0,108,0.png","a green apple sitting on top of a black surface, taken through a telescope, cycles4d, cycles4d render, outer wilds, 3 d image, outer wilds screenshot, astronomical imaging, inspired by Ma Yuan, a raytraced image, liminal space photography, space photography, trailcam image of yoda, face made out of planet, depth map"
"0,108,18.png","a close up of a green apple on a black background, trailcam image of yoda, outer wilds, outer wilds screenshot, an alien fruit, gamora, inspired by Ma Yuan, tennis ball, kawaii yoda icon, 4 k hd wallpapear, portrait of yoda, yoda, portrait of a space alien, rendered in nvidia's omniverse"
"0,108,27.png","a close up of a tennis ball on a black background, outer wilds, outer wilds screenshot, inspired by Ma Yuan, tennis ball, high quality topical render, gamora, rendered in nvidia's omniverse, trailcam image of yoda, green: 0.5, very dark with green lights, deserted planet, spaceengine, portrait of yoda"
"0,108,36.png","a green apple sitting on top of a black surface, tennis ball, an apple, inspired by Ma Yuan, fossil of yoda, a green, seen from earth, gamora, dot, an alien fruit, one apple and one onion, yoda, uneven glass apple in the dark, portrait of yoda, charon, fractal flame. highly_detailded, martian"
"0,108,45.png","a close up of a tennis ball on a black background, a green, venus, phobos, inspired by Ma Yuan, seen from earth, green: 0.5, uneven glass apple in the dark, uhd image, green litham veil, uncompressed png, fractal flame. highly_detailded, nasa image, brimstone, viewed from earth"
"0,108,54.png","a green apple sitting on top of a black surface, render of april, cycles4d render, anorld render, a green, green: 0.5, here is one olive, octsne render, cgi render, phobos, venus, octae render, popcorn as morpheus, also known as artemis the selene, cycles4d, jade green"
"0,108,63.png","a green apple sitting on top of a black surface, here is one olive, a green, olive, 4 k hd wallpapear, green: 0.5, avocado, gelatinous green goop, anorld render, fruitcore, gamora, emma watson as an avocado, oozing bile ), inspired by Ma Yuan, an apple, olive skin"
"0,108,72.png","a close up of a green apple on a black background, here is one olive, 4 k hd wallpapear, a green, oozing bile ), lime, gelatinous green goop, green: 0.5, fruitcore, uncompressed png, lemon wearing sunglasses, olive, it\'s name is greeny, anorld render, slimy unreal engine"
"0,108,81.png","a close up of a green apple on a black background, 4 k hd wallpapear, an alien fruit, lime, fruitcore, here is one olive, lemon wearing sunglasses, pear, sentient fruit, unrea 5, cgi render, it\'s name is greeny, webgl render, octsne render, octae render, a green"
"0,108,9.png","a close up of a green apple on a black background, trailcam image of yoda, inspired by Ma Yuan, outer wilds, an alien fruit, cycles4d, outer wilds screenshot, cycles4d render, tennis ball, brimstone, face made out of planet, found in space, portrait of a space alien, octave render, 3 d image"
"0,108,90.png","a close up of a fruit on a black background, 4 k hd wallpapear, lime, octsne render, anorld render, lemon wearing sunglasses, an alien fruit, octae render, here is one olive, fruitcore, pear, uncompressed png, cgi render, spherical body, sentient fruit, a green, lime and violet"
"0,126,-18.png","a close up of an apple in the dark, fractal flame. highly_detailded, a raytraced image, 3 d raytraced masterpiece, inspired by Ma Yuan, cycles4d, rendered image, fractal flame, anorld render, octave render, depth map, an alien fruit, masterpiece. rendered in blender, cycles4d render, rendered in corona"
"0,126,-27.png","a green apple sitting on top of a black surface, fractal flame. highly_detailded, octrane render, inspired by Ma Yuan, octae render, cycles4d, cycles4d render, a raytraced image, octave render, depth map, anorld render, fractal flame, untextured, alien portrait, rendered image, uncompressed png"
"0,126,-36.png","an image of an apple in the dark, fractal flame. highly_detailded, cycles4d render, octrane render, fractal flame, cycles4d, a raytraced image, depth map, inspired by Ma Yuan, inspired by Chesley Bonestell, octae render, spaceengine, octave render, 3 d render 1 5 0 mm lens"
"0,126,-45.png","an image of a green object in the dark, fractal flame. highly_detailded, fractal flame, cycles4d, cycles4d render, alien portrait, anorld render, spaceengine, deserted planet, octrane render, inspired by Ma Yuan, depth map, height map, moon surface, moon surface background, dark room wall, green: 0.5"
"0,126,-54.png","an image of a green object in the dark, fractal flame. highly_detailded, cycles4d render, spaceengine, green: 0.5, fractal flame, cycles4d, inspired by Ma Yuan, octrane render, blender rendering, anorld render, ssao 8 k, rendered image, glsl - shaders, octave render"
"0,126,-63.png","an image of a green object in the dark, fractal flame. highly_detailded, fractal flame, depth map, green: 0.5, anorld render, inspired by Ma Yuan, ssao 8 k, octsne render, spaceengine, green bioluminescent chrometype, untextured, spherical body, octrane render"
"0,126,-72.png","a close up of a green object in the dark, fractal flame. highly_detailded, fractal flame, inspired by Ma Yuan, radiosity rendering, octsne render, anorld render, spherical body, glsl - shaders, octave render, here is one olive, rendered image, octrane render, untextured"
"0,126,-81.png","a green object in the dark with a black background, fractal flame. highly_detailded, fractal flame, octsne render, here is one olive, inspired by Ma Yuan, anorld render, fruitcore, baked bean skin texture, egg, olive, octave render, oval face, octrane render, spherical body, olives, photoscan"
"0,126,-9.png","a close up of a green apple on a black background, cycles4d render, inspired by Ma Yuan, cycles4d, octave render, a raytraced image, 3 d raytraced masterpiece, octae render, rendered in blender, masterpiece. rendered in blender, octante render, made in blender, rendered with blender, raytraced render"
"0,126,-90.png","a close up of a green object in the dark, fractal flame. highly_detailded, fractal flame, anorld render, grain gelios lens, baked bean skin texture, dark green leaf hair, elated gaunt onion head, fruitcore, heavy grain-s 150, oval face, octave render, spherical body"
"0,126,0.png","a close up of a green apple on a black background, a raytraced image, 3 d raytraced masterpiece, cycles4d, fractal flame. highly_detailded, cycles4d render, inspired by Ma Yuan, outer wilds screenshot, anorld render, outer wilds, 3 d image, octave render, 4 k hd wallpapear"
"0,126,18.png","a close up of a green apple on a black background, fractal flame. highly_detailded, gary oldman as a pear, an alien fruit, inspired by Ma Yuan, cycles4d, an apple, face made out of planet, tennis ball, 4 k hd wallpapear, anorld render, fractal flame, a raytraced image"
"0,126,27.png","a close up of a green apple on a black background, 4 k hd wallpapear, anorld render, an alien fruit, with lemon skin texture, baked bean skin texture, an apple, fractal flame. highly_detailded, tennis ball, gary oldman as a pear, avocado, inspired by Ma Yuan, 3 d raytraced masterpiece"
"0,126,36.png","a close up of a tennis ball on a black background, tennis ball, elated gaunt onion head, an alien fruit, gary oldman as a pear, 4 k hd wallpapear, inspired by Ma Yuan, an apple, cycles4d, cycles4d render, anorld render, avocado, fractal flame. highly_detailded, fruitcore"
"0,126,45.png","a close up of a green object in the dark, tennis ball, elated gaunt onion head, inspired by Ma Yuan, fractal flame. highly_detailded, anorld render, octsne render, an alien fruit, octae render, fractal flame, charon, apophis, cycles4d, uncompressed png"
"0,126,54.png","a green apple sitting on top of a black surface, anorld render, uncompressed png, fractal flame. highly_detailded, tennis ball, here is one olive, baked bean skin texture, octae render, unrea 5, a green, phobos, fractal flame, elated gaunt onion head, povray, 3 d image, olive"
"0,126,63.png","a close up of a green apple on a black background, here is one olive, a green, baked bean skin texture, eminem as an m & m, anorld render, olive, fractal flame. highly_detailded, uncompressed png, avocado, unrea 5, fractal flame, green: 0.5, an apple, inspired by Ma Yuan"
"0,126,72.png","a close up of a green apple on a black background, here is one olive, a green, olive, baked bean skin texture, eminem as an m & m, avocado, fruitcore, unrea 5, 4 k hd wallpapear, grape, green: 0.5, uncompressed png, sprouting, pod, olives, emma watson as an avocado"
"0,126,81.png","a close up of a green apple on a black background, here is one olive, baked bean skin texture, 4 k hd wallpapear, a green, uncompressed png, slimy unreal engine, anorld render, fruitcore, olive, cgi render, rendered in maya and houdini, avocado, fractal flame. highly_detailded, olive oil"
"0,126,9.png","a close up of a green apple on a black background, a raytraced image, cycles4d, 4 k hd wallpapear, 3 d raytraced masterpiece, inspired by Ma Yuan, cycles4d render, an apple, outer wilds screenshot, anorld render, outer wilds, gary oldman as a pear, an alien fruit, octae render"
"0,126,90.png","a close up of a green apple on a black background, anorld render, lime, 4 k hd wallpapear, lemon wearing sunglasses, rendered in nvidia's omniverse, here is one olive, uncompressed png, masterpiece. rendered in blender, 3 d render of jerma 9 8 5, webgl render, an angry lemon, the sour, lemon"
"0,144,-18.png","a green apple sitting on top of a black surface, inspired by Ma Yuan, liminal space photography, from a 2 0 1 9 sci fi 8 k movie, taken through a telescope, orbiting a strange planet, 2 0 0 mm telephoto, inspired by Chesley Bonestell, desolate gloomy planet, flares anamorphic"
"0,144,-27.png","a close up of an apple in the dark, moody mining planet, inspired by Chesley Bonestell, submerged on titan, terraformed mars, desolate gloomy planet, moody gold planet, cycles4d render, cycles4d, face made out of planet, spaceengine, deserted planet, fractal flame. highly_detailded, inspired by Jules Tavernier"
"0,144,-36.png","a green apple sitting on top of a black surface, moody mining planet, spaceengine, desolate gloomy planet, moody gold planet, face made out of planet, octrane render, deserted planet, cycles4d render, inspired by Chesley Bonestell, submerged on titan, break of dawn on pluto, pale green glow, titan, glowing sphere"
"0,144,-45.png","a small green object in the dark sky, spaceengine, octrane render, moody gold planet, octave render, glsl - shaders, break of dawn on pluto, pale green glow, desolate gloomy planet, cycles4d render, moody mining planet, radiosity rendering, deserted planet, face made out of planet, 3d 8k octan render"
"0,144,-54.png","a small green object in the dark sky, glossy sphere, cataract. subsurface scattering, inspired by Ma Yuan, radiosity rendering, spaceengine, pale green glow, sublime subsurface scattering, glsl - shaders, glowing sphere, dark blue spheres fly around, pretty highlights and specular, simple detail. greenish lighting"
"0,144,-63.png","a black background with a round object in the middle, cataract. subsurface scattering, radiosity rendering, glossy sphere, pale green glow, inspired by Ma Yuan, dark green tint, glsl - shaders, green bioluminescent chrometype, glowing sphere, liminal space photography, pretty highlights and specular, spaceengine"
"0,144,-72.png","a black background with a green object in the middle of it, cataract. subsurface scattering, inspired by Ma Yuan, radiosity rendering, glsl - shaders, pale green glow, glossy sphere, dark green tint, translucent sphere, liminal space photography, sublime subsurface scattering, bioluminescent orbs, here is one olive"
"0,144,-81.png","a black background with a green object in the middle, fractal flame, fractal flame. highly_detailded, inspired by Ma Yuan, anorld render, octsne render, olives, olive, here is one olive, depth map, photoscan, radiosity rendering, fruitcore, rendered image, octrane render, green: 0.5, spherical body"
"0,144,-9.png","a green apple sitting on top of a black surface, cycles4d, outer wilds screenshot, cycles4d render, outer wilds, inspired by Ma Yuan, 3 d raytraced masterpiece, a raytraced image, fractal flame. highly_detailded, fractal flame, 3 d render 1 5 0 mm lens"
"0,144,-90.png","a close up of a green object in the dark, fractal flame. highly_detailded, fractal flame, anorld render, depth map, green bioluminescent chrometype, floating kelp, spherical body, algae, gelatinous green goop, 3 d head of green hedgehog, height map, dark green leaf hair, inspired by Ma Yuan"
"0,144,0.png","a green apple sitting on top of a black surface, cycles4d render, cycles4d, inspired by Ma Yuan, 3 d raytraced masterpiece, octave render, outer wilds screenshot, tennis ball, inspired by Vija Celmins, a raytraced image, blender rendering, rendered with blender, rendered in blender, rendered with renderman, with 3 d render"
"0,144,18.png","a green apple sitting on top of a black surface, cycles4d render, inspired by Ma Yuan, cycles4d, tennis ball, octave render, outer wilds screenshot, fractal flame. highly_detailded, spaceengine, venus surface, phobos, venus, outer wilds, a raytraced image, 4 k hd wallpapear"
"0,144,27.png","a green apple sitting on top of a black surface, anorld render, 4 k hd wallpapear, with lemon skin texture, old cgi 3 d rendered bryce 3 d, 3 d render of jerma 9 8 5, fruit celebrity, avocado, octave render, 3 d raytraced masterpiece, a raytraced image, pear, modeled in 3 d, an alien fruit"
"0,144,36.png","a close up of a tennis ball on a black background, 4 k hd wallpapear, anorld render, an alien fruit, a raytraced image, 3 d raytraced masterpiece, avocado, cycles4d, 3 d render of jerma 9 8 5, fruitcore, with lemon skin texture, pear, spherical body, an apple, povray"
"0,144,45.png","a close up of a green object in the dark, anorld render, fractal flame. highly_detailded, 3 d render of jerma 9 8 5, 4 k hd wallpapear, an alien fruit, with lemon skin texture, fruitcore, spherical body, a raytraced image, 3 d raytraced masterpiece, an apple"
"0,144,54.png","a green apple sitting on top of a black surface, anorld render, fractal flame. highly_detailded, baked bean skin texture, 4 k hd wallpapear, with lemon skin texture, avocado, bryce 3 d, bryce 3d, fractal flame, a raytraced image, 3 d raytraced masterpiece, elated gaunt onion head, fruitcore"
"0,144,63.png","a close up of a green apple on a black background, baked bean skin texture, fractal flame. highly_detailded, anorld render, avocado, here is one olive, octae render, fractal flame, 4 k hd wallpapear, fruitcore, tennis ball, inspired by Ma Yuan, emma watson as an avocado, lime, unrea 5"
"0,144,72.png","a close up of a green apple on a black background, here is one olive, inspired by Ma Yuan, a green, baked bean skin texture, octae render, green: 0.5, olive, anorld render, octsne render, spaceengine, high quality topical render, cycles4d render, sprouting, cgi render, avocado"
"0,144,81.png","a close up of a green apple on a black background, here is one olive, octae render, cgi render, cycles4d render, inspired by Ma Yuan, a green, octsne render, rendered in nvidia's omniverse, green: 0.5, gelatinous green goop, spaceengine, anorld render, 8k octae render photo"
"0,144,9.png","a close up of a green apple on a black background, cycles4d render, cycles4d, tennis ball, a raytraced image, fractal flame. highly_detailded, outer wilds screenshot, 3 d raytraced masterpiece, inspired by Ma Yuan, octave render, outer wilds, anorld render, webgl render, rendered with renderman"
"0,144,90.png","a close up of a green apple on a black background, 4 k hd wallpapear, here is one olive, a green, gelatinous green goop, rendered in nvidia's omniverse, anorld render, cgi render, uncompressed png, nasa image, uhd image, green: 0.5, one green, gamora"
"0,162,-18.png","a small green object in the dark sky, break of dawn on pluto, cycles4d render, cycles4d, octave render, pale green glow, face made out of planet, taken through a telescope, floating planets and moons, break of dawn on venus, inspired by Ma Yuan, from a 2 0 1 9 sci fi 8 k movie"
"0,162,-27.png","a green apple sitting on top of a black surface, break of dawn on pluto, pale green glow, uranus, face made out of planet, dark green cloak, pluto, moody gold planet, spring on saturn, distant nebula are glowing algae, distant lens, phobos, waxing moon, fractal flame, earth seen on the dark sky, orange gas giant"
"0,162,-36.png","an image of a green object in the dark sky, pale green glow, face made out of planet, earth seen on the dark sky, dark green cloak, orange gas giant, moody gold planet, glsl - shaders, break of dawn on pluto, desolate gloomy planet, gelatinous green goop, cataract. subsurface scattering"
"0,162,-45.png","a dark sky with a small green object in the middle of it, orange gas giant, cataract. subsurface scattering, glossy sphere, pale green glow, dark green cloak, distant lens, dark green tint, break of dawn on pluto, dark blue spheres fly around, moody gold planet, face made out of planet, glowing sphere, glsl - shaders"
"0,162,-54.png","a black background with a round object in the middle, glossy sphere, cataract. subsurface scattering, pale green glow, dark green tint, faint glow, glowing sphere, green bioluminescent chrometype, dark blue spheres fly around, distant lens, gelatinous green goop, dark green cloak, distant nebula are glowing algae"
"0,162,-63.png","a black background with a round object in the middle, cataract. subsurface scattering, fractal flame, fractal flame. highly_detailded, depth map, glossy sphere, radiosity rendering, pale green glow, spherical body, height map, dark blue spheres fly around, translucent sphere, inspired by Ma Yuan, barreleye, 3 d image"
"0,162,-72.png","a black background with a round object in the middle, fractal flame, fractal flame. highly_detailded, cataract. subsurface scattering, depth map, radiosity rendering, pale green glow, glsl - shaders, dark face, large glowing moon, spaceengine, smooth bioluminescent skin, low global light, octsne render"
"0,162,-81.png","an object is seen in the dark sky, fractal flame, fractal flame. highly_detailded, anorld render, smooth bioluminescent skin, octsne render, 3dcoat h 648, depth map, bioluminescent skin, ssao 8 k, height map, radiosity rendering, distant nebula are glowing algae"
"0,162,-9.png","a green apple sitting on top of a black surface, global illumination. vfx, inspired by Ma Yuan, 3 d raytraced masterpiece, outer wilds screenshot, cycles4d, aspect ratio 1:3, alien isolation, the moon orbiting other moons, outer wilds, aspect ratio 16:9, alien! alien isolation, intense subsurface scattering"
"0,162,-90.png","an object is seen in the dark sky, fractal flame, fractal flame. highly_detailded, anorld render, depth map, height map, octsne render, heavy grain-s 150, smooth bioluminescent skin, cataract. subsurface scattering, baked bean skin texture, radiosity rendering, distant nebula are glowing algae"
"0,162,0.png","a green apple sitting on top of a black surface, tennis ball, octave render, 3 d raytraced masterpiece, 4 k hd wallpapear, inspired by Ma Yuan, cycles4d, inspired by Vija Celmins, an alien fruit, a green, outer wilds screenshot, masterpiece. rendered in blender, seamless game texture"
"0,162,18.png","a close up of a green apple on a black background, fractal flame. highly_detailded, cycles4d, anorld render, old cgi 3 d rendered bryce 3 d, face made out of planet, tennis ball, inspired by Ma Yuan, fractal flame, large glowing moon, elated gaunt onion head, cycles4d render"
"0,162,27.png","a close up of a tennis ball on a black background, break of dawn on pluto, imbalanced mars. rugged, bryce 3d, bryce 3 d, cycles4d, phobos, apophis, fractal flame. highly_detailded, floating planets and moons, anorld render, spring on saturn, tjalf sparnaay 8 k"
"0,162,36.png","a green apple sitting on top of a black surface, 4 k hd wallpapear, an alien fruit, elated gaunt onion head, anorld render, bryce 3 d, bryce 3d, fractal flame. highly_detailded, fruitcore, garments, with lemon skin texture, sentient fruit, 3 d raytraced masterpiece"
"0,162,45.png","a green apple sitting on top of a black surface, 4 k hd wallpapear, anorld render, bryce 3d, bryce 3 d, with lemon skin texture, fractal flame. highly_detailded, an alien fruit, elated gaunt onion head, garments, # 6 6 9 3 fs, modeled in 3 d"
"0,162,54.png","a green apple sitting on top of a black surface, anorld render, fractal flame. highly_detailded, 3 d render of jerma 9 8 5, baked bean skin texture, 4 k hd wallpapear, a raytraced image, old cgi 3 d rendered bryce 3 d, here is one olive, 3 d raytraced masterpiece, avocado"
"0,162,63.png","a green apple sitting on top of a black surface, baked bean skin texture, fractal flame. highly_detailded, fruitcore, anorld render, 3 d render of jerma 9 8 5, here is one olive, 4 k hd wallpapear, the sims 4 texture, 3 d raytraced masterpiece, avocado, fractal flame, pear"
"0,162,72.png","a green apple sitting on top of a black surface, fractal flame. highly_detailded, here is one olive, 4 k hd wallpapear, anorld render, fruitcore, baked bean skin texture, an alien fruit, pear, inspired by Ma Yuan, the yellow creeper, fractal flame, avocado, povray, tennis ball, spherical body"
"0,162,81.png","a close up of a tennis ball on a black background, inspired by Ma Yuan, 4 k hd wallpapear, fractal flame. highly_detailded, here is one olive, anorld render, 3 d raytraced masterpiece, ssao 8 k, a raytraced image, povray, pear, cycles4d, the yellow creeper, lime"
"0,162,9.png","a green apple sitting on top of a black surface, 4 k hd wallpapear, 3 d raytraced masterpiece, an alien fruit, masterpiece. rendered in blender, sentient fruit, tennis ball, inspired by Ma Yuan, cycles4d, outer wilds screenshot, rendered in cgi, a green, an angry lemon, gary oldman as a pear"
"0,162,90.png","a close up of a tennis ball on a black background, anorld render, gelatinous green goop, cataract. subsurface scattering, glossy sphere, rendered in nvidia's omniverse, inspired by Ma Yuan, povray, here is one olive, 4 k hd wallpapear, 3 d image, spherical body, 3 d raytraced masterpiece"
"0,18,-18.png","a close up of a green apple on a black background, photo of earth from space, fruit world, is holding a tiny planet earth, 4 k hd wallpapear, orbit of earth, earth, orbiting earth, realistic photo from nasa, lime, detailed photo of virtual world, whole earth, the earth from space, lemon wearing sunglasses"
"0,18,-27.png","a close up of a green apple on a black background, 4 k hd wallpapear, photo of earth from space, lemon wearing sunglasses, fruit world, is holding a tiny planet earth, lime, anorld render, orbit of earth, realistic photo from nasa, earth, taken from orbit, footage from space camera, orbiting earth, lemon"
"0,18,-36.png","a close up of a tennis ball on a black background, is holding a tiny planet earth, photo of earth from space, footage from space camera, realistic photo from nasa, orbiting earth, earth, orbit of earth, fruit world, taken from orbit, anorld render, gently caressing earth, earth in space, the earth from space"
"0,18,-45.png","a close up of a tennis ball on a black background, is holding a tiny planet earth, earth seen on the dark sky, earth visible below, orbiting earth, orbit of earth, taken from orbit, anorld render, footage from space camera, tennis ball, spherical body, fractal flame. highly_detailded, seen from earth, spaceengine"
"0,18,-54.png","a green apple sitting on top of a black surface, spaceengine, fractal flame. highly_detailded, depth map, inspired by Ma Yuan, earth seen on the dark sky, fractal flame, outer wilds, green: 0.5, earth visible below, equirectangular projection, glsl - shaders, liminal space photography, spherical body"
"0,18,-63.png","an image of a green object in the dark, fractal flame. highly_detailded, fractal flame, inspired by Ma Yuan, depth map, radiosity rendering, cataract. subsurface scattering, glsl - shaders, green bioluminescent chrometype, spaceengine, uv map, anorld render, gelatinous green goop"
"0,18,-72.png","an image of a green object in the dark, fractal flame. highly_detailded, fractal flame, inspired by Ma Yuan, anorld render, depth map, gelatinous green goop, green bioluminescent chrometype, uncompressed png, ( ( generative ) ), octave render, here is one olive, untextured"
