filename,prompt
"0,108,36.png","a close up of an apple on a black background, the apple and the moon, inspired by Vija Celmins, still life of an apple, 3 d raytraced masterpiece, a raytraced image, 3d game object, an apple, webgl render, blender rendering, raytraced highlights, blue moon ray tracing, surface scattering, rendered in corona"
"0,108,45.png","a close up of an apple on a black background, peach, orange subsurface scattering, outer wilds screenshot, she is easting a peach, surface scattering, the apple and the moon, inspired by Vija Celmins, sub - surface scattering, 3 d raytraced masterpiece, intense subsurface scattering, peaches, still life of an apple"
"0,108,54.png","an apple with a bite taken out of it, orange subsurface scattering, surface scattering, inspired by Vija Celmins, peach, sub - surface scattering, an apple, sub surface scattering, intense subsurface scattering, still life of an apple, sublime subsurface scattering, 3 d raytraced masterpiece, 3d game object"
"0,108,63.png","a close up of an apple on a black background, orange subsurface scattering, surface scattering, sub - surface scattering, peach, inspired by Vija Celmins, intense subsurface scattering, sub surface scattering, inspired by Rene Magritte, strong subsurface scattering, subsurface scattering, in style of rene magritte, an apple"
"0,108,72.png","a close up of an apple on a black background, still of rainbow ophanim, cataract. subsurface scattering, an open eye in its center, pink moon, peach, inspired by O'Keeffe, orange subsurface scattering, an apple, inspired by Rachel Ruysch, inspired by Jules Olitski, tungstem color balance"
"0,108,81.png","a close up of an apple on a black background, still of rainbow ophanim, orange subsurface scattering, pink moon, inspired by Jules Olitski, an open eye in its center, an apple, intense subsurface scattering, cataract. subsurface scattering, inspired by Rachel Ruysch, peach, very chromatic aberration"
"0,108,9.png","a close up of an apple on a black background, peach, seamless game texture, fruit world, portrait of princess peach, peaches, background of poison apples, game asset, a human-like juicy peach, videogame asset, detailed photo of virtual world, uncompressed png, golden apple, 3d game object, a raytraced image, raytraced highlights, mango"
"0,108,90.png","a close up of an apple on a black background, in style of rene magritte, inspired by Vija Celmins, an open eye in its center, inspired by Rene Magritte, an apple, still of rainbow ophanim, orange subsurface scattering, inspired by O'Keeffe, intense subsurface scattering, surface scattering"
"0,126,-18.png","a close up of a red object on a black background, red lunar eclipse, lunar eclipse, total lunar eclipse, through a sea made of ketchup, huge red moon, blood moon eclipse, red moon, nuclear blast moon eclipse, blood moon background, blood moon, full red moon, blood red moon, corona rendered, blood red cresent moon, outer wilds"
"0,126,-27.png","a close up of a red object on a black background, red lunar eclipse, huge red moon, red moon, lunar eclipse, blood moon eclipse, total lunar eclipse, full red moon, blood red moon, blood moon, blood moon background, eclipse, during lunar eclipse, blood red cresent moon, through a sea made of ketchup, large glowing moon, fruit world"
"0,126,-36.png","a close up of a red object on a black background, red lunar eclipse, lunar eclipse, red moon, blood moon eclipse, total lunar eclipse, huge red moon, full red moon, during lunar eclipse, eclipse, blood red moon, blood moon, blood moon background, an eclipse, blood red cresent moon, full blood moon, through a sea made of ketchup"
"0,126,-45.png","a close up of a red object on a black background, red lunar eclipse, during lunar eclipse, blood moon eclipse, red moon, lunar eclipse, total lunar eclipse, huge red moon, blood red moon, blood moon, full red moon, blood red cresent moon, eclipse, barsoom, mars, inspired by Ma Yuan, red shift render"
"0,126,-54.png","a close up of a red apple on a black background, red lunar eclipse, total lunar eclipse, lunar eclipse, blood moon eclipse, during lunar eclipse, huge red moon, red moon, blood moon, blood red moon, an eclipse, blood red cresent moon, eclipse, outer wilds screenshot, outer wilds, full red moon, during an eclipse"
"0,126,-63.png","a close up of a red apple on a black background, total lunar eclipse, red lunar eclipse, lunar eclipse, glsl - shaders, red shift render, spaceengine, blood moon eclipse, barsoom, during lunar eclipse, cycles4d render, an eclipse, eclipse, mars, mars in distance, radiosity rendering, huge red moon, glossy sphere"
"0,126,-72.png","a close up of a red object on a black background, total lunar eclipse, glsl - shaders, mars in distance, barsoom, red lunar eclipse, spaceengine, glossy sphere, mars setting, lunar eclipse, eclipse of aurora on mars, blood moon eclipse, intense subsurface scattering, radiosity rendering, surface scattering, huge red moon"
"0,126,-81.png","a red apple sitting on top of a black surface, glossy sphere, glsl - shaders, barsoom, orange subsurface scattering, mars in distance, cataract. subsurface scattering, mars setting, intense subsurface scattering, total lunar eclipse, sublime subsurface scattering, surface scattering, subsurface scattering, translucent sphere"
"0,126,-9.png","a close up of a red object in the dark, fruit world, pink moon, fruitcore, peach, red lunar eclipse, total lunar eclipse, blood moon eclipse, lunar eclipse, giant pink full moon, huge red moon, blender rendering, red moon, full red moon, blood moon, giant super moon, blender screenshot, orange subsurface scattering"
"0,126,-90.png","a red object is seen in the dark sky, black sun with purple eclipse, glossy sphere, cataract. subsurface scattering, outer wilds, surreal nuclear eclipse blast, orange subsurface scattering, glsl - shaders, outer wilds screenshot, an eclipse, total lunar eclipse, during lunar eclipse, radiosity rendering, barsoom"
"0,126,0.png","a close up of an apple on a black background, peach, fruitcore, 4 k hd wallpapear, peaches, professional fruit photography, fruit world, fruit celebrity, orange subsurface scattering, peach embellishment, sentient fruit, fairy fruit. octane render, blender rendering, seamless game texture, apple orange, blender screenshot, petite pear slim figure"
"0,126,18.png","an apple with a bite taken out of it, still life of an apple, seamless game texture, fruit world, 3 d raytraced masterpiece, an apple, apple logo, peach, videogame asset, a raytraced image, apple orange, red apple, background of poison apples, golden apple, game asset, renderman render, 3d game object, apple, renderman"
"0,126,27.png","a close up of an apple on a black background, peach, seamless game texture, a human-like juicy peach, peaches, portrait of princess peach, 3 d raytraced masterpiece, videogame asset, masterpiece. rendered in blender, fruit world, high quality 3d render, high quality 3 d render, fruitcore, blender rendering, game asset, fruit celebrity"
"0,126,36.png","a close up of an apple on a black background, peach, a human-like juicy peach, portrait of princess peach, peaches, fruitcore, sentient fruit, professional fruit photography, still life of an apple, fruit world, seamless game texture, 3 d raytraced masterpiece, apple orange, an apple, fruit celebrity, videogame asset, petite pear slim figure"
"0,126,45.png","a close up of an apple on a black background, 3 d raytraced masterpiece, peach, orange subsurface scattering, still life of an apple, rendered in corona, portrait of princess peach, sub - surface scattering, a human-like juicy peach, webgl render, outer wilds screenshot, surface scattering, sublime subsurface scattering, fruitcore"
"0,126,54.png","a close up of an apple on a black background, still life of an apple, orange subsurface scattering, an apple, 3 d raytraced masterpiece, sublime subsurface scattering, surface scattering, 3d game object, sub - surface scattering, intense subsurface scattering, peach, sub surface scattering, subsurface scattering"
"0,126,63.png","a close up of an apple on a black background, orange subsurface scattering, 3 d raytraced masterpiece, surface scattering, intense subsurface scattering, peach, sub - surface scattering, sub surface scattering, sublime subsurface scattering, subsurface scattering, strong subsurface scattering, an apple, subsurface scattering skin"
"0,126,72.png","a close up of an apple on a black background, peach, orange subsurface scattering, surface scattering, intense subsurface scattering, sub - surface scattering, inspired by Vija Celmins, sub surface scattering, strong subsurface scattering, subsurface scattering, sublime subsurface scattering, peaches, an apple, 3 d raytraced masterpiece"
"0,126,81.png","a close up of an apple on a black background, peach, orange subsurface scattering, a human-like juicy peach, peaches, portrait of princess peach, intense subsurface scattering, surface scattering, sub - surface scattering, sub surface scattering, 3 d raytraced masterpiece, strong subsurface scattering, inspired by Vija Celmins"
"0,126,9.png","an apple with a bite taken out of it, peach, 4 k hd wallpapear, fruit world, seamless game texture, fruitcore, sentient fruit, apple orange, still life of an apple, 3 d raytraced masterpiece, peaches, renderman, professional fruit photography, an apple, a human-like juicy peach, videogame asset, masterpiece. rendered in blender"
"0,126,90.png","a close up of an apple on a black background, orange subsurface scattering, peach, intense subsurface scattering, inspired by Vija Celmins, surface scattering, portrait of princess peach, sub - surface scattering, professional fruit photography, a human-like juicy peach, sub surface scattering, strong subsurface scattering, subsurface scattering"
"0,144,-18.png","a close up of a red ball on a black background, red lunar eclipse, lunar eclipse, total lunar eclipse, during lunar eclipse, huge red moon, blood moon eclipse, eclipse of aurora on mars, red moon, inspired by Ma Yuan, blood moon, full red moon, outer wilds screenshot, red moon over stormy ocean, blood red moon, outer wilds"
"0,144,-27.png","a close up of a red object on a black background, red lunar eclipse, lunar eclipse, total lunar eclipse, blood moon eclipse, eclipse, huge red moon, during lunar eclipse, an eclipse, full red moon, blood moon background, red moon, blood moon, nuclear blast moon eclipse, blood red moon, render corona, full blood moon, blood red cresent moon"
"0,144,-36.png","a close up of a red object on a black background, red lunar eclipse, total lunar eclipse, lunar eclipse, blood moon eclipse, during lunar eclipse, eclipse, huge red moon, red moon, full red moon, an eclipse, blood red moon, blood moon background, blood moon, 3 d render 1 5 0 mm lens, dark solar eclipse, eternal eclipse"
"0,144,-45.png","a close up of a red object on a black background, red lunar eclipse, total lunar eclipse, red moon, blood moon eclipse, lunar eclipse, red shift render, huge red moon, during lunar eclipse, inspired by Ma Yuan, 3 d render 1 5 0 mm lens, blood red moon, blood moon, inspired by Zhang Kechun, blue moon ray tracing"
"0,144,-54.png","a close up of a red object on a black background, total lunar eclipse, lunar eclipse, red lunar eclipse, cycles4d render, 3 d render 1 5 0 mm lens, radiosity rendering, blue moon ray tracing, spaceengine, 3d 8k render, glossy sphere, glsl - shaders, an eclipse, during lunar eclipse, blood moon eclipse"
"0,144,-63.png","a close up of a red object on a black background, glsl - shaders, spaceengine, glossy sphere, total lunar eclipse, 3 d render 1 5 0 mm lens, radiosity rendering, lunar eclipse, liminal space photography, 3d 8k render, moody gold planet, surface scattering, cycles4d render, red lunar eclipse"
"0,144,-72.png","a close up of a red object on a black background, glossy sphere, glsl - shaders, spaceengine, cataract. subsurface scattering, black sun with purple eclipse, moody gold planet, radiosity rendering, liminal space photography, total lunar eclipse, 3 d render 1 5 0 mm lens, surface scattering, surreal nuclear eclipse blast, violet planet"
"0,144,-81.png","a red object is seen in the dark sky, orange subsurface scattering, glossy sphere, cataract. subsurface scattering, glsl - shaders, barsoom, black sun with purple eclipse, mars setting, liminal space photography, outer wilds, total lunar eclipse, intense subsurface scattering, sepia sun, spherical lens"
"0,144,-9.png","a close up of a red object in the dark, an eclipse, eclipse, blood moon eclipse, huge red moon, total lunar eclipse, lunar eclipse, blood moon background, red lunar eclipse, blood moon, red moon, full red moon, fruitcore, 4 k hd wallpapear, fruit world, levitating agricultural sphere, seamless game texture, sentient fruit"
"0,144,-90.png","a red object is seen in the dark sky, outer wilds, black sun with purple eclipse, total lunar eclipse, an eclipse, liminal space photography, orange subsurface scattering, during lunar eclipse, outer wilds screenshot, surreal nuclear eclipse blast, dark orange night sky, glsl - shaders, cataract. subsurface scattering, blood moon eclipse"
"0,144,0.png","a close up of an apple on a black background, peach, 4 k hd wallpapear, fairy fruit. octane render, professional fruit photography, sentient fruit, fruitcore, fruit world, seamless game texture, peaches, blender rendering, fruit celebrity, orange subsurface scattering, material is!!! plum!!!, masterpiece. rendered in blender"
"0,144,18.png","an apple with a bite taken out of it, peach, portrait of princess peach, still life of an apple, seamless game texture, a human-like juicy peach, 4 k hd wallpapear, an apple doing crossfit, an apple, background of poison apples, rendered in corona, masterpiece. rendered in blender, videogame asset, fruit world, high quality photorealism"
"0,144,27.png","an apple with a bite taken out of it, peach, 3 d raytraced masterpiece, blender rendering, masterpiece. rendered in blender, rendered in corona, still life of an apple, videogame 3d render, rendered in nvidia's omniverse, fruit world, seamless game texture, filmic render, an apple doing crossfit, render corona, 3d game object"
"0,144,36.png","a close up of an apple on a black background, still life of an apple, an apple, an apple doing crossfit, the apple and the moon, peach, fruitcore, 3 d raytraced masterpiece, 3d game object, seamless game texture, a human-like juicy peach, videogame still, surface scattering, sentient fruit, videogame asset"
"0,144,45.png","a close up of an apple on a black background, still life of an apple, 3 d raytraced masterpiece, an apple doing crossfit, sublime subsurface scattering, an apple, 3d game object, surface scattering, sub - surface scattering, rendered in corona, intense subsurface scattering, inspired by Vija Celmins"
"0,144,54.png","a close up of an apple on a black background, orange subsurface scattering, 3 d raytraced masterpiece, still life of an apple, sublime subsurface scattering, surface scattering, peach, sub - surface scattering, intense subsurface scattering, sub surface scattering, portrait of princess peach, strong subsurface scattering, subsurface scattering"
"0,144,63.png","a close up of an apple on a black background, 3 d raytraced masterpiece, surface scattering, orange subsurface scattering, sub - surface scattering, sub surface scattering, intense subsurface scattering, sublime subsurface scattering, subsurface scattering, strong subsurface scattering, peach, an apple, webgl render"
"0,144,72.png","a close up of an apple on a black background, sub - surface scattering, surface scattering, peach, sub surface scattering, orange subsurface scattering, intense subsurface scattering, 3 d raytraced masterpiece, strong subsurface scattering, subsurface scattering, portrait of princess peach, diffuse subsurface scattering, sublime subsurface scattering"
"0,144,81.png","a close up of an apple on a black background, orange subsurface scattering, inspired by Vija Celmins, an apple, surface scattering, sub - surface scattering, sub surface scattering, peach, dithered gradients, intense subsurface scattering, sublime subsurface scattering, strong subsurface scattering, diffuse subsurface scattering"
"0,144,9.png","an apple with a bite taken out of it, peach, fruit world, seamless game texture, 4 k hd wallpapear, sentient fruit, uncompressed png, portrait of princess peach, professional fruit photography, peaches, masterpiece. rendered in blender, fruit celebrity, fruitcore, a human-like juicy peach, tomato, apple orange, videogame asset"
"0,144,90.png","a close up of an apple on a black background, orange subsurface scattering, chromatic aberration!!!!!, very chromatic aberration, an apple, inspired by Vija Celmins, chromatic aberration, remastered chromatic aberration, subtle chromatic aberration, dithered gradients, intense subsurface scattering, beautifully dithered gradients, sub surface scattering"
"0,162,-18.png","a close up of a red ball on a black background, total lunar eclipse, lunar eclipse, red lunar eclipse, mars in distance, ue5 render, moonray render, mars, cycles4d render, during lunar eclipse, 3 d render 1 5 0 mm lens, radiosity rendering, blender rendering, cgi render, blue moon ray tracing"
"0,162,-27.png","a red frisbee flying through the dark sky, red lunar eclipse, lunar eclipse, total lunar eclipse, blood moon eclipse, 3 d render 1 5 0 mm lens, red shift render, pretty highlights and specular, blender rendering, eclipse, radiosity rendering, moonray render, an eclipse, imbalanced mars. rugged, nuclear blast moon eclipse, rendred in redshift"
"0,162,-36.png","a close up of a frisbee on a black background, radiosity rendering, red lunar eclipse, vray. subsurface scattering, 3 d render 1 5 0 mm lens, red shift render, cataract. subsurface scattering, glossy sphere, lunar eclipse, cycles4d render, total lunar eclipse, during lunar eclipse, surface scattering, mars"
"0,162,-45.png","a close up of a red object in the sky, mars in distance, red lunar eclipse, mars, mars setting, red moon, during lunar eclipse, huge red moon, blood moon eclipse, total lunar eclipse, lunar eclipse, eclipse of aurora on mars, planet mars in the background, blood red moon, eclipse, planet mars, blood red cresent moon"
"0,162,-54.png","a close up of a red object in the sky, mars in distance, mars, mars setting, barsoom, 3 d render 1 5 0 mm lens, total lunar eclipse, red lunar eclipse, the planet mars, glsl - shaders, lunar eclipse, planet mars, thick dust and red tones, iso 50, during lunar eclipse"
"0,162,-63.png","a close up of a red object on a black background, total lunar eclipse, lunar eclipse, red lunar eclipse, glsl - shaders, mars in distance, during lunar eclipse, black sun with purple eclipse, an eclipse, barsoom, glossy sphere, blood moon eclipse, mars setting, radiosity rendering, 3 d render 1 5 0 mm lens"
"0,162,-72.png","a red object is seen in the dark sky, total lunar eclipse, during lunar eclipse, red lunar eclipse, blood moon eclipse, glsl - shaders, black sun with purple eclipse, treasure planet color scheme, mars in distance, lunar eclipse, an eclipse, mars setting, outer wilds, barsoom, glossy sphere, spaceengine, dark color palate"
"0,162,-81.png","a red object is seen in the dark sky, total lunar eclipse, cataract. subsurface scattering, black sun with purple eclipse, glsl - shaders, eclipse of aurora on mars, barsoom, outer wilds, during lunar eclipse, mars setting, surreal nuclear eclipse blast, blood moon eclipse, glossy sphere, liminal space photography, an eclipse"
"0,162,-9.png","a close up of a red object on a black background, red lunar eclipse, total lunar eclipse, lunar eclipse, blood moon eclipse, huge red moon, full red moon, eclipse, an eclipse, red moon, mars as background, during lunar eclipse, blood red moon, full blood moon, mars, blood moon, eclipse of aurora on mars, nuclear blast moon eclipse"
"0,162,-90.png","a red object is seen in the dark sky, cataract. subsurface scattering, total lunar eclipse, during lunar eclipse, outer wilds, glossy sphere, glsl - shaders, liminal space photography, black sun with purple eclipse, mars setting, an eclipse, portrait of a mystical giant eye, blood moon eclipse, barsoom, surreal nuclear eclipse blast"
"0,162,0.png","a close up of an apple on a black background, an eclipse, outer wilds screenshot, material is!!! plum!!!, 4 k hd wallpapear, render corona, inspired by Vija Celmins, eclipse, renderman render, total lunar eclipse, lunar eclipse, still life of an apple, an apple doing crossfit, fruit world, blender rendering"
"0,162,18.png","an apple with a bite taken out of it, 3 d raytraced masterpiece, masterpiece. rendered in blender, cinema 4d ray traced, renderman render, filmic render, a raytraced image, raytraced render, fairy fruit. octane render, videogame 3d render, rendered in renderman, blender rendering, rendered with renderman, blue moon ray tracing"
"0,162,27.png","a close up of an apple on a black background, 3 d raytraced masterpiece, webgl render, renderman render, still life of an apple, a raytraced image, pathtracing, rendered in corona, filmic render, fairy fruit. octane render, raytraced render, rendered in renderman, raytraced highlights, blender rendering"
"0,162,36.png","a close up of an apple on a black background, 3 d raytraced masterpiece, still life of an apple, a raytraced image, webgl render, raytraced highlights, raytraced render, filmic render, renderman render, rendered in nvidia's omniverse, rendered in renderman, rendered with renderman, rendered in arnold, cinema 4d ray traced"
"0,162,45.png","a close up of an apple on a black background, 3 d raytraced masterpiece, still life of an apple, surface scattering, sublime subsurface scattering, a raytraced image, webgl render, sub - surface scattering, orange subsurface scattering, intense subsurface scattering, subsurface scattering, sub surface scattering"
"0,162,54.png","a close up of an apple on a black background, 3 d raytraced masterpiece, still life of an apple, surface scattering, sub - surface scattering, sublime subsurface scattering, a raytraced image, intense subsurface scattering, strong subsurface scattering, sub surface scattering, subsurface scattering, 2 d depth map"
"0,162,63.png","a close up of an apple on a black background, 3 d raytraced masterpiece, surface scattering, orange subsurface scattering, intense subsurface scattering, sub - surface scattering, sublime subsurface scattering, sub surface scattering, subsurface scattering, strong subsurface scattering, a raytraced image, peach, diffuse subsurface scattering"
"0,162,72.png","a close up of an apple on a black background, 3 d raytraced masterpiece, orange subsurface scattering, peach, intense subsurface scattering, professional fruit photography, sub - surface scattering, surface scattering, sublime subsurface scattering, sub surface scattering, raytraced realistic, subsurface scattering, inspired by David Inshaw"
"0,162,81.png","a close up of an apple on a black background, orange subsurface scattering, peach, professional fruit photography, inspired by Vija Celmins, portrait of princess peach, intense subsurface scattering, a human-like juicy peach, an apple, sub - surface scattering, surface scattering, peaches, inspired by David Inshaw, sub surface scattering"
"0,162,9.png","an apple with a bite taken out of it, renderman render, 3 d raytraced masterpiece, a raytraced image, renderman, still life of an apple, blender rendering, rendered in renderman, cinema 4d ray traced, masterpiece. rendered in blender, webgl render, rendered in nvidia's omniverse, ray traced sun light, rendered with renderman"
"0,162,90.png","a close up of an apple on a black background, orange subsurface scattering, pink moon, an apple, peach, pinhole photo quality, very chromatic aberration, portrait of princess peach, chromatic aberration!!!!!, inspired by Vija Celmins, intense subsurface scattering, still of rainbow ophanim, still life of an apple, subtle chromatic aberration"
"0,18,-18.png","a close up of an apple on a black background, glsl - shaders, inspired by Ma Yuan, pink moon, outer wilds screenshot, outer wilds, large glowing moon, break of dawn on pluto, orange subsurface scattering, red lunar eclipse, pretty highlights and specular, an eclipse, eclipse, treasure planet color scheme"
"0,18,-27.png","a close up of an apple on a black background, red lunar eclipse, glsl - shaders, blood moon eclipse, during lunar eclipse, pink moon, taken through a telescope, outer wilds, full blood moon, outer wilds screenshot, total lunar eclipse, lunar eclipse, eclipse, pretty highlights and specular, blood red moon, an eclipse"
