filename,prompt
"0,126,0.png","a close up of an apple on a black background, submerged on titan, break of dawn on pluto, moody mining planet, ocean on planet titan, forest pink fog planet, alien planet covered in water, liminal space photography, terraformed mars, ocean on alien planet titan, orbiting a gas giant, pink moon, orbiting a gas giant planet"
"0,126,18.png","a close up of an apple on a black background, forest pink fog planet, submerged on titan, pink moon, ocean on planet titan, moody mining planet, dyson sphere program pink planet, treasure planet color scheme, realistic textured magnetosphere, desolate gloomy planet, face made out of planet, pluto, beautiful space star planet, break of dawn on pluto"
"0,126,27.png","a close up of an apple on a black background, forest pink fog planet, pink moon, submerged on titan, terraformed mars, planet mars, treasure planet color scheme, giant pink full moon, dyson sphere program pink planet, alien planet covered in water, orbiting a gas giant planet, ocean on planet titan, distant world, beautiful space star planet, moody mining planet"
"0,126,36.png","a close up of an apple on a black background, pink moon, forest pink fog planet, break of dawn on pluto, giant pink full moon, orbiting a gas giant planet, dyson sphere program pink planet, phobos, orbiting a gas giant, big pink sphere high in the sky, pluto, distant world, desolate gloomy planet, beautiful space star planet"
"0,126,45.png","a close up of an onion on a black background, mars in distance, pink moon, break of dawn on pluto, orbiting a gas giant planet, forest pink fog planet, phobos, dyson sphere program pink planet, giant pink full moon, earth seen on the dark sky, orbiting a gas giant, planet mars, red desert mars, break of dawn on venus"
"0,126,54.png","a close up of a flower on a black background, mars in distance, the planet mars, mars, planet mars, giant pink full moon, red desert mars, mars one mission, earth seen on the dark sky, mars as background, break of dawn on pluto, terraformed mars, red rising planet, dyson sphere program pink planet, pink moon"
"0,126,63.png","a close up of a flower on a black background, onion, proud onion hybrid thanos, elated gaunt onion head, surrounding onions, onion man portrait, one apple and one onion, onion man, onions, pink moon, cerebellar peduncle, 3 d image, povray, spherical body, giant pink full moon, planet saturn"
"0,126,72.png","a close up of a flower on a black background, onion, proud onion hybrid thanos, surrounding onions, elated gaunt onion head, onion man portrait, onion man, one apple and one onion, onions, orbital, povray, cerebellar peduncle, the orville, baked bean skin texture, head is an onion"
"0,126,81.png","a close up of a flower on a black background, onion, proud onion hybrid thanos, elated gaunt onion head, surrounding onions, onion man portrait, onion man, onions, head is an onion, orbital, one apple and one onion, ocatne render, a raytraced image, 3 d raytraced masterpiece, epic 3 d oxaguian"
"0,126,9.png","a close up of an apple on a black background, forest pink fog planet, pink moon, orbiting a gas giant planet, orbiting a gas giant, break of dawn on pluto, alien planet covered in water, simulacrum of a space fungus, distant world, giant pink full moon, submerged on titan, beautiful space star planet, treasure planet color scheme"
"0,126,90.png","a close up of a flower on a black background, proud onion hybrid thanos, onion, onion man portrait, elated gaunt onion head, onion man, onions, surrounding onions, head is an onion, baked bean skin texture, one apple and one onion, game asset, seamless game texture, low quality 3d model, seperated game asset, orbital"
"0,144,-18.png","a close up of an apple on a black background, pink moon, terraformed mars, planet mars, outer wilds, the planet mars, forest pink fog planet, face made out of planet, giant pink full moon, blood moon eclipse, total lunar eclipse, mars in distance, red lunar eclipse, blood moon, blood red moon, moody mining planet"
"0,144,-27.png","a close up of a red apple on a black background, face made out of planet, pink moon, outer wilds, treasure planet color scheme, total lunar eclipse, nuclear blast moon eclipse, terraformed mars, blood moon eclipse, realistic textured magnetosphere, outer wilds screenshot, beautiful space star planet, pretty highlights and specular, post-apocalyptic earth"
"0,144,-36.png","a close up of an apple on a black background, face made out of planet, is holding a tiny planet earth, seperated game asset, outer wilds, pretty highlights and specular, game asset, obsidian globe, cell shader shading, glossy sphere, apocalyptic spherical explosion, post-apocalyptic earth, treasure planet color scheme, planet mars, untextured"
"0,144,-45.png","a close up of a fruit on a black background, face made out of planet, game asset, total lunar eclipse, seperated game asset, is holding a tiny planet earth, apocalyptic spherical explosion, glossy sphere, obsidian globe, spherical body, :6 smoke grenades, blood moon eclipse, planet mars, untextured, lunar eclipse"
"0,144,-54.png","a close up of an apple on a black background, apocalyptic spherical explosion, game asset, seperated game asset, obsidian globe, sparse floating particles, total lunar eclipse, fractal flame. highly_detailded, spherical body, blood moon eclipse, glossy sphere, glowing magma sphere, black sun with purple eclipse, black orb of fire"
"0,144,-63.png","a close up of a fruit on a black background, obsidian globe, total lunar eclipse, apocalyptic spherical explosion, spherical body, game asset, dark blue spheres fly around, uncompressed png, black orb of fire, sparse floating particles, face made out of planet, is holding a tiny planet earth, fractal flame. highly_detailded"
"0,144,-72.png","a close up of an object in the sky, obsidian globe, glossy sphere, black orb of fire, spherical body, orb, dark blue spheres fly around, outer wilds, apocalyptic spherical explosion, untextured, black tar particles, baked bean skin texture, game asset, the orb of dreams, low quality 3d model, total lunar eclipse"
"0,144,-81.png","a black background with a round object in the middle, spherical body, obsidian globe, glossy sphere, black orb of fire, baked bean skin texture, fractal flame. highly_detailded, apocalyptic spherical explosion, outer wilds, dark blue spheres fly around, orb, spherical lens, game asset, outer wilds screenshot, surreal nuclear eclipse blast"
"0,144,-9.png","a close up of an apple on a black background, forest pink fog planet, dyson sphere program pink planet, glossy sphere, mar planet, planet mars, terraformed mars, alien homeworld, outer wilds, planets in orbit, pink moon, moody mining planet, face made out of planet, distant world, anorld render, beautiful space star planet"
"0,144,-90.png","a black and white photo of an object in the sky, baked bean skin texture, game asset, obsidian globe, spherical body, glossy sphere, apocalyptic spherical explosion, seperated game asset, fractal flame. highly_detailded, total lunar eclipse, orb, low quality 3d model, spherical lens, black orb of fire"
"0,144,0.png","a close up of an apple on a black background, mar planet, beautiful space star planet, outer wilds, planet mars, forest pink fog planet, alien homeworld, moody mining planet, treasure planet, treasure planet color scheme, pink moon, distant world, barsoom, face made out of planet, red rising planet, terraformed mars, phobos"
"0,144,18.png","a close up of an apple on a black background, forest pink fog planet, pink moon, dyson sphere program pink planet, phobos, planet mars, mar planet, distant world, planet saturn, planet surface, povray, planets in orbit, violet planet, beautiful space star planet, terraformed mars, break of dawn on pluto, the planet mars"
"0,144,27.png","a close up of an apple on a black background, pink moon, forest pink fog planet, giant pink full moon, break of dawn on pluto, dyson sphere program pink planet, planet mars, mars in distance, phobos, distant world, planets in orbit, beautiful space star planet, mar planet, simulacrum of a space fungus, planet saturn"
"0,144,36.png","a close up of an apple on a black background, break of dawn on pluto, phobos, pink moon, planet mars, mars in distance, the planet mars, giant pink full moon, earth seen on the dark sky, dyson sphere program pink planet, planets in orbit, outer wilds, mars, face made out of planet, distant world, pluto"
"0,144,45.png","a close up of a fruit on a black background, elated gaunt onion head, onion, pink moon, planet saturn, planet mars, beautiful space star planet, the planet mars, giant pink full moon, dyson sphere program pink planet, equirectangular projection, planets in orbit, surrounding onions, outer wilds, spherical body, one apple and one onion"
"0,144,54.png","a close up of an onion on a black background, mars in distance, pink moon, planet mars, the planet mars, outer wilds, break of dawn on pluto, planet mars in the background, beautiful space star planet, orbiting a gas giant planet, giant pink full moon, phobos, face made out of planet, mars, eclipse of aurora on mars"
"0,144,63.png","a close up of a flower on a black background, spherical body, baked bean skin texture, pink moon, face made out of planet, outer wilds, encephalopod, obsidian globe, glossy sphere, orbital, big pink sphere high in the sky, giant pink full moon, equirectangular projection, planet mars, an alien fruit, ocatne render"
"0,144,72.png","a close up of a onion on a black background, elated gaunt onion head, proud onion hybrid thanos, onion, onion man portrait, surrounding onions, onion man, onions, ocatne render, head is an onion, baked bean skin texture, anorld render, spherical body, in-game 3d model, one apple and one onion"
"0,144,81.png","a flower that is sitting in the dark, proud onion hybrid thanos, elated gaunt onion head, onion, onion man portrait, onions, surrounding onions, onion man, low quality 3d model, in-game 3d model, seperated game asset, game asset, videogame asset, ocatne render, epic 3 d oxaguian, anorld render"
"0,144,9.png","a close up of a flower on a black background, pink moon, mar planet, planet mars, distant world, break of dawn on pluto, forest pink fog planet, face made out of planet, phobos, mars in distance, the planet mars, dyson sphere program pink planet, giant pink full moon, planet surface, terraformed mars, pluto, planets in orbit"
"0,144,90.png","a close up of a flower on a black background, proud onion hybrid thanos, onion, elated gaunt onion head, onion man portrait, surrounding onions, onion man, onions, head is an onion, baked bean skin texture, epic 3 d oxaguian, ocatne render, in-game 3d model, a raytraced image, videogame asset"
"0,162,-18.png","a red apple sitting on top of a black surface, outer wilds, moody mining planet, beautiful space star planet, desolate gloomy planet, outer wilds screenshot, face made out of planet, forest pink fog planet, pink moon, deserted planet, treasure planet color scheme, moody gold planet, red rising planet, treasure planet, terraformed mars, obsidian globe"
"0,162,-27.png","a close up of an apple on a black background, face made out of planet, desolate gloomy planet, outer wilds, obsidian globe, pink moon, blood moon eclipse, nuclear blast moon eclipse, large glowing moon, beautiful space star planet, apocalyptic spherical explosion, total lunar eclipse, blood moon background, glossy sphere, giant pink full moon, blood moon"
"0,162,-36.png","an image of an object in the dark sky, face made out of planet, glossy sphere, obsidian globe, apocalyptic spherical explosion, is holding a tiny planet earth, beautiful space star planet, spherical body, planet mars, game asset, some spherical, untextured, glowing magma sphere, 3d game object, the planet mars, outer wilds"
"0,162,-45.png","a bird flying in the sky at night, sparse floating particles, glossy sphere, levitating agricultural sphere, spherical body, food particles, game asset, seperated game asset, 3d game object, sublime subsurface scattering, apocalyptic spherical explosion, untextured, pretty highlights and specular, rendered in pov - ray, subsurface scattering"
"0,162,-54.png","an object is shown in the dark sky, obsidian globe, levitating agricultural sphere, sparse floating particles, spherical body, apocalyptic spherical explosion, game asset, glossy sphere, seperated game asset, untextured, black orb of fire, ghost sphere, uncompressed png, is holding a tiny planet earth, dark blue spheres fly around, orb"
"0,162,-63.png","an object is shown in the dark sky, obsidian globe, spherical body, sparse floating particles, game asset, uncompressed png, seperated game asset, untextured, baked bean skin texture, glossy sphere, fractal flame. highly_detailded, apocalyptic spherical explosion, orb, outer wilds, black orb of fire"
"0,162,-72.png","a close up of a black object in the sky, obsidian globe, spherical body, fractal flame. highly_detailded, orb, black orb of fire, black tar particles, glossy sphere, fractal flame, apocalyptic spherical explosion, void of darkness, uncompressed png, face made out of planet, dark blue spheres fly around, untextured"
"0,162,-81.png","a close up of a black object in the sky, square black pupil centered, obsidian globe, spherical body, void eyeballs, orb, black orb of fire, centered dot pupil, baked bean skin texture, black tar particles, outer wilds, spherical lens, glossy sphere, fractal flame. highly_detailded, void of darkness"
"0,162,-9.png","a close up of an apple on a black background, outer wilds screenshot, outer wilds, dyson sphere program pink planet, beautiful space star planet, pink moon, desolate gloomy planet, treasure planet color scheme, desert alien planet, planet mars, forest pink fog planet, alien surface planet, post-apocalyptic earth, giant pink full moon, apocalyptic spherical explosion"
"0,162,-90.png","a close up of a black object in the sky, obsidian globe, spherical body, square black pupil centered, black orb of fire, outer wilds, spherical lens, cataract. subsurface scattering, game asset, orb, outer wilds screenshot, equirectangular projection, glossy sphere, apocalyptic spherical explosion"
"0,162,0.png","a close up of a flower on a black background, pink moon, face made out of planet, planet mars, dyson sphere program pink planet, realistic textured magnetosphere, destroyed planet, post-apocalyptic earth, giant pink full moon, apocalyptic spherical explosion, big pink sphere high in the sky, beautiful space star planet, outer wilds, pretty highlights and specular"
"0,162,18.png","a close up of a bird on a black background, pink moon, dyson sphere program pink planet, equirectangular projection, povray, outer wilds, fbx, simulacrum of a space fungus, spherical body, apocalyptic spherical explosion, 3d game object, glossy sphere, planet mars, pretty highlights and specular, untextured"
"0,162,27.png","a close up of an apple on a black background, pink moon, planet mars, the planet mars, face made out of planet, imbalanced mars. rugged, mars in distance, mars, giant pink full moon, red desert mars, mar planet, terraformed mars, equirectangular projection, fbx, forest pink fog planet, halfmoon in space"
"0,162,36.png","a close up of an apple on a black background, pink moon, planet mars, giant pink full moon, face made out of planet, nuclear blast moon eclipse, the planet mars, dyson sphere program pink planet, fbx, mar planet, imbalanced mars. rugged, blood moon eclipse, untextured, blood moon, beautiful space star planet, pretty highlights and specular"
"0,162,45.png","a close up of a pink flower on a black background, pink moon, giant pink full moon, planet mars, the planet mars, pretty highlights and specular, face made out of planet, fbx, untextured, beautiful space star planet, mars in distance, spherical body, obsidian globe, is holding a tiny planet earth, a clown floating in space"
"0,162,54.png","a close up of a flower on a black background, mars in distance, planet mars, giant pink full moon, phobos, pink moon, the planet mars, face made out of planet, spherical body, earth seen on the dark sky, total lunar eclipse, mars, obsidian globe, is holding a tiny planet earth, equirectangular projection"
"0,162,63.png","a close up of a flower on a black background, spherical body, pink moon, cataract. subsurface scattering, outer wilds, barreleye, mars in distance, venus squid astronaut, giant pink full moon, 3 d image, glsl - shaders, a clown floating in space, phobos, outer wilds screenshot"
"0,162,72.png","a close up of a flower on a black background, spherical body, onion, orbital, cataract. subsurface scattering, outer wilds, phobos, elated gaunt onion head, cerebellar peduncle, cycles4d, ocatne render, surrounding onions, orbital rings, one apple and one onion, povray"
"0,162,81.png","a pink flower on a black background, proud onion hybrid thanos, onion, surrounding onions, elated gaunt onion head, onion man portrait, onion man, onions, epic 3 d oxaguian, ocatne render, one apple and one onion, head is an onion, orbital, cerebellar peduncle, rendered in pov - ray, povray"
"0,162,9.png","a close up of a bird on a black background, pink moon, glsl - shaders, webgl render, povray, glossy sphere, inspired by Rachel Ruysch, simulacrum of a space fungus, dyson sphere program pink planet, rendered in pov - ray, spherical body, planet surface, untextured"
"0,162,90.png","a close up of a onion on a black background, proud onion hybrid thanos, onion, elated gaunt onion head, onion man portrait, surrounding onions, onion man, onions, epic 3 d oxaguian, ocatne render, equirectangular projection, cerebellar peduncle, 3 d image, 3 d raytraced masterpiece, head is an onion"
"0,18,-18.png","a close up of an apple on a black background, spherical body, hyper realistic head, onion man portrait, seperated game asset, realistic textured magnetosphere, proud onion hybrid thanos, in-game 3d model, obsidian globe, face made out of planet, game asset, baked bean skin texture, orb, onion, the orb of dreams"
"0,18,-27.png","a close up of a fruit on a black background, spherical body, orb, face made out of planet, onion man portrait, a clown floating in space, orbital, 8k3d, 8 k 3 d, 8k 3d, realistic photo from nasa, photo of earth from space, head is an onion, onion, huge red moon, hd 3 d"
"0,18,-36.png","a close up of a fruit on a black background, spherical body, face made out of planet, orb, a clown floating in space, orbital, game asset, hyper realistic head, photo of earth from space, portrait of putin in space, realistic photo from nasa, low quality 3d model, footage from space camera, seperated game asset, skinless head"
"0,18,-45.png","a close up of a fruit on a black background, face made out of planet, photo of earth from space, 8 k 3 d, 8k 3d, 8k3d, spherical body, orbital, realistic photo from nasa, orb, viewed from space, hyper realistic head, high quality head, as seen from space, low quality 3d model"
"0,18,-54.png","a close up of a bird on a black background, photo of earth from space, face made out of planet, realistic photo from nasa, spherical body, top down extraterrestial view, obsidian globe, orb, low quality 3d model, high quality head, zoomed out full body, total lunar eclipse, game asset, orbital"
"0,18,-63.png","a close up of a bird on a black background, obsidian globe, face made out of planet, orb, black orb of fire, void of darkness, spherical body, orb of agamento, the orb of dreams, low quality 3d model, fractal flame. highly_detailded, the orb of eternity, game asset, seperated game asset"
