filename,prompt
"0,162,-27.png","a close up of a lemon on a black background, lemon wearing sunglasses, lemon, with lemon skin texture, an angry lemon, lemon demon, lemons on the ground, arms of lemons, lemons, it has lemon skin texture, 3 d raytraced masterpiece, rendered with renderman, rendered in renderman, a raytraced image, peeled lemons"
"0,162,-36.png","a close up of a lemon on a black background, lemon wearing sunglasses, an angry lemon, lemon demon, lemon, with lemon skin texture, 3 d raytraced masterpiece, it has lemon skin texture, sublime subsurface scattering, lemons on the ground, photoscan, masterpiece. rendered in blender, mixer rendering, lemons, rendered with renderman, arms of lemons"
"0,162,-45.png","a close up of an apple on a black background, an angry lemon, lemon wearing sunglasses, lemon demon, lemon, baked bean skin texture, with lemon skin texture, 3 d raytraced masterpiece, it has lemon skin texture, sublime subsurface scattering, masterpiece. rendered in blender, mixer rendering, photoscan, radiosity rendering, here is one olive"
"0,162,-54.png","a close up of an apple on a black background, baked bean skin texture, an angry lemon, 3 d raytraced masterpiece, lemon wearing sunglasses, lemon, lemon demon, masterpiece. rendered in blender, here is one olive, with lemon skin texture, sublime subsurface scattering, made with zbrush, blender rendering, slimy unreal engine"
"0,162,-63.png","a close up of an apple on a black background, baked bean skin texture, an angry lemon, lemon wearing sunglasses, lemon, lemon demon, masterpiece. rendered in blender, here is one olive, slimy unreal engine, 3 d raytraced masterpiece, blender rendering, fruitcore, rendered image, mixer rendering, octave render, unrea 5, egg yolk"
"0,162,-72.png","a yellow object is seen in the dark sky, baked bean skin texture, here is one olive, cataract. subsurface scattering, masterpiece. rendered in blender, radiosity rendering, 3 d raytraced masterpiece, blender rendering, octave render, sublime subsurface scattering, rendered image, slimy unreal engine, an angry lemon, spherical body"
"0,162,-81.png","a yellow object is seen in the dark sky, cataract. subsurface scattering, baked bean skin texture, outer wilds, outer wilds screenshot, octave render, spherical body, here is one olive, radiosity rendering, fractal flame. highly_detailded, sublime subsurface scattering, fractal flame, egg yolk, slimy unreal engine"
"0,162,-9.png","a close up of a lemon on a black background, lemon wearing sunglasses, with lemon skin texture, lemon, lemon demon, it has lemon skin texture, lemons, an angry lemon, arms of lemons, lemons on the ground, wearing a lemon, lemonlight, 3 d raytraced masterpiece, rendered in renderman, a raytraced image, rendered with renderman"
"0,162,-90.png","a yellow object is seen in the dark sky, cataract. subsurface scattering, spherical body, octave render, sublime subsurface scattering, encephalopod, cell animation, radiosity rendering, egg yolk, sepals forming helmet, baked bean skin texture, rendered image, here is one olive, protophyta"
"0,162,0.png","a close up of a lemon on a black background, with lemon skin texture, lemon wearing sunglasses, lemon, lemons, it has lemon skin texture, lemon demon, an angry lemon, arms of lemons, fractal flame. highly_detailded, lemons on the ground, rendered in renderman, rendered with renderman, a raytraced image, 3 d raytraced masterpiece"
"0,162,18.png","a close up of a lemon on a black background, lemon, lemon wearing sunglasses, with lemon skin texture, lemons, an angry lemon, it has lemon skin texture, lemon demon, lemons on the ground, wearing a lemon, sentient fruit, masterpiece. rendered in blender, 3 d render of jerma 9 8 5, arms of lemons, 3 d raytraced masterpiece"
"0,162,27.png","a close up of a lemon on a black background, lemon wearing sunglasses, lemon, with lemon skin texture, it has lemon skin texture, lemons, lemons on the ground, an angry lemon, lemon demon, 3 d raytraced masterpiece, masterpiece. rendered in blender, 3 d render of jerma 9 8 5, a raytraced image, rendered with renderman"
"0,162,36.png","a close up of a lemon on a black background, lemon wearing sunglasses, lemon, with lemon skin texture, lemons, it has lemon skin texture, an angry lemon, lemons on the ground, lemon demon, masterpiece. rendered in blender, wearing a lemon, 3 d raytraced masterpiece, rendered in cgi, rendered with renderman, sentient fruit, rendered in renderman"
"0,162,45.png","a close up of a lemon on a black background, lemon wearing sunglasses, lemon, with lemon skin texture, it has lemon skin texture, lemons, an angry lemon, lemon demon, lemons on the ground, masterpiece. rendered in blender, wearing a lemon, 3 d render of jerma 9 8 5, 3 d raytraced masterpiece"
"0,162,54.png","a close up of a lemon on a black background, lemon wearing sunglasses, lemon, lemons, it has lemon skin texture, masterpiece. rendered in blender, with lemon skin texture, lemons on the ground, an angry lemon, 3 d raytraced masterpiece, lemon demon, rendered with renderman, 3 d render of jerma 9 8 5, rendered in renderman"
"0,162,63.png","a close up of a lemon on a black background, lemon wearing sunglasses, lemon, with lemon skin texture, it has lemon skin texture, lemons, masterpiece. rendered in blender, an angry lemon, lemons on the ground, 3 d render of jerma 9 8 5, lemon demon, rendered with renderman, rendered in renderman, 3 d raytraced masterpiece"
"0,162,72.png","a close up of a lemon on a black background, lemon wearing sunglasses, lemon, with lemon skin texture, lemons, it has lemon skin texture, an angry lemon, masterpiece. rendered in blender, lemons on the ground, rendered with renderman, rendered in renderman, 3 d raytraced masterpiece, rendered with blender, webgl render, arms of lemons"
"0,162,81.png","a close up of a lemon on a black background, lemon wearing sunglasses, lemon, with lemon skin texture, lemons, an angry lemon, it has lemon skin texture, lemon demon, masterpiece. rendered in blender, 3 d render of jerma 9 8 5, lemons on the ground, realistic photo from nasa, rendered in renderman, wearing a lemon"
