filename,prompt
"0,126,27.png","a tube of toothpaste on a black background, rpg item render, toothpaste blast, high quality topical render, seamless game texture, uncompressed png, smooth surface render, rpg game item, extremely detailed brush, videogame asset, rpg item, 3d product, well rendered.:1, 3dexcite, rendered in 3 dsmax, 3d rendered model, game asset"
"0,126,36.png","a tube of toothpaste on a black background, rpg item render, toothpaste blast, seamless game texture, high quality topical render, cinema 4 d sharp focus, uncompressed png, sharp focus 3 d, smooth surface render, fog. 3 d, videogame asset, clean 3 d render, 3dexcite, 3d rendered model, 3 d rendered, 3d rendered"
"0,126,45.png","a close up of an object in the sky, rpg item render, toothpaste blast, uncompressed png, syringe, high quality topical render, untextured, rpg item, smoke grenade, rocket launcher, videogame asset, in-game 3d model, blue v2 rocket in space, seperated game asset, game asset, magic item, cigarette"
"0,126,54.png","a red white and blue object flying in the sky, toothpaste blast, rpg item render, uncompressed png, high quality topical render, toothpaste refinery, rocket launcher, smoke grenade, blue v2 rocket in space, rpg item, candle volumetric, pbr render, videogame asset, corona rendered, untextured, syringe, league of legends inventory item, argerm"
"0,126,63.png","a red, white and blue object flying in the sky, blue v2 rocket in space, icbm, super cool rocket, uncompressed png, rocket, holding a rocket, space shuttle, rocket launch, rocket launcher, saturn v, space craft, rocket launching into the sky, nasa and roscosmos, medium close - up ( mcu ), untextured"
"0,126,72.png","an airplane is flying through the dark sky, blue v2 rocket in space, icbm, in-game 3d model, uncompressed png, rocket, super cool rocket, nasa and roscosmos, ue5 render, launching to space, rocket launch, moonray render, game asset, holding a rocket, launch test, space craft, octsne render"
"0,126,81.png","a white and blue object in the dark sky, blue v2 rocket in space, icbm, in-game 3d model, rocket, super cool rocket, nasa and roscosmos, ue5 render, rocket launch, moonray render, launching to space, game asset, uncompressed png, space craft, holding a rocket, apollo 11"
"0,126,9.png","a close up of a tube of toothpaste on a black background, toothpaste blast, product render, product design render, 3 d product render, high quality topical render, rpg item render, 3d product, detailed product image, miniature product photo, product image, 3 d render 1 5 0 mm lens, 3d rendered model, inspired by Gillis Rombouts"
"0,126,90.png","a rocket is flying through the dark sky, blue v2 rocket in space, icbm, rocket, launching to space, super cool rocket, in-game 3d model, rocket launch, space craft, rocket launching into the sky, launch test, ue5 render, holding a rocket, uncompressed png, low quality 3d model, rocket launcher"
"0,144,-18.png","a close up of a street sign on a pole, rpg item render, toothpaste blast, high quality topical render, 3 d render 1 5 0 mm lens, masterpiece. rendered in blender, rendered in maya, rendered 3d model, 3d rendered model, a 3D render, well rendered.:1, seamless game texture, 3 d rendered, 3d rendered"
"0,144,-27.png","an airplane flying in the sky at night, toothpaste blast, masterpiece. rendered in blender, rendered in maya and houdini, rendered in maya, 3 d render 1 5 0 mm lens, rendered in blender, rpg item render, inspired by Vija Celmins, rendered in 3 dsmax, rendered in corona, rendered with renderman, rendered with blender"
"0,144,-36.png","a close up of a street sign on a pole, toothpaste blast, masterpiece. rendered in blender, inspired by Vija Celmins, rendered in maya, rpg item render, 3 d raytraced masterpiece, rendered in maya and houdini, high quality topical render, 3d modelling, 3 d modelling, daz occlusion, toothpaste refinery, rendered in corona"
"0,144,-45.png","an airplane is flying in the dark sky, toothpaste blast, toothpaste refinery, masterpiece. rendered in blender, 3 d raytraced masterpiece, rendered in maya, high quality topical render, 3 d rendered, 3d rendered, emissive material, rendered in corona, rpg item render, well rendered.:1, modeled in 3 d, 3d game object"
"0,144,-54.png","an airplane is flying in the dark sky, well rendered.:1, fog. 3 d, faint dynamic lighting, heavy newsprint raster, newspaper. stock certificate, untextured, 3 d rendered, 3d rendered, 3d rendered model, toothpaste blast, airplane hanger background, high quality topical render, fluorescent lamp, cinema 4 d sharp focus"
"0,144,-63.png","an airplane is flying in the sky at night, blood collection vials, cinema 4 d sharp focus, syringe, 3d rendered model, rpg item render, red shift render, [[blood]], blood smear, high sample render, 3d game object, povray, blood spray, well rendered.:1, videogame 3d render, bloody knife"
"0,144,-72.png","an airplane is flying in the sky at night, syringe, in-game 3d model, serrated point, bloody knife, rpg item render, scratched vial, holding dagger, low quality 3d model, blood spray, game asset, holding syringe, blood collection vials, knife, seperated game asset, stab wound, 3d game object"
"0,144,-81.png","an airplane is flying in the sky at night, syringe, rpg item render, serrated point, cone, holding syringe, in-game 3d model, scratched vial, paint knife, low quality 3d model, game asset, blood spray, blue v2 rocket in space, uncompressed png, holding a syringe, holding dagger"
"0,144,-9.png","a tube of toothpaste on a black background, rpg item render, toothpaste blast, masterpiece. rendered in blender, rendered in maya, 3 d render 1 5 0 mm lens, well rendered.:1, rendered in maya and houdini, seamless game texture, high quality topical render, rendered in 3 dsmax, rendered in corona, filmic render, rendered in blender"
"0,144,-90.png","an airplane is flying in the sky at night, blue v2 rocket in space, syringe, cone, rpg item render, in-game 3d model, icbm, low quality 3d model, rocket launch, game asset, untextured, seperated game asset, rocket, uncompressed png, rocket launching, space craft, blender model"
"0,144,0.png","a roll of toilet paper on a black background, rpg item render, high quality topical render, toothpaste blast, 3 d render 1 5 0 mm lens, masterpiece. rendered in blender, well rendered.:1, rendered in 3 dsmax, seamless game texture, rendered in corona, rendered 3d model, rendered in maya, rendered in maya and houdini"
"0,144,18.png","a close up of a tube of toothpaste on a black background, toothpaste blast, seamless game texture, rpg item render, masterpiece. rendered in blender, rendered in maya and houdini, clean 3 d render, rendered in 3 dsmax, rendered in maya, rendered with renderman, 3 d product render, high quality topical render, 3 d raytraced masterpiece"
"0,144,27.png","a close up of a tube of toothpaste on a black background, toothpaste blast, rpg item render, masterpiece. rendered in blender, rendered in maya and houdini, rendered in maya, seamless game texture, 3 d product render, clean 3 d render, rendered in 3 dsmax, rendered in 4 k, rendered in cinema4d, rendered in cinema 4 d"
"0,144,36.png","a close up of a knife on a black background, rpg item render, toothpaste blast, 3 d render 1 5 0 mm lens, well rendered.:1, high quality topical render, rendered in maya, masterpiece. rendered in blender, 3d rendered, 3 d rendered, 3d minimalistic, 3 d raytraced masterpiece, 3d rendered model, 3d game object"
"0,144,45.png","a close up of a knife on a black background, raytraced blade, cinema 4 d sharp focus, 3 d render 1 5 0 mm lens, solid object in a void, rpg item render, well rendered.:1, 3d rendered, 3 d rendered, 3d rendered model, red shift render, a raytraced image, modeled in 3 d"
"0,144,54.png","a red, white and blue object flying through the air, raytraced blade, cinema 4 d sharp focus, 3d rendered model, low - poly aliased, a raytraced image, rpg item render, 3d rendered, 3 d rendered, well rendered.:1, low angle dimetric rendering, solid object in a void, sharp render, 3 d raytraced masterpiece"
"0,144,63.png","a close up of a knife on a black background, raytraced blade, rpg item render, uncompressed png, in-game 3d model, well rendered.:1, 3d rendered model, low quality 3d model, cinema 4 d sharp focus, blue v2 rocket in space, sharp render, low - poly aliased, high quality topical render"
"0,144,72.png","a multicolored knife on a black background, toothpaste blast, blue v2 rocket in space, rpg item render, high quality topical render, uncompressed png, ultra sharp - - ar 1 6 : 9, tempera paint, csgo sticker, syringe, game asset, rocket launcher, paint knife, icbm, serrated point, frostbite 3 rendered"
"0,144,81.png","a rocket is flying through the dark sky, blue v2 rocket in space, toothpaste blast, icbm, rpg item render, frostbite 3 rendered, rocket, ultra sharp - - ar 1 6 : 9, rocket launcher, super cool rocket, uncompressed png, rocket launching into the sky, rocket launch, high quality topical render, game asset, holding a rocket"
"0,144,9.png","a tube of toothpaste on a black background, toothpaste blast, high quality topical render, rpg item render, seamless game texture, 3 d render 1 5 0 mm lens, masterpiece. rendered in blender, rendered in maya and houdini, rendered with renderman, smooth surface render, videogame asset, rendered in corona, rendered in pov - ray, rendered in maya"
"0,144,90.png","a rocket is flying through the dark sky, blue v2 rocket in space, toothpaste blast, rpg item render, tempera paint, high quality topical render, spray brush, rocket launching into the sky, rocket launch, icbm, heavy paint, item art, league of legends inventory item, game asset, rocket launcher, visible paint texture, syringe, rocket"
"0,162,-18.png","a close up of an electronic device on a black background, syringe, povray, scratched vial, glue dropping, toothpaste blast, untextured, rpg item render, low quality 3d model, high quality topical render, 3dexcite, rendered 3d model, blood collection vials, rendered in pov - ray, 3 d rendered, 3d rendered"
"0,162,-27.png","a close up of a street sign on a black background, toothpaste blast, high quality topical render, syringe, povray, rpg item render, well rendered.:1, untextured, glue dropping, fog. 3 d, 3d rendered, 3 d rendered, liquid glue spots, rendered in pov - ray, rendered 3d model, rendered in maya"
"0,162,-36.png","an airplane flying in the sky at night, scratched vial, syringe, 3dexcite, cinema 4 d sharp focus, 3d rendered model, high sample render, 3 d render n - 9, 3d rendered, 3 d rendered, well rendered.:1, rendered 3d model, blood collection vials, clean 3 d render, filmic render"
"0,162,-45.png","a close up of a street sign in the dark, syringe, rpg item render, well rendered.:1, 3d rendered model, 3dexcite, 3 d rendered, 3d rendered, cinema 4 d sharp focus, filmic render, rendered in maya, povray, emissive bssrdf, scratched vial, rendered 3d model"
"0,162,-54.png","an airplane is flying through the dark sky, syringe, toothpaste blast, well rendered.:1, 3d rendered model, cinema 4 d sharp focus, high quality topical render, 3d rendered, 3 d rendered, rendered in maya, toothpaste refinery, povray, rpg item render, 3dexcite, syringes, untextured"
"0,162,-63.png","an airplane is flying in the sky at night, cinema 4 d sharp focus, syringe, toothpaste refinery, 3 d rendered, 3d rendered, 3d rendered model, toothpaste blast, untextured, well rendered.:1, high quality 3 d render, high quality 3d render, rpg item render, newspaper. stock certificate, low quality 3d model"
"0,162,-72.png","a red, white and blue kite is flying in the dark, rpg item render, in-game 3d model, cinema 4 d sharp focus, low quality 3d model, syringe, untextured, serrated point, paint knife, 3d rendered model, bloody knife, a low poly render, knife, game asset, raytraced blade"
"0,162,-81.png","an airplane is flying in the dark sky, rpg item render, in-game 3d model, serrated point, blue v2 rocket in space, game asset, low quality 3d model, syringe, holding dagger, seperated game asset, cinema 4 d sharp focus, cone, paint knife, sharp nose with rounded edges, 3d rendered model"
"0,162,-9.png","a close up of a toothbrush on a black background, syringe, toothpaste blast, rpg item render, high quality topical render, rendered in corona, well rendered.:1, povray, untextured, rendered in maya, 3 d rendered, 3d rendered, 3d object, textured 3 d, 3 d object, toothpaste refinery"
"0,162,-90.png","a close up of a plane flying in the sky, blue v2 rocket in space, icbm, in-game 3d model, 3d rendered model, ue5 render, modeled in 3 d, with small object details, blender model, blender rendering, inspired by Chesley Bonestell, rendered 3d model, low quality 3d model, spacecraft"
"0,162,0.png","a microwave oven sitting on top of a counter, toothpaste blast, high quality topical render, rpg item render, toothpaste refinery, povray, liquid glue spots, rendered in corona, glue dropping, well rendered.:1, syringe, rendered in maya, rendered 3d model, seamless game texture, blood spray, game asset, seperated game asset"
"0,162,18.png","a close up of a package on a black background, toothpaste blast, high quality topical render, rpg item render, rendered in corona, masterpiece. rendered in blender, rendered in maya, well rendered.:1, emissive material, 3 d render 1 5 0 mm lens, rendered in pov - ray, rendered 3d model, 3 d rendered"
"0,162,27.png","a close up of a package on a black background, toothpaste blast, masterpiece. rendered in blender, rpg item render, rendered in maya, rendered in maya and houdini, high quality topical render, emissive material, seamless game texture, 3d rendered, 3 d rendered, rendered in 3 dsmax, rendered with renderman, 3 d raytraced masterpiece"
"0,162,36.png","a close up of an object on a black background, rpg item render, toothpaste blast, high quality topical render, toothpaste refinery, 3 d rendered, 3d rendered, 3d rendered model, rendered in maya, masterpiece. rendered in blender, smoth 3 d illustration, smoth 3d illustration, 3 d render 1 5 0 mm lens, seamless game texture"
"0,162,45.png","a close up of a knife on a black background, rpg item render, toothpaste blast, high quality topical render, 3d rendered, 3 d rendered, well rendered.:1, rendered in maya, 3d rendered model, 3d finalrender, 3 d finalrender, masterpiece. rendered in blender, rendered 3d model, rendered in 3 dsmax"
"0,162,54.png","a close up of a knife on a black background, toothpaste blast, smoke grenade, rpg item render, high quality topical render, untextured, blue v2 rocket in space, :6 smoke grenades, raytraced blade, cel shaded pbr, 3dcoat h 648, ocean specular, 3 d rendered, 3d rendered"
"0,162,63.png","a close up of a knife on a black background, blue v2 rocket in space, rpg item render, in-game 3d model, 3d rendered model, spaceship hull texture, rocket launcher, raytraced blade, low quality 3d model, uncompressed png, untextured, moonray render, videogame asset, 3d rendered, 3 d rendered"
"0,162,72.png","a close up of a knife on a black background, blue v2 rocket in space, rpg item render, rocket launcher, toothpaste blast, icbm, uncompressed png, syringe, ultra sharp - - ar 1 6 : 9, frostbite 3 rendered, untextured, frostbite 3 engine rendered, smoke grenade, game asset, high quality topical render"
"0,162,81.png","a close up of an object in the sky, blue v2 rocket in space, toothpaste blast, icbm, ultra sharp - - ar 1 6 : 9, rpg item render, frostbite 3 rendered, syringe, uncompressed png, untextured, rocket launch, frostbite 3 engine rendered, high quality topical render, space shuttle, found in space"
"0,162,9.png","a close up of a microwave oven on a black background, toothpaste blast, high quality topical render, rpg item render, povray, rendered in corona, rendered in pov - ray, masterpiece. rendered in blender, emissive material, well rendered.:1, liquid glue spots, rendered in maya, seperated game asset, emissive bssrdf"
"0,162,90.png","a rocket is flying through the dark sky, blue v2 rocket in space, toothpaste blast, in-game 3d model, icbm, space craft, rocket launch, launching to space, game asset, rpg item render, rocket launcher, rocket, rocket launching into the sky, super cool rocket, holding a rocket, found in space, uncompressed png"
"0,18,-18.png","a close up of a piece of paper on a black background, toothpaste blast, high quality topical render, seamless game texture, paint tubes, toothpaste refinery, 3 d littlest pet shop cat, videogame asset, seperated game asset, tempera paint, rpg item render, 3 d littlest pet shop animal, visible paint texture, 3d littlest pet shop animal"
"0,18,-27.png","a close up of a piece of paper on a black background, toothpaste blast, high quality topical render, seamless game texture, seperated game asset, videogame asset, emissive material, toothpaste refinery, tiny gaussian blur, povray, highly detailed texture render, 3 d littlest pet shop cat, 3 d littlest pet shop animal"
"0,18,-36.png","a close up of a piece of paper on a black background, toothpaste blast, high quality topical render, toothpaste refinery, seamless game texture, seperated game asset, povray, videogame asset, emissive material, 3d product, ultra rendered, well rendered.:1, zinc white, paint tubes, game asset, highly detailed texture render, rpg item render"
